EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Cassius Clay;seksuaalne ärritatus;1963 massipsühhoos;Londonisse esinema;seob 1;kuumad kuuekümnendad;kuumad kuuekümnendad;1963 massipsühhoos;esinemise 6500
diskograafia statistilised;Kuid Pihlmaania;inglise popmuusika;jõudnud USA;Need usu;ansamblist varem;fännidest kuude;massipsühhoos biitmuusikas;jõudsid Rootsist
Ansambel black;Aasta alguse;vaimne seksuaalne;arvates tervislik;Bernstein andma;palavik kontsert;kaugel maas;tegelikult 1961;kontsert 25
linna Vello;toimus Selge;ansamblis 14666;julgemaks avaldati;statistilised andmed;turneed enneolematut;kuumus muutub;Beethoven Ameerika;kolme aasta
inglise popajakirjad;mängida Ei;Oleme saatesarjaga;show'le 50000;auto istuv;Mandri-Euroopas Mängiti;lauldi topelt;kuuekümnendad ansambel;ükski inglise
TV-kompaniid filmisid;trummimees Aga;biitlusi kuues;biitmuusikas saavutanud;vastavalt jaotasse;kuumus muutub;Oleme saatesarjaga;2169 Kõige;aastal Johniga
Inglismaad 14;imelised unenäod;Märtsis ilmus;LP virve;abstraktne mõiste;Ja aega;jätkas ajal;kuumadest 60;6000 inimese
käisin plaadifirmad;Apple Street;tegelikult 1961;1963 Enne;bestseller See;publik kiiresti;perfomens toimus;Maania täie;Me tegelikult
klassikalise rudiment;popmuusikabänd Hankisin;Melchior kolmandana;Karjusin George'ile;lummav sound;ansambli Marvale;Mandri-Euroopas sealhulgas;Hüsteeria Laulsi;viienda nimelises
aadressi Tallinn;suveniirideks John;18623 häält;kašilaws LP;vana head;fännile Seda;näha kuulsad;Sellele plaadile;lõhki liverpooli
