EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Gaudeamuse büroo;majanduse stabiilsuse;Justiitsminister Rein;Viieteistkümnes balti;nullist miinus;Eesti majanduse;Eesti majandusel;Eestilt Täna;vajab ühiskonnas
Publica eelnõu;Muud välissõnumid;Riigikogu põhiseaduskomisjon;kõrgeim konjunktuuriinstituudi;vastavalt kodukorra;Eesti majandusel;Eesti majanduse;ettevõtjasõbralikumaks Eesti;aega 19
Tšilio Champi;ettevõtluse arengut;majandusprognoos Riigikogu;Konjunktuuriinstituut esitles;alternatiive esialgse;Eesti seadused;inflatsioon eesti;kokkuvõtte teisipäevast;sõja-aastail kadunud
David Johnsoni;enamuse parlamendi;Itaalia parlamendi;eelistada Viieteistkümnes;oleva kütuse;Eesti arengu;probleeme Eesti;Riigikogu arutas;tantsupidu algab
arengu sõlmprobleem;kokkutulnutele Eesti;euro ootuses;suletud Eurole;kujundasime asi;parandada Eesti;ettevõtjasõbralikumaks Eesti;täna riigikogus;Eesti ettepaneku
tähtajaline mõttes;Laneman Üldine;Rein Lang;väita ekspordi;intresside kasvu;inflatsioon eesti;tegevuskava Eesti;Berlusconi viimane;uus Iisraeli
amuse tähendus;Juhul õigussüsteemi;parlament püüab;tühjendada Veeteede;andsime valitsusele;ettevõtjasõbralikumaks Eesti;üleminekukriteeriumi Eesti;Eesti täidab;jõud selgeks
läbirääkimiste küsimus;ministrid Majandusminister;Eesti seadused;Olmert ametlikku;reaalselt antakse;Eesti konkurentsivõimet;kriteeriumi Eesti;justiitsminister reaalõiguslikel;ütles sõja-aastail
pannoo diapostrid;kütuse keskkonnaohtlikkuse;Majandusminister rahandusminister;Briti ühendstaabi;andmisest üldse;üleminekukriteeriumi Eesti;valitsus Eestile;valitsuselt nädala;ülelugemist Venemaa
loomulikult mõttes;Venemaa tippkohtumisel;Majanduskaristusõigusest kaaluda;paraneb Konjunktuuriinstituudi;andmetel napi;Eesti ettepaneku;parandada Eesti;Peatume Majanduskaristusõigusest;100000 krooniga
tänavapildis nägema;kvalifitseeritud tööjõupuudus;seaduseelnõu Res;alamkojas vasaktsentristist;ürituste programm;Eesti täidab;Eestis piisavalt;sooja Riigikogu;majandus- kommunikatsiooniminister
Mahmoud Abbas;kaitsemehhanismid Debatt;Suurbritanniast Hanno;avastatud Nii;kujundada leidsime;tegevuskava Eesti;Eesti arengu;Eesti ettepaneku;näiteks informatsiooni
lähemalt biokava;majandusprognoos Riigikogu;ootused majandustõusust;ootama õiguskantsleri;hulk arvavad;kaubanduses Eesti;Loodetakse Eesti;Meie poliitikud;seisukohta asja
Tartu üliõpilasmaja;ajakirjanikele vasaktsentristidega;küsimusena seadusi;sponsorleping räägiti;kujunduselement enneke;valitsusjuhi Eesti;Eesti seadused;rahul Eesti;muutused kiiresti
Silvio Berlusconi;Nii teatud;Eestis piisavalt;Afganistani jääma;asi seadust;ootavad Eesti;nõuda Eestilt;Savisaar täna;Eestis piisavalt
pärastlõunal antud;põhjalikku ülekontrollimist;külma homme;tegelikult Gaudeamuse;vastates nimetas;valitsus Eestile;Eesti täidab;põhiseaduskomisjonis langetasime;probleemidel tõi
