EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;tüpoloogiliselt;internetikeel;žestikuleerima;;eesti;eesti;keeleoks;käigus
keelealaväärsund;tundma;sisaldama;selgemalt;standard;rootsi;keelefilosoof;ütlema;eesti
onomatopoeetililisdes;enda-euroopa;lääne-euroopa;ebamäärasus;komponent;inglise;lääne-euroopa;nii-öelda;teisejärguliselt
substants;keeleteadlane;kuulma;endastmõistetavalt;termin;kõneviis;saksa;mitte-eestlane;tõsikindel
kõneorgan;vihane;mitte-eestlane;võrdlema;mall;keeleteadlane;võõrsanu;eesti;põhjus
hägusloogika;rääkimine;täna;lääne-euroopa;andmine;tõlkimine;kaplinsk;võtma;kuskilt
lacing;onomatopoeetililisdes;integratsioon;täpselt;body;ladinakeelne;võõrsõnu;näiteks;lihtsalt
võimalik;näidlema;oluline;risti-põiki;average;saksa;sinka-vonka;kirjutama;vene
mõistesüsteem;pood;laula;omamoodi;andma;mitte-eestlane;juurdekeel;omamoodi;võib-olla
poeetika;grupp;koolitund;seisev;vorm;mõtlema;indoeurooplane;enda-euroopa;suhteliselt
põhja-siber;teooria;mõjutama;eksperimenteerinud;intelligents;keelemaastik;fooniline;täislaensõna;võimalik
hägusus;mäng;keelefilosoof;abstraktsioon;esse;tamili;rootsi;kindlasti;hästi
paralleelsõna;keelealaväärsund;komponent;onomatopoeetililisdes;punkt;kuulama;internetikeel;tähendus;ese
mobiilisõnum;karu;kõne;johannes;probleem;lei;tõlkimisvahend;internetikeel;kaunis
kurbloolus;väljendama;tõlgima;suurepärane;ese;täna;mitte-eestlane;ideofooneliselt;kujutama
suhtlemislaad;vanaisa;krõbisema;jaapani;sky;küsima;itaalia;suurepärane;kirjakeel
käeg-jalad-käded;hea;süsteemne;maalinguliselt;muster;viisakalt;tänane;sõnasõda;jõud
kõlamaaling;aasta;keelevaine;prostoi;tilin;kauntserling;tänapäevane;kuskilt;tühi
küsimus;osa;armastama;potentsiaal;reaalne;intelligents;prantsuskeel;soome-ugri;eksperiment
soome-ugri;küsimus;prantsuse;mõte;võimalik;tänane;kila-kola;mõjutama;mõju
üldnimetus;johannes;eristama;mäng;näiteks;suhtlemislaad;onomatopoeetililisdes;mõttekramp;laisk-loom
põhikääne;korraldama;igor;esile;asi;julgema;anama;küsimus;tegelikult
korrektorima;maastik;kinni;kvalifikatsioon;vajadus;prantsuse;kõnelema;kõlamaaling;mitte-eestlane
