EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
lõputute menüüde;isikuandmete haldamise;arvuti ip;edastada päringu;nooremate vanem;infoajastu töötavaks;andmevarguse mõju;liidus andmekaitse;vähendama andmete
sõna- eristus;skandaalid facebook'i;uus isikuandmete;asuvad andmeid;number arvuti;andmete lekkimise;iseloomustatakse interneti;uus isikuandmete;kasutava teenuse
informeeritud deme;infopala tavakodanik;kristjan port;aastakäibest 20;deme andmete;arusaadavalt informeerima;port infoajastu;andmete kuhjumine;maksimaalselt 30
deme andmete;andmevarguse mõju;andmekaitse direktiiv;protsenti globaalsest;arvuti ip;sõnumeid andmeid;infoajastu töötavaks;andmete haldajale;13 aastastele
aadress töös;sotsiaalmeedia teenusepakkujate;port infoajastu;neli protsenti;andmesubjekt andmed;andmete väärtustamises;infopala tavakodanik;infoajastu töötavaks;lood puudutavad
ettevõtetelt teada;liidus andmekaitse;iseloomustatakse interneti;tuntud sotsiaalmeedia;andmeid kasutava;port infoajastu;andmed paljudes;infopala tavakodanik;20 miljonit
paljudes ettevõtetes;globaalsest aastakäibest;nooremate vanem;tööandja käsitlenud;valides eestis;interneti tekke;andmete lekkimise;õigus andmeid;30 päeva
kultuur muutumas;aastakäibest 20;infoajastu töötavaks;informeerima aega;pangakonto number;tehnolooga kommentaari;sõnumeid andmeid;andmevarguse mõju;paljudes ettevõtetes
iseloomustusi küsivat;peituvaid seadeid;andmetega viimase;vahet ettevõte;isikute andmed;vaielda andmete;tehnolooga kommentaari;info olemasolust;töös vaja
pahategijaid harjutatakse;vabadus soosis;isikuandmete haldamise;mäluseadmetesse talletub;valida kahe;kasutajate arusaadavalt;levinud tavaohtlikud;andmed tähendab;protsendi suuruse
portaal tehnolooga;personaalsete andmete;esitab kristjan;skandaalid facebook'i;eurot valides;andmed paljudes;andmete haldajale;häkkimise juhtumitest;trahv neli
põhjendama looma;kultuur muutumas;intrigeeriv infopala;valides eestis;andmesubjekti tuvastada;suhtlusvõrgu liikmete;intrigeeriv infopala;andmete väärtustamises;informeerima nõusolekuta
andmed tähendab;eurooplastele tagatakse;liikmete andmete;andmekaitse direktiiv;andmete lekkimise;hoiatavaid sõnumeid;rikkumisel andmete;iseloomustatakse interneti;miljonit eurot
näiteks hetkel;vaielda andmete;eeldab kodanikelt;loodetakse lood;nõndanimetatud andmesubjekt;personaalsete andmete;tuntud sotsiaalmeedia;informeeritud deme;näiteks hetkel
mäluseadmetesse talletub;andmesubjekti puudutavaid;uus seadus;interneti tekke;eetris portaal;andmetega nõustuma;skandaalid facebook'i;tehnolooga kommentaari;arvestama uuendus
abstraktsete ohtude;asub euroopas;andmevarguse mõju;kuluda maksimaalselt;abstraktsete ohtude;pärija tea;portaal tehnolooga;port infoajastu;euroopas uus
varem kehtis;bürokraatlik sõna-;ekspluateerimine euroopas;vabadus soosis;kasvu valida;tavakodanikud külmaks;kurikuulsad skandaalid;liikmete andmete;karistusega näiteks
võimaldavad andmesubjekti;tuvastada kuuluvat;jätkata vanas;infot pangakonto;teatamatult saadaval;portaal tehnolooga;isikute andmed;tuntud sotsiaalmeedia;eurooplaste tegevuselt
aastakäibest 20;uurivad lõputute;andmeid koguda;tohi vaikimisi;näiteks hetkel;informeerima aega;andmetega nõustuma;euroopas mäluseadmetesse;kuueteistaastasest õigus
eurooplastele tagatakse;andmeid koguva;muutus elus;näiteks hetkel;asuvad andmeid;levinud tavaohtlikud;tea näiteks;kogutavate andmetega;seegi intrigeeriv
muutus elus;30 päeva;tavakodanikud külmaks;pandud tuntud;andmete haldajale;kirjavahetusest koostanud;muretseda abstraktsete;näiteks hetkel;kuu lõpus
pildid asukoha;uut regulatsiooni;lõpus kehtima;vigade küsitakse;andmete väärtustamises;deme andmete;küsivat informeerima;uus kord;kord vähendama
euroopa liidu;talletub euroopa;rikkumisel andmete;talletub euroopa;teada tallele;iseseisev andmeid;andmetega viimase;skandaalid facebook'i;tohi kahjustada
väärtustamises oodata;tööandjale kohustust;tavakodanik unustab;andmesubjekt andmed;seegi intrigeeriv;eeldati andmete;liidu andmesubjekti;küsivat informeerima;teenuse pakkumine
jutt tavakodanikud;deme andmete;eurooplastele tagatakse;eurot valides;andmete pildid;muudki muretseda;kliente informeeritud;vanem andmetega;ümbritsevat kultuuri
vabakogunemine asendub;abstraktsete ohtude;maailmale seegi;eetris portaal;andmeid säilitada;soosis andmeid;abstraktsete ohtude;eetris portaal;sarnast regulaarsele
häkkimise juhtumitest;andmetega tegelevad;uuendus eeldab;kahe halva;ip aadress;olulisuselt sündmusena;hoiatavaid sõnumeid;andmete pildid;nõustuma 13
ekspluateerimine euroopas;eestis suurema;infopala tavakodanik;andmeid peata;kommentaari esitab;kliente informeeritud;vaja andmeid;interneti tekke;port infoajastu
