keyphrase;score
tänane külaline Reimo;0.6894
pikniku külaline Reimo;0.6881
kuulate tänase külaline;0.6751
Ärgaks piknikul Tere;0.6673
piknikul raadio kahes;0.6647
piknikul saade kuulate;0.6644
tuledki pihile rääkima;0.6555
Ja tänane külaline;0.6544
piknikul Tere kaunist;0.6533
nädala Raimo kohtumast;0.652
algaks piknikul raadio;0.649
tänase külaline Reimo;0.6361
hea meel vestelda;0.6346
kuulata järjekordse saatekülalise;0.6337
muusikat vestleme Ma;0.6265
piknikul Nimi Urmas;0.6263
vestleme Ma jõudnud;0.6221
kuulevad nädalavahetusel kohtumine;0.6206
täna Saate külastas;0.6194
kuulajad kuulevad nädalavahetusel;0.619
saade ärgaks piknikul;0.6169
rääkides piknikuteki serval;0.6163
tore Kuule räägime;0.6132
ärgaks piknikul Nimi;0.6114
panna Tänase pikniku;0.6061
puhkusele loomulikult kohtuma;0.6045
Tänase pikniku külaline;0.6033
eetris nädala Raimo;0.6015
kaunist nädala vahetust;0.5987
Raimo kohtumast ;0.5975
saade kuulate tänase;0.5965
Tere kaunist nädala;0.5958
järjekordse saatekülalise pikniku;0.5895
ajal kuulad nahkkontsert;0.5888
nädalavahetusel kohtumine päevad;0.5812
Tervist Urmas Oma;0.5738
külaline aastal viimaste;0.5665
külastas Reimo Mets;0.5656
saata Aitäh kuumemad;0.5643
saade eetris nädala;0.5593
Urmas Oma kohtumise;0.5585
meel vestelda kuulata;0.5575
suvisel perioodil kohtud;0.5567
mängin muusikat vestleme;0.5567
tore Kas tahad;0.5521
öelda meeldivalt peen;0.5518
toreda loo soome;0.5518
võimalik kohtuda arutada;0.5505
töökaaslased Käime tänase;0.5501
Aeg jälle raadio;0.5463
käima head jahu;0.5405
lihtsalt tänane korraldus;0.5397
Raimo kahetunnise vestluse;0.539
toimub Omas kännicine;0.538
tervitad Ühte kodanikku;0.5379
jälle raadio kahes;0.535
tõepoolest Raimo kaasa;0.5343
muusikat Ja tänane;0.5341
Reimo Mets tund;0.5328
räägime juttu sõpradele;0.5328
soe meeldib Siis;0.532
kohtun ülejäänud mängivad;0.5315
pidude korraldajaga Ma;0.5314
käinud käinud ükspäev;0.5285
aega mõnusasti vestelnud;0.5267
ütleme sinnasamasse rööpasse;0.5245
tore üritus See;0.5234
Oled nõus rääkima;0.5226
tervitad linnapead tervitad;0.5224
