EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
colombia princhers;euroopa valitsemiskulutuste;võimaluseks europarlamendis;šokeerivamad õudusfilmi;register suhtleb;haigekassa nõukogupoolne;haigekassa hinnakirjades;jätkame välisuudistega;tundub võib-olla
riigist baden-württembergi;jätkame välisuudistega;tugevuseks võimaluseks;reedest seitsmeteistkümnendast;reaalselt edene;haigekassa nõukogu;hinnakirjades haigekassa;kokkuvõtte reedest;võib-olla selge
nõukogupoolne suunis;valimisprogrammi põhimõtteid;õhtul tõenäoliselt;euroopa rahvapartei;esitada vastav;hinnakirja haiglad;eelarve muudatused;nädala juttu;töötutest 671
võrumaal ida-virumaal;sotsiaalset töökohta;euroopa valitsemiskulutuste;fantaasiafilmide liigitada;annab võimaluse;muudatused haiglatele;haigekassa nõukogupoolne;täna õudus-;maa-amet viimase
sotsiaalkriitilised kenk;sotsiaalministeerium haiglate;kaheksandaks maiks;seilavad jaapani;näiteks warner;arutama raviteenuste;muutmise otsuse;miljonit haiglatele;rahandusministeeriumis võib-olla
failivahetussaidi aerotbei;suudavad vähem;sooja homme;nato sõjaväeõppuste;summad programmis;haiglatega leppida;muudatused küsimus;muudatused haiglatele;nii-öelda traditsioonilises
vähem lärmi;lapspornotootjate võrgustiku;vahend euroopa;keskpaiga kaalsest;keskne register;hinnakirjades haigekassa;hinnakirja muutmise;ütles täna;algab täna
võib-olla hino;vene president;euroopas eestis;uus õudusfilm;sid essi;planeeritud haigete;hinnakirja haiglad;välisuudistega margitta;toimub põhja-kaukaasias
abhaasias lõuna;leppida sotsiaalminister;europarlamendi valimisprogrammi;usa filmitööstuse;tegelikult annab;arupidamise aeg;valitsemiskulutuste vähendamine;50 miljonit;671 töökohast
nato väeõppustele;euroopa tasemel;ühtsusest euroopaga;väärtpaberi keskregistrile;usun kokkulepe;sotsiaalministeerium haiglate;muudatused haiglatele;rääkima haigekassa;õpilastega rääkimas
sõnul toimub;teatas suurendab;europarlamendis kuulumine;teatel levitati;konkreetsed summad;teatas suurendab;haigekassa nõukogu;seitsmeteistkümnendast aprillist;tore erinevaid
sammas usaldusväärsem;haigekassa sotsiaalministeerium;euroopa majandus;muinsuskaitsekonverents avatud;andsin ülevaadet;haigekassa hinnakirjades;kokkuleppele eelarve;haigekassa sotsiaalministeerium;lõuna-osseetias nimetades
taol ütles;võib-olla sotsiaalministeeriumis;võimaluse kasvatada;jaapani ristlejale;sündmus ongi;kokkuleppele eelarve;ilmu eelarves;esitles täna;puudutab radioloogia
merel nädala;jätkata sambaga;eurotsooniga ühinemine;keskhaigla räägime;arvavad vaja;suurendada ravijuhtude;töölepingu muudatused;haigekassa hinnakirjades;tähendab inimene
läbiviidud reididel;levitati kõlvatu;ajada euroopas;lavastaja idesse;olukorda programmide;haiglatele probleemi;otsuse rahandusministeeriumis;keskhaigla räägime;kaheksa 13
hõff tähelepanu;50 miljonit;seitsmeteistkümnendast aprillist;õudusfilmi jaapani;ostmist summa;kajastuma haigekassa;otsuseid osapooled;riigipea sõnul;25 protsenti
mõjukam saadikurühm;süütundest inimesele;edukas euroopa;sõiduki hävitatakse;eemaldatakse kenk;võimalust vähendada;raviteenuste hinnakirja;algab täna;haiglat põhja-eesti
