keyphrase;score
aastahitt;0.4048
üritus;0.3667
juhtuma;0.3643
Birgit;0.3592
pealkiri;0.351
tänavu;0.3456
raadio;0.3423
kevad;0.3392
seltskonnaüritus;0.3362
võib-olla;0.3338
esimene;0.3328
pärit;0.3292
jõudma;0.3291
jõulukontsert;0.3282
ootama;0.3273
osavõtja;0.3257
auhind;0.3204
nägema;0.3179
kuulma;0.3175
lööma;0.3141
põhjus;0.3132
muusika;0.3131
üllatav;0.3126
olemine;0.3123
ajakirjandus;0.3121
sarnane;0.3121
keskealine;0.3117
külastaja;0.3108
reaktsioon;0.3102
veebruar;0.3086
finalist;0.308
persoon;0.3072
esitus;0.3061
tüüp;0.3056
tulevik;0.3039
kihvt;0.3014
produtsent;0.3014
sõber;0.2992
;0.2983
publik;0.297
süda;0.2969
kuumem;0.2958
kõrgele;0.2947
tähtis;0.2941
kõrglaine;0.2936
stsenaarium;0.2932
uus;0.2929
suvi;0.291
vastama;0.2889
artikkel;0.2886
konkurent;0.288
mõtlema;0.2875
arrygoivunen;0.2854
tuntud;0.2854
külg;0.2848
kõnelema;0.284
valima;0.2834
kuskilt;0.2832
klubi;0.2822
Raimondo;0.2821
meeleolu;0.2819
house;0.2817
heeringas;0.2816
hääl;0.2814
paik;0.281
piiris;0.2809
väike;0.2801
lemmiklugu;0.2798
rahvus;0.2793
saal;0.2786
avamine;0.2777
täht;0.277
külmuma;0.2769
näiteks;0.2768
põhimõtteliselt;0.2761
kirik;0.276
rida;0.2757
positiivsem;0.2751
jagamine;0.2751
laulev;0.2749
siduma;0.2739
kirjutama;0.2726
seoses;0.2712
aitama;0.2712
live-esitus;0.2709
intervjuu;0.2696
tüdruk;0.2694
alkohol;0.2691
vihastama;0.2678
maailm;0.2674
suunas;0.2661
kalkuleerima;0.2651
läbimurre;0.2642
kõndima;0.2627
kasutama;0.261
võimeline;0.2609
ainulaadne;0.259
aru;0.2585
raam;0.2572
kommenteerima;0.257
spiri;0.2568
klassikaline;0.2564
kodanik;0.2563
vahe;0.2559
rõõm;0.2545
tähelepanu;0.2535
koostöö;0.2526
armastama;0.2523
sõnum;0.2517
2007;0.2514
mäletama;0.2508
serv;0.2502
fänn;0.2497
nii-öelda;0.2493
aus;0.2488
käsi;0.2483
otsene;0.2467
trikk;0.2464
rokkmuusika;0.2458
tuubeldama;0.2456
kaelakees;0.2451
balloon;0.2449
toit;0.2445
tuur;0.2443
jupikene;0.2442
paar;0.2439
tydruk;0.2436
Ameerika;0.2434
tõde;0.2434
Laisaar;0.2432
kajastama;0.2432
70000;0.2409
piloot;0.2404
kolmveerand;0.2404
kyll;0.2404
ülejäänud;0.238
garanteerima;0.2372
skandaal;0.2372
lillemüüja;0.2369
jälle;0.2347
superstaar;0.2342
kuikki;0.2336
päev;0.2334
ballaadilik;0.2307
langema;0.2281
voodi;0.2274
vanaema;0.2268
tantsusaade;0.2261
hirm;0.2254
möödas;0.2253
info;0.2252
Priit;0.2215
naiselikkus;0.2213
eelis;0.221
20;0.2203
pold;0.22
plaan;0.219
segadus;0.2186
eestikeelne;0.2176
sahtasinud;0.2145
tuhat;0.2141
kiire;0.2135
rahulik;0.2106
tiim;0.2099
algne;0.2087
autogramm;0.2073
hakul;0.2071
kihlveokontor;0.205
fantaasia;0.2048
halvasti;0.2009
jumal;0.2
laht;0.1957
Kaarli;0.1956
Paadam;0.1947
Juhan;0.1944
Soome;0.1926
illegaal;0.1921
Justin;0.1886
Vaher;0.1878
VIP-loož;0.1871
Villem;0.1863
Eurovisioon;0.1803
Pajusaar;0.1777
Margus;0.1775
kadalipp;0.1723
Luisa;0.1644
talupojamõistus;0.1634
365;0.1464
neurolaul;0.1368
Nevad;0.1282
Kotkas;0.1226
Nathan;0.1194
drillalletrullellane;0.1184
Õigemeel;0.1174
A;0.1161
Paulus;0.1038
Vanilla;0.0924
Kurestima;0.0892
Ninja;0.0836
Jomartisti;0.0729
