EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;kandma;orkester;niiskertzolikulaat;;tantsulugu;tantsulugu;tantsulugu;eesti
orgstratsioon;muusika;orkestratsioon;lõõtsakontsert;number;sümfooniline;sümfooniline;tantsunumber;70
niiskertzolikulaat;kell;vesi;pealkiri;tool;sümfoonikum;sümfooniaorkester;orkestratsioon;viis
võimalik;-st;muusik;lugupeetud;vast;orkestratsioon;sümfoonikum;omamoodi;valmis
üldsõnalisem;aasta;muusikamõte;sümfooniline;test;sümfoonia;orkestratsioon;orkistreerima;tekst
jaanemine;mälestusmärk;muusikaline;esialgne;moment;muusikamõte;orkistreerima;kontsert;tundma
reemarror;eksamine;laul;realiseerima;funktsioon;orkistreerima;pianist;tantsima;tuntud
sümfoonikum;mälestus;kontsert;puhkpillikvintett;eksem;sümfooniaorkester;solist;viimane;värving
väljendusvõimalus;mängija;muusika;raadiolindistus;andma;muusikaeld;orkester;muusikamõte;rahvuslik
puhkpillikvintet;soovima;kursus;tegutsema;fungas;muusikaline;muusik;näiteks;lõpetama
puhkpillikvintett;määr;helilooja;üldse;kodu;solist;tantsunumber;võtma;võimalik
mälestusmärk;lõõtsakontsert;tantsulugu;lõppema;ring;orkester;muusikaeld;loodud;uuesti
auvõlg;koht;1954;puhkpillikvintet;fakt;esmaesitaja;klaveripartii;lõpetatud;muusikaline
polüfooniline;koosseis;improviseerima;otsekohe;probleem;tantsima;muusikamõte;pilalood;1952
mälestus;70;õppima;tegelikult;idee;dramaturgiliselt;polüfooniline;muusik;muusika
