EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
seeläbi tavapärases;neodüüm töökindlamad;magnetid näiteks;reageerib kergesti;ongi number;kuulajad tuhkagi;kuulajad tuhkagi;neodüüm Joo;aastal 2007
ümbri ümbritseb;äge neodüüm;nimelt Mendelejevi;hommikuprogramm tänaseks;Aeva element;pugeda kuulajate;kuulajad eetris;kaksikvend neodüüm;neodüüm Joo
neodüüm Joo;kontakt Tugev;magneteid hästi;põnev neotüümi;number 60;tüümi ongi;pugeda kuulajate;neodüüm Ja;tüümi ongi
seadmed odavaid;magnetid Ta;täpselt magnetid;hõbedase metalliliste;element kallil;teadnud kuulajad;2007 rahvusringhäälingu;neotüümi Ütleme;Ja ütleks
näiteks mikrofonides;tähis N-d;paremad magnetid;tabelit lammutades;odavaid asju;Ütleme hetkel;rahvusringhäälingu noorteraadio;neodüüm töökindlamad;detsember aastal
väljund emotsionaalne;Neodüüm tähis;tugevaid magneteid;Selline hõbedase;ide Kui;noididest teadnud;noorteraadio Raadio;äge neodüüm;Meie parim
magnetid näiteks;Selline hõbedase;tähis N-d;hästi stabiilsed;vormis nimelt;kuulajate hinge;Raadio kahe;kvaliteedimärk neotimmida;otseselt Veotiim
valguses paistab;muutes valguse;tunne lantanoid;asjades täpselt;äge neodüüm;Veotiim teisedki;teadnud kuulajad;muutes neodüüm;number 60
Ütleme hetkel;hästi tugev;magnetid Ta;parim väljund;suhteliselt kiirgas;Ja ütleks;hommikuprogramm tänaseks;neotüümi panna;vabalt reageerib
hõbedase metalliliste;muutes neodüüm;näiteks mikrofonides;käinud Neodüüm;reageerib vajab;rahvusringhäälingu noorteraadio;kuulajate hinge;neotimmida põnev;kaks sõrmurit
tugev tugevaid;neodüüm põhimõtteliselt;hõbedase metalliliste;2007 rahvusringhäälingu;praktiliselt tabelit;vormis nimelt;ilusal kuulajad;neodüüm põhimõtteliselt;vastupidi Paraku
muldmetall Selline;kasutatakse neotüümi;neodüüm põhimõtteliselt;lanta noididest;N-d sander;hommikuprogramm tänaseks;kuues detsember;Joo tüümi;Ja vabalt
neotüümi Ütleme;värvi Kui;teadnud kuulajad;aktiivne reageerib;meitze neodüüm;jaa Meie;kahe hommikuprogramm;meitze neodüüm;püsivad Ja
Neodüüm tähis;60 mega;Aeva element;Miks rubriiki;keemilises vormis;täna malbe;eile kõneks;põnev neotüümi;suhteliselt kiirgas
suhteliselt kiirgas;magnetid näiteks;N-d sander;Ja vabalt;muutes valguse;rubriiki Seepärast;mikrofonides kõlarites;plastikust neodüüm;jaa Meie
sinine natuke;valgust muutes;kuulajad eetris;vabalt reageerib;Ütleme hetkel;erinevas valguses;lanta noididest;tunne lantanoid;aktiivne reageerib
asjades täpselt;väljund emotsionaalne;metalliliste läikega;väljund emotsionaalne;valguse nurka;Saab seeläbi;neotimmida põnev;teisedki lantanoid;vabalt vabalt
täna malbe;hinge Oleme;lantanoid haruldane;kvaliteetsemad seadmed;nurka muutes;asjades täpselt;Kui eile;rahvusringhäälingu noorteraadio;Ütleme hetkel
paistab sinine;neodüüm Joo;kaksikvend neodüüm;neodüüm põhimõtteliselt;seadmed odavaid;tuhkagi jaa;detsember aastal;kasutatakse neotüümi;sõrmurit Eerik
tänaseks Saab;kvaliteedimärk neotimmida;Mendelejevi tabelit;kaksikvend neodüüm;muutes neodüüm;ilusal kuulajad;Ütleme hetkel;Veotiim teisedki;läikega suhteliselt
täpselt magnetid;aastal 2007;jaa Meie;otseselt Veotiim;kaksikvend neodüüm;vabalt reageerib;põnev neotüümi;Aeva element;Selline hõbedase
kõrvaklappides elektrikitarride;tunne lantanoid;Selline hõbedase;reageerib vajab;erinevas valguses;eetris kaks;neotüümi Ütleme;nimelt Mendelejevi;erinevas valguses
vormis nimelt;kõlarites kõrvaklappides;väljund emotsionaalne;rubriiki Seepärast;vajab äge;ide Kui;Mart kuues;metalliliste läikega;rubriiki Seepärast
