EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Kim järelikultaly;tähendab traagilisemad;Gustav Naan;vaatamatuteks kujunes;objekt aine;aastate mõttetegevuse;sünnikoht Vladivostok;aidata õppida
küla Lähikonnas;Meie aja;näiteks lapsepõlvest;Kim järelikultaly;intensiivsem samane;hästi populaarteaduslikku;Gustavi Agannevitš;koolides vaieldamatult
Põues püstolipäral;väljapaistvuse astmed;aastal sündinud;Me ettekujutus;tuttavat signaalid;ajal nii-öelda;Naan kirjutanud;jama akadeemia
püstolipäral moment;Te henna;lapsepõlvest ilmselt;Ühel sõidul;võimalus näidata;aastatel Tähendab;Stuudios Gustav;kirjanduse võib-olla
Moskvas hüpoteesist;kvalifitseeritud nii-öelda;eriti teadlaste;eesti teadosse;linkorda mehed;küllaltki naiivne;Vladivostokist ütleme;raamatus nii-öelda
nädal Meskane;aeg Oli;Gustavi Agannevitš;viimase Kohkeni;mail On;ütleme põlvkonna;Gustav Naan;mõtlemise vahe
hüpotees kõne;Füüsikutes nii-öelda;väikeses külas;distsipliini jämeda;tähendab esimene;ajaviiteks huvi;sündisin 50;võib-olla detailid
tähendab hüpotees;universumi hüpotees;lugenud sündinud;infarmatiivsemad üldse;otsib idee;varasemast intervjuust;kirjutanud 1964;elu nii-öelda
malatoni kõne;väejuhtide elloloode;lugeda isal;tegelevad Millisel;Need vaegon;ajal küllaltki;sünnikohana Vladivostoki;65 aastal
ajude gümnastika;entsüklopeediates Ja;teadusse mees;Aga parteikomitee;näiteks arvati;ettekujutus ajal;Moskvas hüpoteesist;tahes-tahtmata mõtlema
oliivikülas ülekaalus;hästi Peale;alguses lugesin;hüpoteesist vaevalt;probleem nii-öelda;naiivne suur;tuleneda Gustav;nii-öelda kirjutamata
infarmatiivsemad üldse;Teie kuulu;sünnikoht Vladivostok;tagalasse Allaime;vastav erialane;toimunud aastatel;ühesõnaga 50;Kõik inimene
gümnastika mõtlemistehnoloogia;sõnade võtmine;sünnikohana Vladivostoki;rattalist ažeerimisel;tekib hasart;viimaste aastate;Gustav jagannelis;41 aasta
Engels kirjavahetus;Joos tähendab;suur elukool;asepresidendi kohused;kuulub ilusal;lugesin ajaviiteks;Eestis Neil;võib-olla Ja
näed külalised;ajalugu kosmoloogia;asuvas väikeses;seitsmenda klassini;teisiti hätte;ajal käis;1001 artiklit;lapsed nii-öelda
Ellosioon tore;Engels kirjavahetus;sündinud aja;põlvkonda vähehaaval;erakordselt head;Neil aastatel;Aga külanimetust;räägime nii-öelda
