EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
täitma;aasta;ajaleht;laudsepatöötuba;;vangla;paber;võtma;esimene
võtma;vangla;raamat;vahialune;andma;vahialune;kirjutama;kirjutama;aeg
käima;vesi;testikiri;noorsooühing;lava;arreteerima;vangla;rääkima;kaks
võitlus;liige;trükitäht;trükitäht;asi;pidamine;lendleht;noorkommunist;viis
nädal;linnakomitee;paber;seltsimees;nurk;võtma;raamat;laudsepatöötuba;ehitama
Lasnamäe;side;kirjutama;allkiri;teade;ajaleht;kinni;liige;Eestimaa
arreteerima;andma;panema;välk-kiirelt;side;välk-kiirelt;ajaleht;uuesti;mees
siduma;;võtma;lagi;ämber;raamat;lõikama;kommunistlik;Tallinn
paber;paber;arreteerima;arreteerima;esimene;raske;salaja;lõikama;
rääkima;allkiri;õpilane;tõestuskool;elu;kestma;arreteerima;võitlus;Martin
surema;Eestimaa;hoidma;täitma;kaks;laskma;tühjendama;Lasnamäe;katma
panema;asi;vesi;pidamine;toimuma;kirjutama;kustutama;ajaleht;suur
sunnitöö;võtma;toimuma;testikiri;noor;edasitoimetamine;täitma;täitma;paber
kavalus;sidepidamine;;kirjutama;surema;tarvitama;kestma;natuke;Lasnamäe
kirjutama;lagi;tühjendama;tühjendama;auk;siiner;natuke;käima;õpilane
ehitama;põrand;naine;noorkommunist;lendleht;kustutama;vahialune;sunnitöö;täitma
ämber;vahialune;nädal;rääkima;aeg;pööning;sidepidamine;sidepidamine;elu
ummitama;natuke;vangla;südamehaigus;sige;hoidma;pööning;välk-kiirelt;kasutama
vangla;käima;kinni;vesi;mees;teke;pulber;trükitäht;liige
vahialune;raamat;teade;kinni;panema;täitma;võtma;allkiri;natuke
pööning;pidamine;siduma;katma;vangla;võitlus;sige;kinni;hammas
side;raskus;mees;lõikama;arreteerima;trükitäht;põrand;raamat;talundus
lõikama;päikene;allkiri;laskma;noorsooühing;raskus;käima;ehitama;käima
natuke;kinni;lendleht;sidepidamine;viis;põrand;pidamine;Eestimaa;linnakomitee
morginson;teade;kustutama;põrand;vesi;käima;kavalus;viis;noorkommunist
värv;kommunistlik;võitlus;vangla;suur;paber;allkiri;esimene;salaja
Eestimaa;testikiri;tarvitama;pisike;teke;sidepidamine;siiner;mees;pisike
juur;katma;sidepidamine;Lasnamäe;kiri;teade;raskus;hammas;põrand
;uuesti;pidamine;teade;raskus;kinni;raske;edasitoimetamine;side
kitt;Tallinn;liige;uuesti;juur;sige;tarvitama;elu;noor
salaja;Martin;saun;kavalus;sidepidamine;levitamine;trükitäht;linnakomitee;asi
elu;täitma;salaja;kiri;ummitama;ümar;nöör;lendleht;surema
naine;ümar;käima;käima;liige;testikiri;aasta;kaks;võitlus
talundus;toimuma;aeg;talundus;uuesti;katma;võitlus;testikiri;siiner
lagi;hoidma;ummitama;teke;katma;kasutama;kasutama;pidamine;uuesti
aeg;viis;kavalus;auk;kitt;kavalus;asi;seltsimees;pööning
aasta;teke;katma;tarvitama;mõistma;nöör;nurk;tõestuskool;aasta
mees;kasutama;kestma;raske;levitamine;tühjendama;testikiri;suur;sidepidamine
pulber;trükitäht;täitma;toimuma;allkiri;panema;sunnitöö;noorsooühing;korrus
tühjendama;laudsepatöötuba;aasta;sunnitöö;nöör;seltsimees;rääkima;kasutama;edasitoimetamine
mõistma;südamehaigus;pööning;naine;siiner;päikene;välk-kiirelt;tihti;Nurk
noorsooühing;Enn;seltsimees;värv;hammas;allkiri;tõestuskool;mõistma;Tauli
Nurk;hammas;1924;elu;hoidma;salaja;õpilane;aasta;rääkima
nurk;välk-kiirelt;esimene;tihti;raamat;sunnitöö;tihti;põrand;sige
Tauli;ämber;ehitama;õpilane;kinni;korrus;pisike;Tallinn;Martel
ümar;arreteerima;edasitoimetamine;salaja;testikiri;uuesti;nädal;nädal;nurk
Tallinn;kirjutama;sunnitöö;lendleht;ehitama;lagi;edasitoimetamine;hoidma;kavalus
linnakomitee;tiha;kasutama;ämber;lagi;rääkima;;tühjendama;kitt
sige;sige;päikene;sige;võitlus;tõestuskool;lagi;nöör;lagi
hammas;rääkima;suur;kustutama;noorkommunist;pisike;teke;õpilane;laudsepatöötuba
põrand;risu;põrand;Eestimaa;aasta;tihti;elu;levitamine;südamehaigus
pisike;kestma;lubama;ummitama;kavalus;lendleht;aeg;andma;tühjendama
asi;noorkommunist;rääkima;võtma;korrus;värv;mees;Tauli;laskma
tiha;kavalus;side;edasitoimetamine;sunnitöö;ehitama;ümar;südamehaigus;levitamine
hoidma;nädal;laskma;viis;pööning;aasta;ehitama;pööning;panema
kustutama;tühjendama;kitt;hoidma;tarvitama;aeg;morginson;kustutama;lõikama
raskus;noor;pulber;pööning;salaja;auk;uuesti;tarvitama;lava
korrus;lendleht;pisike;raskus;kustutama;lõikama;kiri;kavalus;juur
välk-kiirelt;saun;raske;siiner;naine;natuke;hammas;vangla;morginson
kestma;juur;laudsepatöötuba;nädal;edasitoimetamine;asi;panema;arreteerima;kommunistlik
tõestuskool;tõestuskool;andma;päikene;tihti;mõistma;auk;laskma;lubama
levitamine;seltsimees;ümar;kestma;vahialune;Tauli;Martel;vahialune;naine
vesi;ajaleht;ämber;juur;käima;ämber;levitamine;juur;allkiri
laskma;võitlus;mõistma;tiha;värv;noorkommunist;seltsimees;päikene;saun
tarvitama;noorsooühing;vahialune;hammas;tühjendama;elu;kaks;talundus;pidamine
noor;sunnitöö;uuesti;nurk;pisike;nädal;suur;naine;teke
kommunistlik;kitt;siiner;Enn;raske;siduma;korrus;salaja;nöör
