EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;ela;rahvakultuur;näide;;eesti;eesti;rahvajututeema-aasta;aeg
tähelepann;maa;rahvajututeema-aasta;pealkiri;vast;maakond;rahvajututeema-aasta;rahvajutt;ettevõtmine
kohapärimus;kool;inimene;teisipäev;suma;Eesti;teema-aasta;jutukool;tõstma
Sissomed;kirjanik;jutt;tegelikult;andma;nakkama;uudistesaade;rahvakultuur;tähelepann
eestvedamine;tääbe;rahvas;üldse;vil;kestav;jutukool;rahvas;mõtlema
kõnelem;Sissomed;teema-aasta;mõtlema;asi;juttuma;rahvas;ütlema;üldse
jaosma;vanaisa;jutukool;mitukümmend;identiteet;panema;rahvajutulugu;kõnelema;kaua
muistent;kaassihend;rahvajuturaamatu;rahvajuturaamatu;aaste;nakatnik;rahvakultuur;lugu;rahvajututeema-aasta
rahvajutulugu;vanaema;muinasjutt;praegamsist;uni;ist;tähelepann;teema-aasta;mitukümmend
väärtushinnang;jaanuar;huvitav;saatja;ist;ala;uudis;jutuke;edes
kaassihend;aasta;sündmus;kõrraskik;muistent;Jute;jutuke;võtma;püüdma
tõsitselt;Facebook;Kreutzwald;võtardama;inimene;haig;aasta;teistmoodi;rahvajutulugu
tähendus;asi;uudis;rahvajututeema-aasta;koduleht;ajastu;kõnelema;Üts;ennemuistne
rahvapärimus;tundma;kõne;haiglane;meelen;vedanu;saatja;jälle;pealkiri
võib-olla;;projekt;laiemalt;uskumus;rahvas;kotun;Aadu;tundma
neuronginimi;hom;keskus;väljakutse;saamine;veerand;kuulutama;pealkiri;raha
uni;väärtushinnang;mäletama;jaosma;meel;tähelepann;kool;tegelikult;tegelema
kõrraskik;jama;istuma;degema;võituma;lugu;muut;väljakutse;mäletama
uskumus;uudis;pealkiri;kaitsekümmend;veerand;muistent;lugu;kodukoht;väärtushinnang
rahvakultuur;pääl;Jakobson;rahvajutt;nimetama;võtma;maailm;võituma;äkki
sündmus;rahvajututeema-aasta;kuist;tõejärgne;istuma;kaasa;kulleke;toimus;huvitav
üldse;huvitav;nüüdne;Kristi;hom;kotun;tund;aasta;vast
võituma;andma;maakond;neuronginimi;esimene;kõne;elu;koduleht;rahvas
jutuke;tyyp;uudistesaade;muutunu;elu;nimetama;projekt;sisu;jälle
ennemuistne;külg;vana;tegelema;kuu;rahvajutt;huvitama;muinasjutt;muut
Facebook;muinasjutt;esimene;jutukool;nikk;kiha;lugemine;ajastu;esimene
hingetõmpe;ilve;lugemine;kolmveerand;imest;Jaik;kohtama;näide;elu
lugemine;sisu;jute;sääs;seitse;jutukool;rahvajutt;nüüdne;inimene
salaasi;tähendus;kirjanik;vanaisa;kaitse;aru;tääbe;mõtlema;Eesti
leht;võtma;ennemuistne;teema-aasta;projekt;hoolima;hoolima;tegelema;eta
naikma;ala;toimus;süda;iks;vägi;maakond;muutunu;uuesti
muut;nakk;uuesti;lugemine;ütlema;tähendus;sündmus;täis;muinasjutt
identiteet;hea;tõstma;edesima;tegelema;maru;praegamsist;mäletama;
lahtidu;kate;suur;kinni;eta;rahvajututeema-aasta;vest;kolmveerand;edesima
jalg;hoolima;tõde;nakatnik;ala;jaosma;kiha;näitama;veerand
võistlema;töö;kirjutama;võistlema;no;tundma;takerduma;kuulutama;kulleke
ettevõtmine;valima;üüdis;ajastu;aeg;kõnelem;tahtma;eesti;natuke
rahvajuturaamatu;Peipsi;tyyp;Sissomed;muut;pere;sisu;inimene;näitama
degema;korraldama;ajastu;valutama;võib-olla;Viljandi;aeg;uudistesaade;suur
asi;eestvedaja;tõejärgne;jäni;sündmus;valutama;keskus;kaua;küsima
sisu;maru;koduleht;seitse;saatja;mide;korraldama;huvitama;võtardama
võtardama;vana;kulleke;illustratsioon;illustratsioon;ütlema;jaosma;keskus;ajastu
keskus;nikk;jama;mõttel;ela;huvitama;nakatnik;eestvedaja;tõru
tõejärgne;rahvajutulugu;tähtis;lootma;kuist;Kristi;mõte;kulleke;Juhan
uudistesaade;1000;haiglane;uuesti;kaasa;helis;tundma;elu;kirjanik
külgus;identiteet;meel;vest;muutunu;imest;haig;tähelepann;süda
projekt;pärimus;elu;vägi;kestav;muut;kodukoht;Eesti;muistent
teistmoodi;Myans;eestvedaja;Juhan;näide;Juhan;toimus;kohapärimus;jaosma
rahvajututeema-aasta;tegelema;näide;tähendus;panema;mulgi;eestvedaja;pääl;ela
meel;istuma;kestma;vääg;kuistu;hoiav;vana;kool;Viljandi
teisipäev;muistent;maailm;algama;valima;kohtama;maa;Tiiet;mõte
mõistma;natuke;mitukümmend;ennemuistne;eesti;laiemalt;kirjutama;jäni;teistmoodi
muinasjutt;muut;pääl;terve;tegelikult;uni;kestav;looma;kool
püüdma;hingetõmpe;hea;Üts;kuulutama;rahvajuturaamatu;kaasa;tähendus;koduleht
maailm;jagu;Juhan;Aadu;kull;tund;ettevõtmine;üüdis;teisipäev
mõtlema;kaitsekümmend;mõttel;õhtu;tyyp;ennemuistne;ütlema;kaitsekümmend;valutama
natuke;äkki;kohtama;Webida;kolmveerand;ilve;meel;lugemine;1000
helis;teema-aasta;nimetama;mäletama;tund;istuma;Maiga;lootma;muutunu
imest;Viljandi;;Maria;tutas;hoidma;tegelema;tõde;vanaisa
1000;nimetama;kull;Maiga;praegamsist;ela;aru;kohtama;illustratsioon
rahvajutt;terve;looma;ettevõtmine;vedama;mede;tutas;raamat;helis
kaas;püüdma;1000;vedanu;suur;rahvakultuur;seminar;tähtsam;20
jutukool;Üts;uurima;lahtidu;pere;eestvedaja;jaanuar;võib-olla;külg
koduleht;inimene;jaanuar;tõsitselt;kulleke;10;pealkiri;tääbe;no
Viljandi;lugemine;kool;võituma;tahtma;ettevõtmine;degema;võistlema;kuu
jutt;lasteaed;imest;küsima;vähe;muutunu;eestvedamine;otsima;keskus
terve;Jakobson;nakatnik;kulleke;lasteaed;kobar;mõistma;külg;nimetama
teema-aasta;kinni;valima;tund;takerduma;jama;teisipäev;õhtu;Tom
meelen;tõstma;raamat;saatex;uudis;sisu;ototo;korraldama;terve
lasteaed;sündmus;ettevõtmine;elu;nakatnik;inimene;rahvajuturaamatu;tõsitselt;meel
Tuits;tähtis;kestav;eestvedaja;ettevõtmine;leht;Kristi;leht;uudis
kuistu;uni;saatja;väärtushinnang;edesima;kulleke;kaitsekümmend;saamine;eesti
raha;lootma;kate;kestav;uuesti;vana;panema;jalg;tähele
kaitsekümmend;raamat;eta;võtma;aru;kull;rahvapärimus;töö;jaanuar
näitama;vedama;väljakutse;tutas;terve;püüdma;tähendus;maailm;aasta
edesima;kobar;sisu;huvitama;jalg;nikk;Jaik;suur;kaitse
kõne;hoidma;pärimus;saamine;mõistma;ototo;terve;tõru;Kreutzwald
jama;ütlema;vedanu;uurima;ilve;nüüdne;Viljandi;kirjutav;tähendus
roheline;jälle;võib-olla;vähe;vedanu;Kreutzwald;kohapärimus;hingetõmpe;deva
mitukümmend;uuesti;hingetõmpe;vedama;ilus;sääs;nüüdne;esimene;kohapärimus
aru;ilus;ilus;uudistesaade;saga;hingetõmpe;ala;uskumus;kõne
nakkama;ettevõtmine;saamine;lugu;tasuma;tahtma;valima;saatja;kolmas
tõstma;pealkiri;õhtu;rahvapärimus;nakk;tõsitselt;koduleht;Juhan;Maria
Myans;ajastu;ruttu;imest;kate;hom;saamine;viltu;Jaik
lugu;raha;roheline;istuma;ototo;lepiv;inimene;jääma;haig
laiemalt;seminar;kuulutama;leht;mede;mõte;küsima;hoidma;nüüdne
uudis;näide;mõistma;otsima;kaua;küsima;huvitav;Viljandi;Facebook
mõttel;väljakutse;jaosma;üts;toimus;muinasjutt;laiemalt;ettevõtmine;kõrraskik
kaitse;illustratsioon;leht;uskumus;lugu;pealkiri;otsima;maakond;tõejärgne
tähtsam;saatja;seitse;kaitse;huvitama;aasta;tasuma;maa;külgus
pealkiri;haiglane;kuu;inimene;raamat;ruttu;nikk;kuistu;kõnelem
ala;lugema;tõru;kestma;laiemalt;aeg;Juhan;jutt;juttuma
Kreutzwald;ruttu;töö;jutt;kinni;Maiga;tõstma;ilve;Tiiet
tund;jute;hoidma;projekt;hea;tyyp;istuma;äkki;vägi
maakond;tegelikult;identiteet;salaasi;üts;eestvedamine;näitama;terve;mide
