keyphrase;score
silla roolid anzori;0.8479
märtsi keskkomingu põrm;0.8398
ületab suurt väino;0.832
mõttele saarestik saarelt;0.8305
kombeks läti henrik;0.8304
külavahele jõudu ütlema;0.8262
õppusi korraldada mõttele;0.8255
kõivad atuur õppused;0.8231
nõmmküla külavahele jõudu;0.8212
niuke mõte täna;0.8211
2227 aastal olli;0.8198
laina ajalooline sündmus;0.8198
nüüdseks asi nõuke;0.8196
atuur õppused tõepärast;0.8188
mõte täna ühiku;0.8186
süda kole asi;0.8177
räki võtnud mõttes;0.8156
lubi meelde asi;0.8141
ületada jääd väin;0.8132
võidab antigi ülekaal;0.8132
põrm aega niuke;0.8121
mõtlesin sihtmisti moodi;0.812
vana nõmmküla lubi;0.8114
pitki rennis poiss;0.8112
asseni rangest lihtsalt;0.8108
piirise pärst ellemalt;0.8107
jälle igav munuksed;0.8101
surub õppusi eestimaal;0.8099
500 meetrit ülejäänud;0.8098
asjad mismoodi nato;0.8092
väina tea 130;0.8084
kena pitki rennis;0.8083
mehed paljast mändvad;0.8064
missi sisemine tihase;0.8058
esmane mõte ületada;0.8058
väino harjutatakse tegelikult;0.8053
kärtsu mürtsu toimub;0.8051
võib-olla jää uuesti;0.8045
rennis poiss iie;0.8045
mehed pelgaks võib-olla;0.8044
mändvad sõitsid õppusega;0.8035
korraldada mõttele saarestik;0.8032
kolmas päev saarjutuste;0.803
tullid jää neljapäeval;0.8016
vana nõmmkülaklubi hõivata;0.8007
ülekaal külalistele viisakamad;0.8005
sõitsid õppusega vägagi;0.7999
kaljuste paati molekul;0.7996
putka niuke õppusi;0.7992
nato poisid näitab;0.7988
paljast mändvad sõitsid;0.7987
pease kuuled meite;0.7982
väina muhu alistamine;0.7981
kiisika moega jutt;0.798
karjuvad sorry võõramaa;0.7975
sõda eestlasele kombeks;0.7968
meetrit ülejäänud viirele;0.7964
näitasime saared tegelikult;0.7958
maale nõmmküla külavahele;0.7949
läti henrik ajal;0.7946
arvasidki võib-olla sõda;0.7944
saarelt läitnud saarestik;0.7943
ajal iki kirjeldused;0.7942
langes korjust taudjat;0.7942
pakume hetkel tegevust;0.7939
kole asi kole;0.7934
jäähalli väinal vaenlasel;0.7932
aeg surub õppusi;0.7929
keskkomingu põrm aega;0.7924
jõudu ütlema mapsasid;0.792
märtsist kõivad atuur;0.7904
mõte ületada jääd;0.7903
henrik ajal iki;0.7899
seis püssipaugutamine külviirdunud;0.7894
taudjat 2227 aastal;0.789
antigi ülekaal külalistele;0.7888
likis piirise pärst;0.7881
hooga arvasidki võib-olla;0.7881
lahinguliike täna tegevus;0.7869
tänas sõja võidab;0.7868
kombeks pakume hetkel;0.7863
kuuled meite uudistasime;0.7858
tea kärtsu mürtsu;0.7855
võõramaa keeli maksa;0.7853
puru sõda köib;0.7847
aega niuke mõte;0.7843
põnevam üllatada suust;0.784
meetrit sõdureid ületab;0.7827
kuskilt inglisvanni tulnia;0.7825
sündmus teavad alad;0.7825
iie toa mihkel;0.7822
võib-olla sõda eestlasele;0.7821
tahtsid vana nõmmkülaklubi;0.7816
hõivata kohalikud mehed;0.7814
saarestik saarelt läitnud;0.7809
küsimusi esitada jääme;0.7808
mehed tullide siukse;0.7808
moega jutt detsi;0.7806
uudistasime aprillikuus jälle;0.7803
korjust taudjat 2227;0.7803
sarapuumatti uuri täpselt;0.7797
täna kolmas päev;0.7795
mapsasid silla roolid;0.7793
missi toimub sedaviisi;0.779
mees kena pitki;0.7788
tõepärast britid jala;0.7785
