EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
sõnamäng mäng lõpetus;tänapäev näiteks ajaloomuuseumikogu;näiteks ajaloomuuseumikogu täienema;veinikelder nägema ohtralt;detail detail lausa;rääkima muuseumikogu tänapäev;rääkima muuseumikogu tänapäev;muuseumisaade rääkima hästi;esimene näitus näitus
münchen rosen haimi;aasta jääma ajaloomuuseum;tänapäev näiteks ajaloomuuseumikogu;kõva russo kirjutama;tegelema erinev programm;oluline muuseumikülastaja tänapäev;muuseumikogu tänapäev täienema;ajaloomuuseum vestlema suurgilt;11000 aasta film
johann burkharty kogum;panipaik tegelikult suurgildimaja;tegelikult suur muuseum;vähemasti euroopa naba;näiteks tahtma ese;muuseumikülastaja tänapäev peenemalt;tänapäev näiteks ajaloomuuseumikogu;näiteks ajaloomuuseumikogu täienema;rääkima inimene koguma
viima münchen rosen;epp alatalu ajaloomuuseum;maja ajalugu muuseum;ehitus tegelikult lammutama;meeter meeter tegelikkus;muuseumiöö hästi jõudma;tänane ajaloomuuseum vestlema;varasem muuseumisaade rääkima;väga-väga tänapäevane ütlema
tegutsema gild ülesanne;ajaloomuuseum uks väike;osa tegelikult arheoloogiline;börsihoone vanem börsikomitee;hirmutav kant tale;tänane ajaloomuuseum vestlema;ajaloomuuseum külastamine võimalus;rääkima hästi muuseum;võib-olla pikemalt rääkima
juht tõnis lübeck;muuseumikogu tänapäev täienema;oluline muuseumikülastaja tänapäev;hiljem müürima eraisik;detail lausa ehitus;poos rääkima muuseum;niga tänane ajaloomuuseum;muuseumikogu tänapäev täienema;inimene koguma tegelikult
külm õhk tõusma;leimus teadma keskaegne;ajaloomuuseum tänapäev tänapäevane;pühendama suuresti gild;programm viima ruum;ajaloomuuseum vestlema suurgilt;varasem muuseumisaade rääkima;avatav eesti ajaloomuuseum;tegelikkus enam-vähem sügav
maarjamägi konservaator arnold;rääkima muuseumikogu tänapäev;hoone muuseum ajalugu;14 sajand keskpaik;toimima mõte kaart;eestimaa provintsiaal muuseum;muuseum oluline muuseumikülastaja;kodulehekülg nimi ajaloomuuseum;seitsmeteistkümnes eriti 18
apteeker johann burkharty;jääma ajaloomuuseum külastamine;muuseum oluline muuseumikülastaja;rändkaubitseja lõpuks võtma;liige moodustama nii-öelda;tegutsema rääkima muuseumikogu;eesti ajaloomuuseum ootama;rääkima muuseumikogu tänapäev;nii-öelda juhtimispult ilmselt
euroopa kaart lähiala;säilima suurgilt härra;tegelikult arheoloogiline töö;seitsmeteistkümnes 18 sajand;andma otstarve raiuma;aasta jääma ajaloomuuseum;oluline muuseumikülastaja tänapäev;tänane ajaloomuuseum vestlema;üldse aasta 1363
konservaator arnold rüütel;keskaegne kaubandus tallinn;uus avatav muuseum;nägema ohtralt pudel;ületama meeter meeter;küsima muuseumiöö elama;poos rääkima muuseum;ajaloomuuseum tänapäev tänapäevane;10 tükk võib-olla
lohutav sõnamäng mäng;muuseum põhinema suur;tänane ajaloomuuseum vestlema;vast tähelepanuväärsem muusik;avamine toimuma saade;kutsuma ajaloomuuseum uks;avatav eesti ajaloomuuseum;ajaloomuuseum uks lahti;projekt suur osa
kineetiline kunst tegelikult;keskaeg nimelt keskaegne;muuseum ekspositsioon täiendama;tegelikult lammutama poolenisti;tool ekspositsioon annetus;muuseumikogu tänapäev täienema;inimene kutsuma ajaloomuuseum;ajaloomuuseumikogu täienema ivar;eesti kontsert nii-öelda
kalorifer võlv läbikäik;nimelt keskaegne kelder;avatav eesti ajaloomuuseum;-st seitsmeteistkümnes sajand;kaart autentne koht;juht ajaloomuuseum uks;ajaloomuuseum poed niiet;hoone muuseum algus;vaatamine ühesõnaga 10
suur nomi smaatika;tänapäev kütma ajaloomuuseum;põrandapind tegelikult kelder;vana veinikelder nägema;rekonstrueerimine uus näitus;ajaloomuuseumikogu täienema ivar;muuseumikülastaja tänapäev peenemalt;küsima muuseumiöö elama;võib-olla vaatama natukene
keskaegne küsi süsteem;nii-öelda hariduskeskus laps;ajalugu muuseum rahvusvaheline;18 sajand keskpaik;puudutus ese ese;kauaks eesti ajaloomuuseum;tegutsema rääkima muuseumikogu;kutsuma ajaloomuuseum uks;õhuküte väga-väga tänapäevane
tõnis lübeck teadusdirektor;keskaegne küsi süsteem;muuseum ekspositsioon osa;ütlema neiu rändkaubitseja;uus vorst avatav;ütlema uus muuseum;kauaks eesti ajaloomuuseum;tänapäevaraha varasem muuseumisaade;külastaja võib-olla mäletama
vaikselt kikivarv lihtsalt;linn maja asuma;inimene kutsuma ajaloomuuseum;16 sajand keskpaik;uhke suurgilt tool;muuseum oluline muuseumikülastaja;kutsuma ajaloomuuseum uks;muuseum algus erakogu;11000 aasta eesti
kindlasti lohutav sõnamäng;kutsuma ajaloomuuseum uks;varasem muuseumisaade rääkima;tegelikult 50 -te;nii-öelda taastama esimene;muuseum ajalugu tutvustama;provitsiaal muuseum hiljem;tänapäev näiteks ajaloomuuseumikogu;tükk võib-olla pikemalt
sügav tõnis lübeck;erinev ese toimuma;rääkima muuseumikogu tänapäev;ütlema uus muuseum;kaks meeter tohtima;avatav eesti ajaloomuuseum;ajaloomuuseum vestlema suurgilt;72021 muuseumikülastus tore;käima nii-öelda vaikselt
no mõistetav väärtuslik;algama vanalinn päev;ajaloomuuseum uks väike;näitus suurgilt ajalugu;uus püsinäitus visa;tänapäev näiteks ajaloomuuseumikogu;jääma ajaloomuuseum külastamine;ajalugu muuseum tahtma;aasta film 11
näitus koostöö tallinn;baltisakslane 19 sajand;ajaloomuuseum külastamine võimalus;tänapäevaraha varasem muuseumisaade;näiteks tooma relvakamber;muuseumiöö elama muuseumiöö;muuseum ajalugu tutvustama;teadma 72021 muuseumikülastus;maja tööruum nii-öelda
börs käik tegelikult;elama muuseumiöö hästi;muuseumikülastaja tänapäev peenemalt;moodustama nii-öelda lauagildi;aspekt silm nimelt;rääkima muuseum ekspositsioon;rääkima hästi muuseum;hästi muuseum muutuma;tööruum nii-öelda hariduskeskus
koostöö tallinn linnaarhiiv;suurgilt aeg toimuma;ajaloomuuseumikogu täienema ivar;keldriruum pühendama suuresti;võimalus võimalus loomulikult;muuseumisaade rääkima hästi;uusaeg muuseum püsiekspositsioon;ütlema uus muuseum;jutt tooma rääkima
münt vaja numismaatik;inimene kutsuma ajaloomuuseum;kodulehekülg nimi ajaloomuuseum;ohtralt pudel vaatama;algus võimalus inimene;rääkima hästi muuseum;tähtsündmus kael muuseum;muuseum ajalugu tutvustama;lausa ehitus tegelikult
mõtlema ajalugu säilitamine;professionaalne koguja rääkima;tegutsema rääkima muuseumikogu;seitsmekümnes ajaloomuuseum nägema;erinev programm viima;muuseum muutuma muuseum;juht ajaloomuuseum uks;hoone muuseum ajalugu;tore komisjon tegelikult
börsikomitee valdus börs;nii-öelda juhtimispult ilmselt;ese muuseum ekspositsioon;tooma eksponeerima tegelikult;aeg kriteerium natuke;kütma ajaloomuuseum tänapäev;jätkuma sugugi muuseum;ajalugu muuseum näitama;aasta koostöönäitus näiteks
arnold rüütel koht;ajaloomuuseumikogu täienema ivar;muuseumikogu tänapäev täienema;tegelikult 1800 neljakümnes;detail rääkima vast;ajaloomuuseum külastamine võimalus;aasta jääma ajaloomuuseum;tegelikult suur muuseum;suurgilt maja ilmselt
ivar no erakogu;muuseum vanasti kujutama;ajaloomuuseum uks lahti;teadma 72021 muuseumikülastus;tool näiteks no;tooma provitsiaal muuseum;ajaloomuuseum avalik suhe;muuseumiöö hästi jõudma;natukene huvitav huvitav
aeg lisaväärtus mäng;raamat esitlema juuni;tegelikult uus ekspositsioon;uus püsiekspositsioon pealkiri;kant tale uut;varasem muuseumisaade rääkima;teadma 72021 muuseumikülastus;elama muuseumiöö hästi;ruum võib-olla otse
tänapäevane ökoloogiline puu;suurgilt hoone külastama;tooma eksponeerima tegelikult;rääkima nojah üldiselt;märkima aeg unustus;jääma ajaloomuuseum külastamine;ajaloomuuseum uks lahti;muuseumiöö elama muuseumiöö;enam-vähem sügav keskaeg
gild ülesanne gildiamet;suurgilt raamat nahkköide;kuuekümnes seitsmekümnes ajaloomuuseum;suuresti gild hoone;võimalus inimene kutsuma;avatud uusaeg muuseum;näiteks ajaloomuuseumikogu täienema;maja ajalugu suur;1363 liige moodustama
eraannetus muuseum burkhard;ajaloomuuseum avalik suhe;ajalugu muuseum näitama;ilmselt mäng eraldi;kujutama tegelikkus toimima;teadma 72021 muuseumikülastus;alatalu ajaloomuuseum avalik;püsiekspositsioon suurgilt maja;2000 2010 erakogu
hästi põgus jutt;suurgilt liige abielluma;tegelikult kelder poolkelder;eesti ajaloomuuseum ootama;ekspositsioon algus võimalus;muuseum tahtma teatud;muuseumisaade rääkima hästi;muuseum põhinema suur;muuseum oluline muuseumikülastaja
koostööprojekt sageli ütlema;üürima vein hoidmine;ajaloomuuseum suurgilt hoone;tohtima põrandapind tegelikult;ivar no erakogu;tähtsündmus kael muuseum;muuseum üha lihtsalt;juht ajaloomuuseum uks;ütlema võib-olla vaatama
ummela kena päev;avatav eesti ajaloomuuseum;nimelt keskaegne kelder;naba vähemasti ekspositsioon;näiteks no sobima;niga tänane ajaloomuuseum;muutuma muuseum üha;muuseum maja ajalugu;võib-olla mäletama vana
tallinn maailmakaart tallinn;tähendama mõte uks;mõtlema ajalugu muuseum;näiteks ajaloomuuseumikogu täienema;kriteerium natuke langema;muuseum hiljem kindlasti;esimene päev muuseum;rääkima eestimaaelu 11000;liige moodustama nii-öelda
mõte interaktiivne elav;ajalugu pealkirigi ütlema;avatav muuseum osa;muuseumiöö hästi jõudma;väiksem näitus ajutine;ajaloomuuseum tänapäev tänapäevane;suhe juht ajaloomuuseum;maja muuseum andma;näitus ajutine näitus
trükkaleion käsitöö natuke;juht 14 sajand;seitsmekümnes ajaloomuuseum nägema;lauagildi heategevuslik lauagilt;no oskama ivar;inimene kutsuma ajaloomuuseum;ajaloomuuseum tänapäev tänapäevane;ajalugu muuseum maja;koht käima nii-öelda
nonii osa ekspositsioon;osturaha väike kunstimuuseum;kutsuma ajaloomuuseum uks;kiires kirjeldama tohutu;moodustama nii-öelda lauagildi;72021 muuseumikülastus tore;ütlema uus muuseum;suurgilt hoone muuseum;aasta 2000 2010
kelder võlv ülesruum;ajaloomuuseum suurgilt hoone;vanem külastaja võib-olla;nii-öelda juhtimispult ilmselt;ekspositsioon annetus eraannetus;hästi muuseum muutuma;muuseum tahtma teatud;ajaloomuuseum suurgilt hoone;inimene mõtlema sotsiaalselt
võimumine omanik üürnik;tänama kuulaja huvi;plaan ajalugu muuseum;kelder täis püsiekspositsioon;uus näitus ehitamine;näitus vestluskaaslane muuseum;avatud uusaeg muuseum;suurgildimaja tegelikult täis;päev kell 10
tallinn london barcelona;kolleeg aeg küsima;kontseptsioon ajalugu muuseum;ütlema algus erakogu;asi huvitav installatsioon;elama muuseumiöö hästi;muuseum näitama külaline;muuseum maja omanik;kutsuma börs 19
tõnis lübeck arvama;tüüpiline keskaegne küsi;avatav põnev ekspositsioon;müürima eraisik 19;kontsert nii-öelda taastama;ajaloomuuseum avalik suhe;hästi muuseum muutuma;avatud uusaeg muuseum;11000 aasta 20
lähiaeg näitus vestluskaaslane;eesti ajaloomuuseum ootama;uus näitus ehitamine;üheksakümnes hiljem tooma;tallinn perekond asi;ajalugu muuseum näitama;muuseum avalik suhe;suhe juht ajaloomuuseum;maa sügav tõnis
teadma tallinn mõjuvõimsam;muuseum säilitamine järgima;teadustöötaja suurgildimaja tegelikult;kutsuma ajaloomuuseum uks;eksponeerima tegelikult tooma;provitsiaal muuseum hiljem;muuseumiöö hästi jõudma;ajaloomuuseum ootama maja;johann burkharty kogum
ütlema ökoloogiline tänapäevane;ekspositsioon täiendama asi;tänapäevaraha varasem muuseumisaade;natuke langema seitsmeteistkümnes;ivar avamine toimuma;muuseum näitama külaline;72021 muuseumikülastus tore;tegutsema rääkima muuseumikogu;säilitamine järgima soojus
pettenber veinikelder säilitama;tõnine ivar avamine;avatud külastaja esimene;uks avatud külastaja;omanik võimumine omanik;muutuma muuseum üha;ajalugu muuseum tahtma;ajalugu suur keldriruum;lihtsalt vaatama võib-olla
rahvusvaheline side lähim;koguja viima professionaalne;viimane saade rääkima;kaks võlviline kalurifeer;kauplemine mäng aspekt;muuseumikülastus tore rõõmus;ajaloomuuseumikogu täienema ivar;pühapäev küsima muuseumiöö;kontsert nii-öelda taastama
jalahoop dett liige;teadma keskaegne maja;ekspositsioon interaktiivne atraktsioon;ajalugu muuseum näitama;sattuma erinev ajastus;suhe juht ajaloomuuseum;küsima muuseumiöö elama;tegelikult suurgildimaja kellerdatud;meeter tegelikkus enam-vähem
