EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
sportlane calgary päevil;üritusi emotsioonibaasi hoida;tavalise sportlasena teisisõnu;noorest peast teatrini;pika distantsiga load;puhuvad külaliseks saabunud;laksle räägime kuulajate;triatloni tegija ain-alar;jooksevad võib-olla kaks
paar korda käid;teistmoodi võistlevad raha;kõlab võib-olla klišee;võistlus vanas heas;distantsiga load profiil;ain-alar juhanson triatleet;estoniaga mõtlen noor;jaanuarikuu keskpaik tippsportlase;tänulik küllap paljud
räägime kuulajate asjad;aeromännid kaksikaastaid kindlasti;jaanuarikuu keskpaik tippsportlase;wir varju kindlasti;ain tookord testi;ööst parvlaeval estonia;misena golden raadio;stuudios ain-alar juhanson;kolmeks nädalaks edasi-tagasi
forever tegelikult teenist;180 kilomeetrit maratoni;peaasi mõnusat adrenaliini;maratoni ujuma ratast;load profiil tuul;väga-väga tänulik küllap;kutse proffidele natuke;täpsustan maratonijooksjat võistlusmaratonijooksjad;tugevad mehed tegelikult
lugupidamine kuulub suusatajatest;maad piisavalt arvan;tallinnas jõuluturniir sporditähtedele;aasta lõpetas madonna;asi head aega;töötan modereerija nimi;hurra liikmed tegijad;ain-alar kasutused ainaariks;cc tegemistega täitsa
ongi tegelikult sihuksed;triatloni tipust kaduma;tegija ain-alar johanson;kindlasti sõidad kummi;eraldi head ujujat;kahes stuudios ain-alar;häiritud asjad kutse;tervisesportlastest hinna pinguta;tõenäoliselt kergemad erinevad
tuul kuumus niiskus;kaasateks käte jonnakus;mai lõpus kanaaridele;leida alternatiive suusatamine;muudab suhtlemise äärmiselt;võistluse pane kätt;lõpetas madonna laulja;teisisõnu olümpiadistantsil lüüa;viis kuus tundi
distantsilt lühemast distantsist;laval suureks meelehärmiks;tuksis võtta aeromännid;helistama jälle uuesti;sobi näiteks kaks;ajakirjanikud helistama jälle;eesti triatlon kaotus;jooksma vestronime suurima;jooksu aegade algusesse
traagilisest ööst parvlaeval;perioodide kindlasti niuksed;käimas 21 jaanuaril;havai ironman toimub;null madonna vanusele;aeromännid kaksikaastaid kindlasti;suvi liituda programmiga;meeldis põhinimi allar;keskenduksid tõenäoliselt kolme
korras külmetushaigused suhtleme;eriti spetsmeeste kirsipuu;sissejuhatus kestab tunni;vandenõuteooriaid lihtsalt wir;püüan leida alternatiive;klubi hurra liikmed;tänatud viimased kaks;alakivipallur tegelikult normaalne;parimad jooksjad jooksevad
kasvasin nii-öelda klassist;aladega professioone pehma;asi saatus lihtne;õnnestunud paar korda;vaimu positiivset energiat;jonnakus eestlase suurim;kahes stuudios puhuvad;suurim trump vaata;tegemistega täitsa tipp-topp
autahvlile pandi suur;alad triaatrinud füüsiline;sündmus suhteliselt tänapäeval;load profiil tuul;wir varju kindlasti;küsida uno loobi;ametlikult ain-alar kasutused;teisisõnu 13 13;treening üldse näeb
kivide kändude tehniline;ebareaalne näiteks usas;täis vaata raadio;kergematel meestel märksa;tunne momente fiiling;treenisime aeg-ajalt rääkisime;teisisõnu naerame triatlonis;tingimused võistlustel võtta;hästi populaarsed tõenäoliselt
aasta märtsikuus töötan;mõtte paika tegelikult;olümpiadistantse esimene asi;koha kvalifikatsioonikoht kvalifitseerunud;kilosed mehed miniatuursed;käid nalja vaadates;jutuajamisest toimus tallinnas;finishijoonel 20 30000;lahti üht-teist segaseks
vahetad kindlasti sõidad;kutsunud näiteks jaanuarikuu;valmis ülimaks väljakutseks;profimeeste kategoorias auto;palav kiirem siledam;propageerija mees helistab;tõenäoliselt aasta armeni;kausis aeg 29;vaja väga-väga tänulik
suurim trump vaata;kvalifikatsiooninumbreid tõestada suuteline;noorest peast teatrini;90 neljandat aastat;forever tegelikult teenist;proff harrastaja õde;propageerija mees helistab;homme käi tippseltskonda;20 30000 inimest
populaarsed tõenäoliselt aasta;2002 aastal iri;kvalifitseerunud havaile tahad;ricotellaja pärit mees;alternatiive suusatamine võib-olla;sõbralikuna vahet proff;pulga muudab suhtlemise;treeningvõimalust vend 11;korjatakse võtta põhja-euroopa
vahet proff harrastaja;märksiga tutvustas tulevast;kilosed mehed miniatuursed;valik vaba tahe;hing ihkad enamus;saksa vähe räägin;õde madonna läbime;mõnusat adrenaliini verre;aru aeg-ajalt korjatakse
kirsipuu kaalub 70;täpselt meestele häiritud;jaanuar kodukuud ongi;nimi jimi ricotellaja;tookord tegeles nool;tutvustas tulevast treenerit;lanzarote saarel kolmeks;raadio kahes stuudios;täpselt meestele häiritud
kategoorias auto piisavalt;valmistatud võimalik räägime;emotsiooni emotsiooni võistlused;südame 194 aasta;rattavahetus suhteliselt uus;lähemalt võistlused rattavõistlused;rahulikumaks jäänud aru;lihtsalt jaanuar kodukuud;25 detsembril asja
algusesse ain-alar sattusid;üldse näeb paned;nii-öelda nii-öelda lohutus;arvan tahta kvaliteeti;komplekstreeningutena erinevatel perioodidel;asi head aega;saksamaa võib-olla eksinud;sõidan esimesest laagrisse;põhja-euroopa ringkonna väga-väga
raiskama ressursse niipalju;septembri ajakirjanikud helistama;kaks aastat periood;vastupidavusspordis reegel pikalt;mõte rasket istun;kodukuud ongi tegelikult;sõbrad-tuttavad kutsuvad lihtsalt;liikmed tegijad tegijad;täna võib-olla parem
pane kätt mõistsin;mägine hästi tuuline;hingamine piiratud keha;põhjamaade meistrivõistlused virvarr;mees ratta istub;eestis jääma kohustuslik;kohustuslik kaitsevägi eesti;lõpetan otepää suusakooli;jälle uuesti asja
briatledil 30 30;räägin harrastaja seisukohalt;ühendriikidest arizonast uskunist;madonna laulja madonna;uus trenni neli;silmitsi aastani uus-meremaal;meistriklassi kolmekümneaastane teisisõnu;21 cc tegemistega;olukorra lahti tegelikult
tegelikult pikk maa;käimas 21 jaanuaril;nõus esindama eesti;andis vale kummi;rasket istun maha;armeni kirja panna;turistina tasub kindlasti;imiteerida alavahetus tegelikult;ringkonna väga-väga traagiline
ujumine 3 8;kõvad rokk-kontserdid täpselt;materjalid kunagine anstrunki;näiteks armen lanzarote;korras külmetushaigused suhtleme;päevil medali tõi;ajakirjanikud helistama jälle;suusatajatest sõidavad 50;detsembril asja korralik
eripära tegemist pika;mehed kõlab võib-olla;viisakad hääldada kogunenud;tegelikult vaja men;selge valik vaba;maaeluministriga suhteliselt tunnustatud;juhanson triatleet visiitkaardile;tunni no 100;tundi neli 45
kaheksa aastat väga-väga;detsember lipsas jutuajamisest;tegeleda tegelikult tallinnas;seisuses paneb pulga;parvlaeval estonia tookord;liituda programmiga loodi;ainukene professionaalne triatloniklubi;täpsustus sõbrad-tuttavad kutsuvad;tänapäevani tegeleda tegelikult
maratonijooksjat võistlusmaratonijooksjad jooksma;erinevaid vandenõuteooriaid lihtsalt;sissejuhatuseks täpsustus sõbrad-tuttavad;probleem staažikas jõuluturniiril;segad piirdub asi;nädalaks edasi-tagasi sõitmine;kummipuru vahetad kindlasti;8 kilomeetriteks puhkust;normaalselt valmistatud võimalik
pingutust kujutan siseorganid;tõenäoliselt plehku pista;raha tippkohtade natuke;kiiresti joosta niuke;saatata andis vale;misena golden raadio;mõistsin hästi populaarsed;vaba tahe seriks;täitsa tipp-topp ironman
piiri alistamine raske;puhttehniliselt kergendus toimub;lugupidamine kuulub suusatajatest;koosneb kolmest eraldi;maratone aeg kolme;albert olümpial hea;püüan leida alternatiive;tegelikult 90 neljandat;õigesti aasta-aastalt koht
finishijoonel 20 30000;mõelnud nimes annaksid;pikk ujumise niukseid;calgary päevil medali;näiteks aasta hästi;paremini kõneldes näiteks;eeldan kirjutatud nime;2200 kõvad rokk-kontserdid;noppis iga-aastase kuul
tavaliselt tervisele 80;pisik tahtsin küsida;ringkonna väga-väga traagiline;15 jagatakse erinevaid;erinevaid misena golden;päeva staadionil intensiivset;tiptop tahab absoluutset;propageerija mees helistab;väga-väga edukas pani
nii-öelda nii-öelda lohutus;konveiermeetodil suuda taastuda;rokk-kontserdid täpselt meestele;triatlonis sportlane probleemidega;tegelikult ongi paremat;kvalifikatsioonivõistluse aeramini maailma;märtsikuus töötan modereerija;heas tuttavas karel;täpsustus sõbrad-tuttavad kutsuvad
keerukam leida õiget;spetsiifikat inimesi tipptasemel;hetk laiali vastus;neli tundi neli;profiil tuul kuumus;kolm inimesi seitse;uus trenni neli;kannatuseks kümnevõistlejad kannatavad;põhjus arust kaks-kolm
mõttes loota aastatel;tahad kvalifikatsiooni võistluse;selga ratas panna;kätt mõistsin hästi;suuda uut valmistada;beatrile natuke väite;seltskond sõbralikuna vahet;aastas vormiajastus sobi;keeruline jäänud 2002
