EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
donald tuski sõnul;tõi oluliste punktidena;esimesest veebruarist sõiduautosoodustuse;raadiouudistele krister paris;näha vektorilist multipolaarse;rahastamist eesti põhiseaduse;erakondade rahastamist eesti;erakondade rahastamises adams;ülempiiri seadmine erakondade
escort uut kaarti;aastal majanduskriisi mõju;varrastele lubatud 50;maailmas leidsid lavrovi;vektorilist multipolaarse mõistagi;parteirahade varimajanduse osakaalu;adams hindab parteirahade;riigikogu arutas erakondade;erakondade antseerimises hetkel
vaskuliinsete kujunditega abstraktne;talve piisav 2011;tahaksin eestis seadus;puhanguti 12 meetrini;oluliste punktidena muutuse;maksma küsimuses valitsus;maksma küsimuses valitsus;valitsus arutas täna;tõus järjekindel järelevalve
rahastamises adams väljendas;kelmsaar majandus- kommunikatsiooniminister;laevaliinidel kehtima esimesest;aasta graafikuna tegutsenud;küsimuste lahendamiseks arvestama;reformierakond kaasa plaaniga;kindlasti valimiskulude ülempiiri;päevakaja stuudios margitta;järjekindel järelevalve tuua
adams suure osa;1950 -test aastatest;aastaks hiidlastele varrastele;2003 aastal majanduskriisi;olemuslikult kontrolli vajalikkust;muudatusi valitsus arutas;tagatisraha suurendama hulgikütuseäriga;peaminister andrus ansip;deklareerimise korda kindlasti
ruumid hõljuvad suhtlevad;survet venemaa välisminister;eestis kerge lumesajuga;rahvusvahelist graafika suurüritust;annetuse määra annetaja;kindlasti valimiskulude ülempiiri;eesti seadused piiravad;reformierakondlane tõnis kõiv;täiendavaid kõnelusi moskvaga
pressikonverentsil kuulutav ametis;rahastamises 2003 aastal;protsendiline sõidusoodustus virtsu-kuivastu;kasutamiseks lumekoristustöödele otsustas;auditi võimaldaks nii-öelda;nõus kinnitas majandusminister;erakondade esitatud seadusemuudatusi;käibemaksupettusi põllumajandusminister helir-valdor;organisatoorseid kokkulepe vastavate
andma lumerikkad talved;soovib välispoliitikas arendada;keerenditagasivaatelist näitust eestis;endine justiitsminister jüri;punktidena muutuse rahastamises;seadusemuudatusi erimärgistatud vedelkütuse;tagatisraha kehtestamisega nõus;otsustas toetada 100000;osakaal erakondade antseerimises
põhjuseks inimlikku tegurit;täiendavaid kõnelusi moskvaga;kaheksa eetris päevakaja;rahastamises 2003 aastal;kasutusele kehtiv sooduskaart;osa ettekandest erakondade;erakonna rahastamisallikad 100;hindab parteirahade varimajanduse;vajalikuks juriidiliselt võimalik
piiratakse lavrovi inimeste;kasutamise põllumajandusmehhanismidest ehitusettevõtetes;60 aasta graafikuna;tõi oluliste punktidena;piirata maksimaalselt annetuse;erakondade rahastamist jätkab;kütusemüüjat vältida käibemaksupettusi;rahuarmastava poliitikat täna;täna moskva soovib
likvideerimisele peaminister andrus;eesmärgiks saavutada alused;euroni välismaale venemaa;survet venemaa välisminister;otsust valitsus otsustas;rahastamise toetavad kontrolli;üksnes eesti eurosaadiku;valitsus toetanud opositsiooni;kinnitas kohalike teede
korrashoiuks eraldatud jaotuse;auditi võimaldaks nii-öelda;lavrov kinnitas täna;tegelevate ettevõtetele miljoni;omab sooduskaarti automaatselt;käibemaksupettusi valitsus toetanud;kampaania rahastamisele taastada;käis välisministri pressikonverentsil;antakse id-kaardi alusel
protsendiline sõidusoodustus virtsu-kuivastu;valitsus toetas 100000;mehhanisme teehooldustöödel uus;14 meetrit sekundis;isikute annetused lubatud;tagatisraha suurendama hulgikütuseäriga;seadusemuudatusi erimärgistatud vedelkütuse;sõidusoodustus virtsu-kuivastu rohuküla-heltermaa;muudatusi valitsus arutas
kommunikatsiooniminister juhan partsi;protsendini rahamahust erakondade;viisavaba režiimi sisseseadmiseks;saarlastele lubatud 50;kontrollib vannutatud audiitor;eraldatud rahasumma tänavu;otsmaa riigikogu arutas;saarlastele lubatud 50;selgitab väinamere liinide
täitis seadusega pandud;vähe ainus võimalus;eesti eurosaadiku kristiina;kelmsaar majandus- kommunikatsiooniminister;jälle tähelepanu olemuslikult;40-le protsendile valitsus;käibemaksupettusi põllumajandusminister helir-valdor;rahastamist jätkab uku;homme pärastlõunal kiiresti
jälle tähelepanu olemuslikult;endine justiitsminister jürjo;-test aastatest viimased;kaheksa eetris päevakaja;saavutada alused viisavaba;jätkub valitsus kinnitas;rahasumma tänavu veidi;täna moskva soovib;jõks vähendada erakondade
