keyphrase;score
paulus ütlema;0.7108
hommik luteri;0.6542
evangeelium rahulikult;0.6464
paulus kirjutama;0.641
patule ütlema;0.6367
püha paulus;0.6335
surmapatu tõlkima;0.6086
räigelt kristus;0.6076
range kristlik;0.6044
aegunud usudogu;0.6019
taevas õpetus;0.5914
asuma taevas;0.5892
jumal teotija;0.5794
võetud kristlus;0.5758
usudogu kehtestama;0.5754
surmapatu pealegi;0.5726
endine jumal;0.5691
evangeline arenema;0.5672
paul lõppev;0.5632
vaimulik toomas;0.5614
kristlus aitama;0.5613
kirik vaimulik;0.5593
elu pat;0.5583
jumal kadedus;0.5564
hommik rääkima;0.5529
hukatus jumal;0.5523
ütlema salamisi;0.5482
kehtestama tänapäev;0.5453
pat lahutama;0.5437
ütlema kõrkus;0.5434
kristus vaenlane;0.5431
taevas pühitsetud;0.5427
eluõpik papp;0.5416
kardinaal voorus;0.5409
kristlik kasvatus;0.5401
välistama püha;0.5396
tänulik kristus;0.5386
toomas paul;0.538
surm patule;0.5367
parandama palvetama;0.5355
andma tänapäev;0.5334
tänapäev andma;0.5332
rabi ütlema;0.5327
luteri kirik;0.5265
rääkima seitse;0.5262
süngelt surmapatu;0.5224
vaga elu;0.5179
religioon vorm;0.5163
surmapate kõrkus;0.5138
patt tegemine;0.5132
sündima taevas;0.5126
isa taevas;0.5093
süü patt;0.5084
kristus jeesus;0.507
panema ustav;0.5066
seletus surmapatt;0.5061
lahutama jumalast;0.506
seitse surmapatu;0.5058
ütlema räigelt;0.5025
ütlema inimene;0.5018
selge voorus;0.4997
papp viima;0.4993
mõte bravuurselt;0.4982
bravuurselt ütlema;0.4974
pühitsetud nimi;0.4929
jeesus issand;0.4917
elu otsun;0.4907
jumalast meeldima;0.4891
termin atseedia;0.4856
elu tüdimus;0.4845
inimene jumal;0.4843
enamik patt;0.4836
mees patune;0.4835
seitse surmapatus;0.4773
taevas maa;0.4769
igapäevane leib;0.4755
meeleolu elu;0.4753
surmapatus esimene;0.4716
voorus puuduma;0.4708
juis rebima;0.4699
patt hoiak;0.467
kuri surmapatud;0.4667
väljenduma morn;0.4664
mõtlema esimene;0.4656
patt kiusatus;0.4645
loit tuimus;0.4615
patune hilisroom;0.4604
aamen ;0.4586
meeleseisund väljenduma;0.4583
esimene surmapate;0.4551
küpsuseksam jaan;0.455
surmapatt koostoime;0.4532
tuju tegemine;0.4503
süü hetk;0.45
karisti inimene;0.4483
leidma religioon;0.4477
kõrkus tähendama;0.4474
nimetama süngelt;0.4469
jumal kõht;0.4466
liialdama tegelikult;0.4461
andma kirglikkus;0.4452
morn tujutsemine;0.4446
atseedia tõlkima;0.4434
elama vaga;0.4419
palvetama isa;0.4415
kallutama liialdama;0.441
haletsamine tujukus;0.4404
hommikupalvus hommik;0.4386
õpetus kaheksa;0.4384
voorus mõõdukas;0.4382
seitsmes vastama;0.4381
päästma kuri;0.4352
igavesti aamen;0.4351
uhke sooritama;0.431
asi kord;0.4301
surmapatud üks-üheselt;0.4299
tuimus pahurus;0.4268
eksitus aetama;0.4254
menukas eluõpik;0.4239
näli kardinaal;0.4199
surutis soovima;0.4168
üldse mõte;0.4162
parras heitma;0.4155
ladinakeelne termin;0.4152
tarbijalik evangeline;0.4128
tõlkima laiskus;0.4108
vaenlane elu;0.4095
jõud tühine;0.4091
tujutuma peksma;0.4079
vastama enesealahindamine;0.4077
eksitus lõpp;0.4068
rahulikult võtma;0.4066
huugo seletus;0.4065
sankt victor;0.4058
arenema loomulikult;0.4044
meeldima sankt;0.4043
tänapäev edu;0.4043
ustav endine;0.4042
õlendamine kuri;0.4041
timoteos tänulik;0.403
alandamine õlendamine;0.4005
seadma asi;0.3959
inimene paulus;0.3935
käegalöömine ladinakeelne;0.3892
astuma pahe;0.3891
pingutamine üldse;0.3878
vaatama indiviid;0.3854
vajama protsak;0.3837
kiusatus päästma;0.3837
käsi käima;0.3831
gregorius suur;0.3797
lõppev nädal;0.3788
tühine inimene;0.3775
tüdimus kurbus;0.3766
vägi elama;0.3758
uhkus andma;0.3748
tahtmine sündima;0.3746
tujutsemine taas;0.3725
tusk halb;0.3718
aetama juudi;0.3709
sooritama ainus;0.369
pärssimine ebaloomulik;0.3672
üks-üheselt kardinaal;0.3617
loomulik inimene;0.3593
häbi mõtlema;0.3585
püsiv meeleseisund;0.3539
rahvas esinema;0.3499
iharus tasuma;0.3438
kange jõud;0.3353
esimene viimane;0.335
loomulik põgimine;0.3337
kirjutama timoteos;0.3335
taotlema välistama;0.3329
meel parandama;0.3314
teenistus panema;0.3298
võit võti;0.3225
kasvatus käsi;0.3212
peksma aplus;0.3207
aeg kangelane;0.3192
mark youis;0.3166
saavutus karisti;0.3075
võimalikkus aeg;0.3012
mõtlema maapealne;0.2995
selgelt haigus;0.298
ärimanifest ütlema;0.2905
tablettrav mõtlema;0.2904
töö vallandatud;0.279
eesmärk suurendama;0.2719
lühiajaline eesmärk;0.2688
teooria parim;0.2682
eluaasta looma;0.2679
raadio hommikupalvus;0.2645
andma andeks;0.2567
andeks võlg;0.25
tosin kord;0.231
tõenäosus järglane;0.2051
tekkima egiptus;0.1868
eesti rahvas;0.1812
aeg kristalliseeruma;0.1616
hüpertroofia näiteks;0.1595
