EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
sümpaatne estonia;saal proov;rahvusvaheliselt laulukonkurss;sõitma depretsen;punkt arvestus;konkurss ungarlane;käima koorijuht;osavõtja kammerkoorikonkurss;päev kammerkoor
keskendumisvõime žüriil;direktor pluss;laulukonkurss kolmekordselt;kontsertkoor üldse;laul programm;hüüdma ungari;rahvalaulukonkurss osalema;koorimuusikaspetsialist ungari;10 sõitma
kontsert arsenal;esitus laulma;festival konkursiprogramm;itaalia meeskoor;uudsus moment;laulma ungari;laulukonkurss kolmekordselt;kammerkoorikonkurss kuu;muusika 11
muusika mõiste;maa gigant;koor festival;kolmekordselt pärjatu;suurem programm;kontsert õnnestuma;kontsert õnnestuma;võimalik kammerkoorikonkurss;tšehhoslovakkia suur
plovdiv konservatoorium;osalema kammerkoor;koor konkurss;doonoleja parlamendihoone;võimalik punkt;ungarlane võitma;koorifestival juht;konkursiprogramm kammerkoor;koorimuusikaspetsialist ungari
serenaa serenaad;tase osa;kutsuma festival;lõuna-karoliina kontsertkoor;partner teos;kontsert lõuna-karoliina;koorifestiv korraldama;kammerkoorikonkurss 150;koorima 12
esitamine üpris;serenaad laulmine;konkurss osalema;tormiline kirjutama;moment torm;ungari koor;ungari muusikapärane;koor eesti;eesti keel
esile tõusma;tähtis edu;eesti koor;käima kurss;punkt võimalik;budapest koor;koorimuusikaspetsialist ungari;osalema kammerkoor;sõitma depretsen
konkool dema;hoidma publik;kontsert õnnestuma;meelesoliiva presideaalne;programm pilt;ungari muusikapärane;rahvusvaheliselt laulukonkurss;laulukonkurss kolmekordselt;75 aasta
stahl saal;kokkuvõtmismoment sündima;nimi koor;kontsentraat veidike;andmine võimalus;loomulikult ungari;laureaat kontsert;ungari koor;sattuma lihtsalt
nõukogu sõprusühing;laulja emotsionaalne;juhtum laulma;sõitma budapest;andma kümmekond;osavõtja kammerkoorikonkurss;rahvusvaheline koorifestiv;koorikooriühing esimees;esimene õhtune
