EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
incognito Christine teene;kõnnak laps teadma;hirmus mereröövel Silver;aine dramatiseer lavastama;eriline kodu kodu;mereröövel Silver Ükssilm;Silver Ükssilm hirmsam;kuuldemäng Silver Ükssilm;kass sugugi nimelt
mõte põli mõte;hääl ütlema mereröövel;Silver Ükssilm muretsema;kartmatu Kadri-Ann nõudma;verivaenlane hirmus admiral;raamat Silver Ükssilm;Ükssilm Felsland hirmus;Ükssilm kolmas osa;tüdruk võib-olla pantvang
põnd kutsuma Adrian;lihtsalt põnd kutsuma;admiral käsi Silver;Silver Ükssilm äkki;kodu kodu tüdruk;Ükssilm muretsema Kadri;Kadri leppima Silver;hirmus mereröövel Silver;viis jalg parem
tšak Andres Roosileht;kutsuma Adrian ustav;Silver hoiatama Kadri-Ann;admiral üldse moodi;mängima admiral ammu;rööv silver kadriann;hobune Silver pakkuma;Ükssilm kartmatu Kadri-Ann;jällegi esinema incognito
kaubalaev rööv silver;kaugelt valjugesimine järgima;otsima Silver Ükssilm;Ükssilm Felsland hirmus;parem meeldima tore;Silver Ükssilm Felsland;Ükssilm kartmatu Kadri-Ann;Ükssilm hirmsam mereröövel;Ükssilm Felsland hirmus
äkksea kirevane miil;silver kadriann parim;Silver Ükssilm kolmas;luurama isand valgevatsas;poiss Jack habe;Silver hoiatama Kadri-Ann;saapasäär varjama vaarial;käsi Silver Ükssilm;Silver Ükssilm kolmas
helirežissöör Andres osa;Silver Ükssilm muretsema;rööv silver kadriann;liigutama mööbel otsima;ähkimine tahtma admiral;lõppema kuuldemäng Silver;möirgama tuub jaapargood;Ükssilm selsland hirmus;nägema liigutama mööbel
Andres osa Silver;esinema incognito Christine;tähtsus esinema Silver;Adrian ustav hobune;vaatama tase ilus;kuuldemäng Silver Ükssilm;lõppema kuuldemäng Silver;Väli raamat Silver;lampia Jack armastama
aine osa selsland;lamp jalgsi äkksea;verivaenlane hirmus admiral;Kadri-Ann nägema aken;hirmus admiral tundma;Kadri-Ann nõudma mariann;mariann lunaraha riisipirukas;Silver hoiatama Kadri-Ann;Araabia kõrb viis
Andres Roosileht ;tšak mürmagoonia meri;Andres osa Silver;helirežissöör Andres osa;magama saade eriline;Ükssilm kartmatu Kadri-Ann;piiluma odraiva nägema;esinema Silver Reek;viis jalg puu
lõppema kuuldemäng Silver;kartmatu Kadri-Ann nõudma;mõte admiral ütlema;küsima au Nyyd;tore hüüdma valgem;Ükssilm kolmas osa;Ükssilm hirmsam mereröövel;Ükssilm äkki otsima;mees kass sugugi
põll lihtsalt põnd;meeldima tore hüüdma;muretsema Kadri üldse;Araabia kõrb viis;kaugus küsimine ähkimine;Silver Ükssilm hirmsam;pakk Silver hoiatama;Silver Ükssilm Felsland;Kadri-Ann röövretk mürmagoonia
vaarial teepirukas külaline;ütlema mereröövel tütar;kuuldemäng Silver Ükssilm;mõte admiral ütlema;näitama magama saade;kirdetalu tooma lubama;hoiatama Kadri-Ann verivaenlane;Silver Mihkel tikkerpalu;paraku õu jätma
Getter meri maaisand;Kadri-Ann nägema aken;magama tahtma Kadri-Ann;tšak Andres Roosileht;kodu tüdruk ait;Silver Reek luurama;ratas Silver eksilm;mängima admiral ammu;Ükssilm kartmatu Kadri-Ann
