EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
warren christopher ütles;vabaõhuetendus seltsimees kinokohtumised;nädalalõpusaade stereofooniline soovitav;toimub poola talupoegade;17 null null;stereoraadio kell 21;kuulata lõppeva nädala;stereoraadio kell 21;esimese sekretäri hooviga
anname lisakuuldud spordiuudistele;sõitis soome esinema;ajakirjanikke täna velux;lastele vladimir songi;null null korraldatavale;estonia kontserdisaalis kontsert;stereofooniline soovitav jälgida;tervitustelegrammi ülemaailmsest noorsoo-;kuulajad ettevaatlikkusele presidendi
ringid ühistud ringid;näiteks lõpuks jääb;brežnev saatis tervitustelegrammi;ansv 60 -le;kolm null nsv;jälgida kolmanda programmi;aega aktiivse kultuurielu;telekaamerate ametlikku iraani;60 -le aastapäevale
valgurikkad suulihastele natukene;timošenko harjutavad leningradis;suhtlemist silmas riskifaktorid;kaotamise ameerikas pilk;akva realisti ülle;21 lööktöönädal nädal;jälgida kolmanda programmi;parteikonverentsil töökollektiivides ajakirjanduse;iisraeli iisraeli rünnaku
teatrite lavastuste paremikku;avatakse homme helsingis;esindajate kongress märtsikuust;neli 56 59;haiged infarkt rasked;aega ütleb istun;ajakava täna 440;nõukogudevastast kampaaniat afganistani;võib-olla eile täna
teater pühendanud partei;viibisid väljakul link;täna dagestani rahvamajandusnäitus;aeg kulgeb sündmuste;etendustele tallinna andres;vaba tähendab laupäeval;raadio tabeliseis muutus;kammeransambel stuttgardis neljapäeval;kolme aasta toimub
keskkonnakaitse probleemidest norras;silmapaistvate vene ateistide;noorsoo- üliõpilasfoorumist rahub;filosoofia philadelphia akadeemia;aega ütleb istun;fašism eeloleva nädala;alustas tööd eesti;saatsid delegaadid 24;ülemaailmsest noorsoo- üliõpilasfoorumist
filmimees kasvas 20;lahti laste noortekooride;esmaspäeval avati moskvas;peanäitejuhi seltsimees res;tsükloneid atlandilt dust;filmitoodanguga moskvasse kasahstani;suurendades päevast päeva;kontserdisaalides televisioonis jõutakse;lahendatud kerkida viimase
jaa ühinemine ühinemine;ametiühingute omavalitsus puudutab;jälgida kolmanda programmi;wabariigi kommunistliku partei;pars teate lendas;kinoronge programmis uued;mängib 10 päeva;timošenko harjutavad leningradis;afganistani demokraatliku vabariigi
kolm kaasautorit alustas;57 väljasõitu südame-veresoonkonnahaigete;vormi ulatuse muusikalise;16 veebruarini homme;stress loo tahan;kongresside palunud külalislavastajaks;gruusia filminädal toimub;nädal kultuurielus lühiülevaade;lastevanematega pärastlõunal toimus
süda muret tekitati;kultuurihoones jätkasid täna;b-klassi jäi õige;1981 aasta kolmas;asetäitja warren christopher;õppeveerand teisipäev jätkusid;kohalikul taidlustegevusele reedel;16 veebruarini homme;põllumaast põlluga toodangut
311 aegviidu 382;jutuajamisel kalevlaste võrkpallitreeneri;s-klassi taari victornadiersa;torni ruumid fotonäituste;võimaluse luua uusi;kose ütles lühiintervjuus;laupäev avaldati nlkp;islamiriigid lülitada konverentsi;moskvalased aastal 2
ginastid uut filmi;algava islamiriikide riigipeade;huvitatuid kell 17;raul mälk moskva;andmed pärit vegan;vladivostokis lõppes täna;sümfoonilised teostest maalidest;idatuul jääb püsima;öeldud toimus 15
kaks korda nädalas;ülemaailmse tervishoiuorganisatsiooni otsusega;oht kolmnurka kalevi;son leningradi maksim;reporter peeter hein;aastate populaarseid kinoronge;signaali vahendab äsja;nõupidamine kolmapäev toimus;aastat benjamin franklini
miljonit ruutmeetrit uut;eluohtlikku viibki teinekord;kinokohtumised kinokülastajatega linnades;kinoronge programmis uued;partners tantsu leningradi;avatakse esmaspäeval kinoteatris;foorum avatakse homme;rajoonikomitee sekretäri käekäigust;algusega kell 11
esineda esiliiga mängudes;märtsi alguseni märtsis;21 juulil käesoleval;suur grupp moskvadki;endiselt lahenduseks number;juulil spordist hollandi;olemegi jõudnud neljanda;alžeeria washingtonis päeva;ladina-ameerika tantsudes ilusa
aasta südame-veresoonkonna haiguste;eile jälle võistlejaid;täiustamine kaadri osatähtsuse;nelja võiduga jagavad;toimub tea palu;maja sammassaalis algab;kõnelused lastevanematega pärastlõunal;vabariigi välisministeeriumi avaldus;-le parteikonverentside kokkuvõtete
lühikokkuvõtte möödunud nädalal;tjumeenia oblasti kanti;vaadati estraadietendust nalja;valgus 1981 aasta;andmeil vabariigis homme;räägin klassika klassika;moskvalased aastal 2;usa-poolne pealäbirääkija riigisekretäri;üheksa 36 51
viinis räägitakse paljudest;hästi akmeistide hinnang;torni ruumid fotonäituste;teatris estonia puhkepäev;mandustami sünnist anna;lõpuks jääb varssavi;diplom nädalal uue;desarmeerimise osavõtjatele foorum;puškini-nimelises teatris lavastatud
teadmisi rahva haigus;lõplikku selgus asjadest;saalis kammeransambel stuttgardis;kirjastuse valgus 1981;no pakun variandi;24 jaanuaril tähistatakse;lähenevale 60 -le;100 100 arengumaad;majapidamistes öeldud toimus
basmide täna hommikused;koostööle konkreetsel juhtumil;koormava reisijatega õhusõiduk;tsükloneid atlandilt dust;sam tantsimine partners;washingtonis päeva väsimatult;viiendat aastapäeva tallinna;57-sse perekonda nädalavahetusel;kell 10 ametiühingute
halvemad paar tulemuste;kongress leidis aset;palume fakti kommenteerida;mihhail rumm loometee;head sigaretti vaba;mõtlen rootsi soome;festivalist tükk nägi;10 viisaastaku tööülesannete;10 klassi õpilased
fotokunstniku kalju suure;seltsimees brežnev saatis;sotsialistlike kohustuste täitmise;venemaa vanim volkovi;aidata suitsetaja paneks;standardtantsudes toomas sepp;valmis ekraanile jõudnud;peakorterid šveitsis toimuvad;1815 aasta viini
avati täna filmifestival;aeg kulgeb sündmuste;washingtoni viimane läkitus;lähikondlaste protsessil sealhulgas;valge palli mehed;aprillis võeti taas;jaanuarikuu prognoosi kuu;vabariigirajoonides narvas alustas;süüriaga süüria ühinenud
seo slovakkias rahvusvaheline;24 jaanuaril tähistatakse;lõppu signaali vahendab;24 jaanuaril tähistatakse;diablo 80 ivo;kaldub järjest pensiopingi;järjepidevust jääb paariaastane;raudsepa nõuanded endalegi;nimega seostatakse suuri
näha suures klassi;aastapäeval 21 juulil;etapp seostuda mao;head sigaretti vaba;peanäitejuhi seltsimees res;agiitris festival pühendatud;mandustam laiemale lugejaskonnale;täna alustada loobuda;näitus avatud 10
presidendi allkiri tekitab;meetodite täiustamine kaadri;kirgiisia pealinnas funces;aastat kultuuripalees toimus;mill tähendab andmed;olemegi jõudnud neljanda;aprillis võeti taas;aasta neljanda kvartali;ühinemine ühinemine üldse
uus brokna esitavad;vormi ulatuse muusikalise;head suhted prantsusmaaga;kommunistlikust kasvatamisest neljapäev;kell 17 null;kuulda suitsetamisharjumus tihedas;tänase korvpallimängu kalev;iisraeli iisraeli rünnaku;24 jaanuaril tähistatakse
meetrit sekundis täna;kurepalult küsisime suusaolud;vaaginud teaduslik-praktiline nõupidamine;algusega kell 11;tekivad vaevused näiteks;pealinnas funces avati;vladivostokis lõppes täna;filmitoodanguga moskvasse kasahstani;pühapäev 18 jaanuar
teatri ruumes jaan;maailma närvid kruvinud;järjest pensiopingi moodsa;suusatama eile tänagi;sündmustest moskvas uus;moskakse lõvi kommentaarid;idakaartetuul kiirusega kolm;180 nähtusi jaapan;noor tantsupaar 10
