EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
0,1,0,1,1,2,1,1,0,15,helgi; paruness; loss
0,1,0,1,1,2,1,1,0,15,helgi; paruness; loss
0,1,0,1,1,2,1,1,0,15,helgi; paruness; loss
0,1,0,1,1,2,1,1,0,15,helgi; paruness; loss
0,1,0,1,1,2,1,1,0,15,helgi; paruness; loss
0,1,0,1,1,2,1,0,0,15,helgi; paruness; loss
1,1,1,1,1,1,1,1,0,15,rothschild; paruness; loss
1,0,1,0,1,1,1,1,0,15,helgi; paruness; loss
1,0,1,0,1,1,2,0,0,15,paruness; loss; fantaasiapidu; rothschild; helgi
0,0,0,0,1,0,1,0,0,15,paruness
0,0,0,1,1,1,1,1,0,15,paruness; loss
