EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;füsioloogia;teatrikooli;tähendab;;tutvusime;Kuidas;tegemisest
üliõpilaspõlve;raudteejaama;õppisime;Peipsi-äärse;eine;avangardist;Ühe;riik
Psühhiaatria;psühhoanalüütikute;ülikoolides;sõitsime;andsime;tutvustas;teatrikooli;vene
psühhoanalüütikute;vaimuelust;lõpus;tegemisest;noorem;minevikus;Järgmine;viis
Špyyloli;armastatakse;teatriasjade;tegelesid;head;tegelaste;Vahing;Ilukirjandust
identiteeditekst;aastate;koolivaheaegadel;koolipoistelt;hull;dramaturgina;Meie;eesti
sümptomaatiline;Antific;õppides;püksifirmast;meetod;loomingus;tegelikult;1927
võimalik;kummaline;instituuti;mustvalge;spin;vorstilugu;loomingust;võib-olla
ühtekuuluvustunnet;Kui;Tallinnas;Jäätpriorentaalsele;roll;lugu;Kirjanikud;kirjanikuga
avangardist;Meie;keskkoolis;masinasse;funktsiooni;kirjutas;Kõnelesid;armastatakse
