keyphrase;score
põllumehekandidaati;0.3784
kandidaadid;0.3776
kandidaate;0.3625
kandidaati;0.3597
kandidaat;0.3555
Valner;0.3318
kandidaatidest;0.3297
Kandidaate;0.3268
kandidaatideks;0.3215
konkursile;0.3101
konkursiga;0.3041
põllumehe;0.3034
konkursi;0.3032
köögiviljakasvatajad;0.3028
põllumehed;0.2997
Laatjeebeek;0.2989
põllumeest;0.2982
piimakarjakasvatajad;0.2969
tegevpõllumehele;0.294
talveks;0.2934
Sulev;0.2891
tänavu;0.2879
talv;0.2844
Jamurele;0.2767
Siimanni;0.2762
kuulajatele;0.2645
lugejatele;0.264
päikeselist;0.2627
põistlejaid;0.256
põllumajandusega;0.2557
lugeja;0.2539
suupärane;0.2516
taimekasvatuse;0.2495
istutada;0.2492
talunike;0.2485
selleri;0.2482
;0.2468
külavõistkonnale;0.2463
õitsva;0.246
osavõtja;0.2455
ajakirjanik;0.2428
liaalne;0.2411
lilledega;0.2408
Lättemäe;0.2405
juulini;0.2389
Korraldajad;0.2383
keldri;0.2354
lainetavat;0.2349
pelar;0.2344
hommikust;0.234
kevad;0.233
köögiviljadega;0.2307
suvel;0.2288
põllumajandusosaühingu;0.2287
Kamaal;0.2277
kasvuhoonesse;0.2273
lillevaasi;0.2273
Venelane;0.226
kõrgekasvulised;0.2253
võistlussport;0.224
Tammsaar;0.2229
avalikkusele;0.2221
nimi;0.2217
korrel;0.221
viljapuud;0.221
lillele;0.2206
üheaastaseid;0.22
kannaga;0.218
rõõmustav;0.2176
Aasta;0.2174
järve;0.2172
valimisega;0.2165
põllule;0.2163
kokkupanijad;0.2162
kuulutame;0.2161
lehtedega;0.215
ühiskonnas;0.2145
nägu;0.2133
Viljandis;0.2131
Küsijaks;0.2126
ootama;0.2098
organisatsioonidel;0.2098
kohalik;0.2091
kapsapeenar;0.2083
taimekaitsevahenditega;0.2072
mungalille;0.2067
ronivaid;0.2066
rahvaliigas;0.2061
võimalik;0.2047
külmad;0.2037
lõhn;0.2027
lehelised;0.2026
järgnev;0.2023
salatisorte;0.2012
huvitavaid;0.2004
2001;0.1998
Salatipeenar;0.1993
soojenda;0.1992
ettevõtjad;0.1982
arenguvõimeline;0.198
marjapõõsad;0.198
värvi;0.1976
maaleht;0.197
nooremad;0.1955
latt;0.1955
ilusat;0.1955
populaarne;0.1952
tüüpi;0.1948
positiivne;0.1946
jaanipäevani;0.1942
inimesele;0.1939
aasal;0.192
kaelamurdev;0.1919
väärikas;0.1919
ujuda;0.1919
Jaak;0.1909
rohelised;0.1902
külviaeg;0.19
laiapea;0.1895
ükstapuha;0.1893
kahlakad;0.1892
malet;0.1886
nädalas;0.1878
presidendina;0.1862
maailmameistrivõistlustele;0.1859
mitmekesine;0.1856
armastavate;0.1845
sponsoritega;0.1839
elamise-olemise;0.1832
Raplamaal;0.1819
siiamaani;0.1818
aktsepteeritav;0.1816
tervisesportlane;0.1807
rääkida;0.1807
dekoratiivne;0.18
Alaja;0.1797
jooksmine;0.1792
aianurka;0.179
Tal;0.1783
aeduaal;0.1765
ilupõõsad;0.1764
töökaaslastega;0.1751
rahvaspordi;0.1746
linnarahvaga;0.1746
kollased;0.174
porgandi;0.1735
ümmarguste;0.1728
vaevanõudev;0.1725
tasandil;0.1707
pilguga;0.1697
eale;0.1688
mineraalväetiste;0.1687
koordinaator;0.1675
kavasse;0.1675
lebab;0.1674
keskne;0.1673
Tänase;0.1667
Anna-Maria;0.1652
vananemisega;0.1638
söömiseks;0.1628
südame-veresoonkonna;0.1587
Lehed;0.1574
kasvukuju;0.1572
traditsioonid;0.1549
-te;0.1535
Ühelt;0.1534
Skandinaaviamaades;0.1533
mai;0.1525
Raivo;0.1508
Kõik;0.1504
erialatundmisega;0.1484
Vot;0.1483
Silja;0.1476
staadion;0.1476
Kehtna;0.1475
Külvasin;0.1456
raadiosaadetest;0.1453
Nonii;0.1452
Musting;0.1422
Seetõttu;0.1416
Saksamaal;0.1368
begooniat;0.1364
projekt;0.1363
vägevama;0.1329
60;0.1327
Põlvamaalt;0.1309
Aitäh;0.1295
seataks;0.1291
Eelmisel;0.1283
Mart;0.1279
eesmärke;0.1255
Tõstamaainimese;0.1234
toiteväärtus;0.1229
Tere;0.1208
Väikelinnaarhitekt;0.1151
kuuekilost;0.1107
Sadrulised;0.1075
riigieelarvest;0.1019
Peterburi;0.0874
olümpiakomitee;0.0862
