EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
send paracelsus;meieaegne Pirokov;kirjutama arstiteadus;pikem seitsmeteist;null käsi;eluraskus haigus;inimene dopamiin;veresoon kummine;keha tugev
voodi vanem;teadma energia;lugema raamat;mõjuma sportlane;noorem stseen;võrdlemisi väsima;võrdlemisi väsima;dopamiin kuskilt;jalg jooks
tohter spordikogemus;jalgpallilööv tähendama;õlu jooma;kord tenniseväljak;kolm null;Aivar tekkima;elama kaua;12 ütlema;natuke aeg
arenenud tänapäev;50 aastane;vastupidavam eluraskus;ütlema 63;ring kodu;inimene dopamiin;vahetpidamata terve;mees lõpp;paracelsus ütlema
haik võimalikult;elukomme tervis;inimene elama;vahetpidamata terve;kodu sisend;vaja inimkeha;seisak infarkt;paracelsus ütlema;kõrvuti kuus-seitse
väsima pealelõunane;tohter spordikogemus;veresoon jääma;laisalt liikumata;noorde noorem;30 kolmeaastane;veresoon jääma;võimalikult treenima;ütlema meieaegne
tookordne Peterburi;tennisesõber ootama;doktor ameeriklane;nord silk;vastama king;elama kaua;infarkt pension;käima 100;seitsmeteistaastane üliõpilane
hiljem roomlane;poiss turvas;käima vana;60 aastaselt;vastama arvama;vahetpidamata terve;käima vana;kaua Emil;käik 60
lõpp nord;unustama minut;treener teadma;diajahu pikem;seem tekkima;treenima parem;teadma energia;mängima jooksma;võimalikult treenima
Peterburi asendamatu;inimene tugev;teadma energia;seem tekkima;treener ;vanem inimene;elukomme tervis;pension võtma;mängima võrdlemisi
eluraskus haigus;veresoon kummine;õline paber;seadus Tarske;tund part;seisak infarkt;60 aastaselt;juht valmis;meeter käima
jalgpallilööv tähendama;valmistama kevad;noor tõusev;laisk inimene;vanem inimene;liikuma lugema;spordikogemus kirjutama;ütlema seitsmeteistaastane;haik võimalikult
hiljuti tronima;labidas nimetama;minut tennisesõber;tugev mängija;talv halvem;elama laisalt;liikuma lugema;tapma mängima;pakkuma ülemus
tahtma võtamine;treen harjutatud;maja jooksuma;neljas Null;kaotama tell;tähendama sportlane;tugevam vastupidavam;vene üliõpilane;teadma lööma
pääsema elu;kirjutama arstiteadus;natukene sööma;asi läksima;seeditav asi;unustama minut;ütlema doktor;hiljuti tronima;seitsmeteist aastane
nukk päev;väsima pealelõunane;suur lasketurniir;aegne juht;treenima parem;jooksma liikuma;vanem inimene;Lauri võitma;mängima mängima
seisma seisak;ülblane naabrus;ameeriklane meedia;võistlus käima;tell noor;käima kilomeeter;pääsema 80;Tarske inimene;millegipärast unustama
võib-olla 30;mõjuma sportlane;kolmeaastane mängima;1000 aasta;toit seem;kõvasti kallis;teadus vana;võtma kamp;kaheksa kuus
töö kunstpäev;võimuskulptuur keha;pääsema 80;teadus vana;send paracelsus;laisk inimene;aasta vahetpidamata;eluraskus haigus;mängima joon
liikumata lodev;minut tennisesõber;pension mõtlema;hea profi;aeg ring;sööma mõjuma;tingimata natukene;vaja inimkeha;pension mõtlema
rasvane toit;diajahu pikem;60 aastaselt;leidma tookordne;king jalg;suur koormus;poolumik ärkvel;nooruslikum 80;sett kaotama
nooruslikum 80;tennisemäng piht;füüsiline töö;kasv inglane;inimene elama;tingimata natukene;noorem mees;inimene tahtma;vastama arvama
tähendama võrgujuur;tahtma võtamine;suurem asi;maailmameister vahetpidamata;andma lootma;panema treener;töö igapäevane;vana aeg;meieaegne Pirokov
natuganud harv;võtma kamp;värske veresoon;lootma sett;asjatama seep;pääsema 80;ütlema 63;ümberringi segama;kaks kell
elu seadus;käima 100;võib-olla 30;särk värske;kaotama esimene;niipea rasvane;elama laisalt;inglane võitma;kolm tund
kummikommikink jalg;seep madu;karastama tugevdama;seisak infarkt;halvem aeg;inimene tahtma;käima kilomeeter;koormus töötama;inimene dopamiin
lasketurniir kolm;dopamiin kuskilt;prantslane maailmameister;labidas leiv;laisk inimene;kirjutama teadma;jooksuma kujutama;sportlane natuganud;sõrm käsi
kolm sättima;elu aastane;elukomme tervis;tohutu kõvasti;tohter spordikogemus;kamp koort;füüsiline töö;madu kõiksugu;mees kuus
töö igapäevane;aastaselt pension;tohter spordikogemus;sett kaks;David send;spordikogemus kirjutama;tund kestma;vastama arvama;elu 12
hea lõuna;harjutatud tenniseväljak;vana anekdoot;ütlema kaotama;kujutama panema;kuus tahtma;vastama arvama;meesseenior niuge;aeg karastama
kolmas sett;külg tohutu;treenima parem;vene üliõpilane;tugevam vastupidavam;vastama arvama;mängima põrgumäng;aeg vaja;kilomeeter 100
aeg kolleeg;igapäevane töö;käima postitus;treener 50;pension kord;kuus tund;nukk päev;50 aastane;noorem mees
noorde noorem;sisend leib;rikas teadus;tingimata natukene;haik võimalikult;niipea voodi;voodi vanem;jalgpallilööv tähendama;esimene õppija
valitsus hommik;ülemus lahke;mängima nool;seeditav asi;tellima nukk;kukkuma löödiaga;inimene tahtma;meedia vanem;liikuma lugema
õppija esimees;hommik kell;mängija hiljuti;unustama minut;asi tingimata;mängija hiljuti;sportlane tugev;tervis vähe;jooksma liikuma
tähendama natuke;töö tugevam;viima liha;kallis suurem;seisma seisak;ajama värske;kolmeaastane mängima;jumal nõu;võtma kamp
vana anekdoot;hiljuti tronima;aasta varem;elu 12;part kolmas;teadma energia;niuge treener;millegipärast unustama;töö tugevam
lõuna paar;niisuke võistlus;jalgpallilööv tähendama;töötama nyyd;treener teadma;pikem seitsmeteist;kirjutama teadma;raamat kirjutama;treener kõrvuti
niipea rasvane;koormus töötama;käima kilomeeter;võimuskulptuur keha;inimene tugev;panema jumal;vool vähene;Laur küllap;töötama nyyd
lugu vana;lodev elukomme;oskus tähendama;võrgujuur jooksma;kodu sööma;nõu vastama;seitsmeteist aastane;hiljem roomlane;Korfeeee süli
jalg jooks;kõvasti kallis;väike pall;send paracelsus;hea profi;õige aeg;asendamatu kaaslane;Aivar tekkima;partii kolm
lihtsalt plaan;värske veresoon;seisma seisak;seisma seisak;panema aegne;energia kahekordne;koort tähendama;põrgumäng tugev;seisma seisak
koht töö;meesseenior niuge;rasvane toit;doktor ameeriklane;kaotama arust;elu 12;arvama noorde;piim kord;vanem inimene
käima 100;käik 60;võrdlemisi väsima;esimene kord;anekdoot natuke;füüsiline töö;kaks tund;noor võide;David send
sööma talv;arst David;doktor Lauri;kaks kell;aeg vaja;aasta varem;eluraskus haigus;laisk inimene;esimene sett
kestma seminud;tekkima veresoon;inimene dopamiin;kaua Emil;treen harjutatud;kolmeaastane mängima;treenima parem;töö 55;hargnema nägema
jõud oskus;võitma türa;huvitav mängima;hea lõuna;voodi vanem;kolleeg ütlema;arstiteadus arenenud;arust kaks;käsi tugev
kaks diajahu;tänapäev suurus;raskesti seeditav;varem ütlema;vanem mees;mängima kaotama;võtma kamp;ütlema kaotama;63 aasta
kamp koort;kolleeg ütlema;meeter tähendama;esimene matemaatik;tradi inimene;hoidma kahtulik;aeg vaja;seitse mees;jooma Aivar
ütlema 63;võitma ütlema;nädal treen;türa teadma;leidma tookordne;külg tohutu;halvem aeg;63 aasta;pall andma
halvem aeg;aeg kolleeg;3000 aasta;Laur ütlema;sett mull;vana aeg;vägi väsima;meieaegne Pirokov;tenniseväljak haik
ootama väljak;Peterburi asendamatu;kool esimene;lugu vana;ütlema tohter;joon mulje;lihtsalt plaan;kolm võitma;nukk päev
meedia vanem;kaotama esimene;õppija esimees;kunstpäev töö;poolumik ärkvel;surmatund katsuma;natuganud harv;seminud vägi;arvama noorde
ülblane naabrus;kasv inglane;tõusev täht;matemaatik kool;kolm sättima;olukord koht;treener kõrvuti;ütlema meieaegne;treener 50
kasv inglane;plaan spets;võtma kepp;õppija esimees;seep madu;ütlema 63;pääsema nädal;arstiteadus arenenud;kolmas partii
silk rõõmsalt;rekett jätma;õhtusöök üldiselt;keev sõrm;karastama võimuskulptuur;lühike lühike;vahetpidamata absoluutselt;Tartu treener;aasta aeg
mulje noorem;maailmameister Korfeeee;korraga tähendama;õhtusöök üldiselt;vaja inimkeha;naabrus lahke;kukkuma löödiaga;postitus käima;Null kolm
Peeter maja;jooksma edasi-tagasi;vaja inimkeha;poiss turvas;natuke aeg;harjutatud tenniseväljak;mängima suur;prantslane maailmameister;käima postitus
plaan spets;vastupidavam eluraskus;infarkt pension;viima liha;veresoon ahenemine;neli aasta;inimkeha karastama;asjatama seep;vool vähene
kilomeeter 100;jätma õhtusöök;loodusjõud võitlema;sett kaotama;vahetpidamata terve;võimuskulptuur keha;teadma mees;võib-olla 30;arst David
kallis suurem;tähendama panema;üliõpilane lööma;uraan poiss;tekkima poolumik;mees lõpp;parem olukord;doktor ameeriklane;vaev pääsema
maailmameister vahetpidamata;kummikommikink jalg;vool vähene;hommik kell;unustama minut;seem tekkima;sõber ülblane;liikumata lodev;andma lootma
lahke tradi;mängima võrdlemisi;niipea voodi;vool vähene;võib-olla 30;rõõmsalt särama;võitlema paar;vaev pääsema;kamp koort
kukkuma löödiaga;Pärnu mängima;vene üliõpilane;veresoon ahenemine;panema rekett;kord nädal;treen harjutatud;tugev füüsiline;üliõpilane leidma
meeter käima;kolm võitma;pikem seitsmeteist;arstiteadus arenenud;karastama tugevdama;lahke võtma;lodev elukomme;jääma seisma;füüsiline töö
seep madu;loodusjõud võitlema;vootma pall;ärkvel surmatund;segama momeng;tapma mängima;lootus rekett;pakkuma ülemus;paber prantslane
ütlema hea;inimene elama;aegne juht;võitma kaheksa;esimene sett;kolm tund;võib-olla 30;Neeva jõgi;ring kodu
käik 60;lugu vana;hargnema nägema;vanem inimene;kreet niisuke;õlu jooma;ootama väljak;natukene sööma;ameeriklane meedia
raskesti seeditav;tenniseväljak pääsema;võimuskulptuur keha;võrk varakult;vootma pall;andma lootma;õlu jooma;viima liha;mängima põrgumäng
niuge treener;kilomeeter 100;suurus rikas;tugevdama loodusjõud;infarkt pension;leib piim;üliõpilane lööma;võitlema paar;12 ütlema
jooksma edasi-tagasi;kaotama tell;käsi neljas;väsima õige;kallis suurem;paracelsus ütlema;jooksma 100;oskus tähendama;meeter jooksma
kuskilt veresoon;stseen jooksma;paar tund;lugema raamat;mull uraan;kujutama panema;king jalg;raskesti seeditav;kevad kevad
võimalikult treenima;tennis mängima;tähendama võrgujuur;tänapäev suurus;neljas Null;lihtsalt plaan;Tartu treener;nurk keev;ring natuke
löök õline;harv doktor;võitlema paar;nädal treen;panema jumal;arstiteadus arenenud;töö 55;neljas korraga;ümberringi segama
ring natuke;elu 12;Emil Laur;kolm sättima;plaan spets;arvama noorde;mees treener;elama laisalt;püüdma võrk
lööma labidas;pension võtma;stseen jooksma;maja jooksuma;ütlema 63;värske veresoon;ülblane naabrus;skeem ükskord;igapäevane töö
ülehile kaotama;seminud vägi;andma lootma;kõiksugu särk;rasvane toit;aastane meesseenior;segama momeng;ükskord kreet;kaks diajahu
maja jooksuma;maailmameister võib-olla;põrgumäng tugev;vastama arvama;kord neli;mängima võrdlemisi;arust kaks;maailmameister Korfeeee;part kolmas
kord nädal;aasta varem;sättima võitma;mees doktor;võitma kaheksa;parem olukord;natukene sööma;kahekordne niipea;õlu jooma
ütlema meieaegne;ajama värske;treener 50;kirjutama teadma;pikem seitsmeteist;käima Pärnu;nõu vastama;vana anekdoot;nurk keev
treener 50;kevad kevad;lodev elukomme;käsi käima;inimene dopamiin;tänini Neeva;mängija hiljuti;korraga tähendama;meedia vanem
mure pakkuma;kreet niisuke;aastane evama;paar 1000;tähendama ring;töö 55;unustama minut;tänini Neeva;särk värske
suur vaev;pikem seitsmeteist;seeditav asi;jooks 100;nyyd mure;pealelõunane aeg;elu seadus;võrdlemisi väsima;võrkuma õige
aasta varem;lootma sett;halvem aeg;anekdoot natuke;leiv pall;tugevam vastupidavam;arst David;jalg kummikommikink;elama laisalt
leidma 3000;õige tähendama;piim kord;aasta varem;aeg väike;doktor Lauri;talv halvem;absoluutselt võitnud;eluraskus haigus
olukord koht;jääma seisma;ütlema meieaegne;kummikommikink jalg;treener 50;kaua Emil;vastupidavam eluraskus;kõrvuti kuus-seitse;segama momeng
tähendama sportlane;kaua Emil;arenenud tänapäev;aastane esimene;lugu vana;kodu sisend;tähendama võrgujuur;tell noor;jooksuma kujutama
toiduaine vool;löödiaga külg;hea profi;kolm tund;meesseenior niuge;kell kaks;absoluutselt võitnud;teadma energia;sõber ülblane
