EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;teater;teater;sõprusteater;;siiasõit;tšehhoslovakkia;külalisesinemine;riik
kultuuriajakirjandus;maa;teatritrupp;riikidevaheline;personal;teatritrupp;poola;sõprusteater;tšehhoslovakkia
külalisesinemine;kandma;näitleja;põhiline;andma;tšehhoslovakkia;linn;teatritrupp;viis
siiasõit;välisskulptuur;auster;üldse;programm;poola;eesti;etendus;aeg
tšehhoslovakkia;proov;etendus;raekoda;probleem;linn;pealinn;näitleja;esmakordselt
vastuolumahutus;teatritrupp;astrahan;laudalüürika;seoses;külastama;siiasõit;viimane;lõpetama
moraavia;asetäitja;estonia;klaveriõht;ird;lumetuis;paik;ooperilavastus;arvama
seoema;aasta;ooperilavastus;kümneaastane;asi;parats;linnavalitsus;rääkima;üldse
ärasõidupäev;;õhtu;mahuliselt;essen;kaarel;ärasõidupäev;draamatrupp;estonia
põhiline;tõus;eesti;viisaastak;inimene;pealinn;olomoodsi;ütlema;kinnitama
