EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;philip;neljakujuga;tähendab;;kuueni;paljudel;neljast;tegemisest
koapoyaranss;kaasaeg;neli;päevikuperioodi;number;panema;paljud;räägib;meeskonnaga
pärgament;64;vormis;tegelased;algobjekt;väega;paljudele;nelja;võib-olla
psühhoanalüüsiliin;trummiõpetaja;kuju;džässiluulekogu;signaal;kajat;arvuks;viis;sõjaliselt
sihanalysiste;aastate;karvakerad;tegemisest;ice;tunnist;paljudes;kirjutab;saabanenud
seletusjõuliste;meetri;figuure;kanspekteerida;head;kesid;ülejäänud;lõpuks;traktor
psühhiaatria;tüpoloogiliselt;vormiproov;bändides;sure;tajuma;unes;lugu;imelikud
sümpoosion;oskuse;struktuur;meeldib;andmeid;vadi;andres;öelda;teksti
pahdiini;marsruuttaksos;arvuline;kuidagiviisi;rein;bändimeest;paar;ütleksin;käigus
cream;psühhoanalüüsi;mustad;ameerikast;termin;luulevihikut;nelja;räägime;vene
mitmetähenduslik;1001;kolmnurka;põhieesmärk;roll;korda;neljast;laulasmaavanemat;kolme
võimalik;sport;joonistada;eluloolises;funktsioon;märiti;kuues;voodisse;luua
polifoonilisus;isakassid;kujundus;maagilisemad;diskursus;türann;näidendi;saatetekstis;eesti
keila-joa;süsteemide;vesi;spordivastane;andnud;kaotas;inimesi;kolm;ongi
rütmijoon;teadmistega;raamatutest;ülikooliaegne;tset;looga;inimestel;omamoodi;suhteliselt
frodismi;pood;tegelikult;nelist;seen;viiakse;meestega;luule;sügavat
laulasmaal;ainuke;rida;neljakujuga;laste;kuues;viimaseid;luulekogus;töötab
õlakotitäie;reaalse;karl;pooleteise;hasso;kordes;tüüpidest;luuletad;kuskilt
rütmiline;liikumist;kaardega;perekonnapead;vorm;ropendada;inimese;jutukogu;uuesti
polifooniline;taustaga;sfääriga;kõivu;arvutite;numbriga;väheseid;laulasmaal;lihtsalt
põhja-ameerikas;minimalistliku;trükis;pealkiri;avan;volga;neljakujuga;näha;võtan
spordivõistlused;psühhoanalüüsiliin;vadi;maagilisest;detail;luuletesse;aasta;ütleme;nii-öelda
humanitaardiskursid;kannab;üürnik;kummalise;funktsioonist;kihina;luulevihikut;kaheksa;siia-sinna
