EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
ppp public prive;võimalus pakkuma bluffima;õigus rääkima eesti;tähelepanek laenama rahvusringhääling;termin alfa ring;eesti inimene rääkima;eesti keel rääkima;sõna keskustelu soome;haridus teadusministeerium nii-öelda
public prive taaperžipi;võib-olla nägema tont;kuulama järjekordne keel;üldse kirjakeelereegel hävitama;ppp public prive;rääkima eesti keel;eesti inimene rääkima;eesti inimene rääkima;soome keel väga-väga
avera ppp public;mõtlema keel õppimine;keel rääkima eestlane;10 klass mait;tegevus tulemus objekt;eesti keel rääkima;rääkima eesti keel;klaarima keeletoimetaja küsima;hästi mõtlema ilusasti
braun remsu endel;kaasa raamat kirjutamine;õppima eesti keel;looming kaugemale eesti;inglise termin alfa;oskama eesti keel;rääkima kena eesti;rääkima kena eesti;ajalooliselt võib-olla võõrsõna
talts sven celia;sõna eesti sõna;rääkima kena eesti;mõtlema üldse kirjakeelereegel;avera ppp public;inimene oskama eesti;vastama eesti keel;keeletoimetaja küsima näiteks;kirjutama sageli nii-öelda
lann braun remsu;tunduma sõna loomine;keel õppimine eesti;uus väljaütlev kääne;inglise termin actor;rääkima kena eesti;oskama eesti keel;rääkima eesti keel;lääne-eesti aasta 1993
debacker mihkel mikelsaar;eesti keel härra;paremini teadma eesti;kohmakam avalik-õiguslik pakkuma;tegevus tulet verb;paremini teadma eesti;väljamõtlemine eesti keel;kiri klaarima keeletoimetaja;amet lääne-eesti aasta
aavik johann voldemar;ala ütlema rajama;järjekordne keel sõnum;viis katrin debacker;enamik ainsus vorm;toimuma ütlema eesti;teadma eesti keel;eesti keel rääkima;eesti keel eesti
inglise sõna mainstream;erinevus sõna teatav;eesti inimene rääkima;mainstream tõlkija esitlema;ainsus vorm mitmus;igapäevaselt elama eesti;kasutama eesti keel;keelesaade tegija suurim;ütlema hästi mõtlema
sõnaloome sõnamoodustus õppejõud;keel soomlane härra;õppima mõistma kõne;perekondlik side aitama;tulemus objekt vahend;keel õppimine eesti;sõna väljamõtlemine eesti;rahvusringhääling keelenõustaja einar;mõtlema uus sõna
roll mõtlema johannes;sekkuma keelehooldeprotsess ülevaade;võimatu õppima keel;samamoodi tegelema oskuskeel;alfa ring vaste;keskustelu soome keel;valdama eesti keel;laenama rahvusringhääling keelenõustaja;sõna loomine nii-öelda
õpetama õpetaja õpilane;leidma tagasiside osaleja;soome keel õppima;mõtlema ilusasti sinimustvalge;eff kuri sisaldama;soomlane õppima eesti;kena eesti keel;keel rääkima eestlane;inimene rääkima soome
celia riina lällo;edu jätkama sõna;asi õppima keel;küsima staažikalt keelemees;kaks eff kuri;meeleolu lahendamine eesti;eesti keel vajalik;tegelikult juht eestikeelne;teadusministeerium nii-öelda ametiametnik
andres valdre üldvõitja;levima sõna algus;oskama eesti keel;kahjuks täpselt samamoodi;esinev inglise termin;teadma eesti keel;võõrsõna eesti keel;eestlane võõrsõnalembesem soomlane;kirjutama nii-öelda kukal
poliitika põhimõtteline tegevusplaan;sõnavus üldvõitja kuulutama;õppimine eesti keel;näol mäletama fitsiaalselt;vorm mitmus nimetav;õppimine eesti keel;õigus rääkima eesti;keelevõistlus sõnavõistlus sõnaus;keel väga-väga hea
