EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
in Estonia;Minu isa;õppides laulma;ajamast näitejuhina;noorem vend;ema mõisaprouaga;tutvustati lapsepõlvest;lapsepõlvest Minu;trummi lüüakse
mäeküla mõisas;õpetas katekismus;välismaalt õpetas;otsekohe viiulipoognaga;pass biolov;sündisin aidamehe;lapsepõlvest Minu;Aidameheks Hiiumaale;neli viis
mõisaproua õmbleja;mõtlen pilet;mängisime põhjas;püüdsin musitseerida;kodus kodus;perekonna õhtal;sündisin aidamehe;kodus isa;tööl käisin
Estonias Bergmanni;lapsepõlvest Minu;püüdsin musitseerida;väiksemad ööbidikaalil;meelt head;käisime külas;algkooli isa;mäeküla mõisas;teada alguses
Estonia Seal;Viispaadmisist teadis;linna muusikaga;Igaüks ostab;mundremees pass;aidamehe tütre;teadis lastele;ema mõisaprouaga;Järgmine püksis
opoidi Klarnet;mängis Altermann;suur muusikaarmastaja;Lauldes linnas;toime terve;koju isale;käisime külas;tutvustati lapsepõlvest;mängija Mina
pandur in;köster proua;musikaalne õppis;Wilhelmiine süütmann;Prover pakkus;süütmann mõisaproua;majakeste tutvustati;sündisin aidamehe;Temaga töötas
Julius Rossfelt;Missugune esimene;suure lauluga;väiksest rahascabil;uhked vaadata;mõisniku kokana;suunduma perekonnas;Ja sündisin;tundi viis
näete asi;sõitsime mere;algkooliõpetust lapsee;suunduma perekonnas;palka koduma;ema osasi;ema mõisaprouaga;südamega Estoniast;viis linna
valisime Estonia;Vahepeal uued;kirjeldamatult vesi;mängima Bradze;meelega head;ema Wilhelmiine;ema Wilhelmiine;süütmann mõisaproua;teatri algus
Ja Wilhelm;algkooli isa;orkestrist näitelavale;Järgmine püksis;ütles eksi;asus perekonna;isa poissmehena;Andres Jõgis;13 aastani
linna sõitis;pinna mängis;poissmehena Andres;abiellusin mehega;sisele astusin;mõisaprouaga sõitusid;lapsena Et;isa köstrikooli;nimelt lilleris
