EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Hillary Clintonit;rahvuslik koguprodukt;Laidoneri muuseum;tõsielufilme Joonatan;esikohal oleva;olukorda Eesti;Eesti võrreldes;Eesti raadiouudiste;Venemaaga CNN-ile
Singapur Hongkong;SKP ostujõu;2001 2007;Lausanne'i juhtimisinstituudi;last aedade;näitaja rahvuslik;Eesti Raadio;konkurentsivõime aastaraamat;väga-väga paljudel
nädalal seotud;hoogu Aasta;Jonathan Austraaliast;Hampshire'is algas;On objektiivselt;Euroopa 20;Sloveenia välisministritele;Eesti 2007;CNN-ile antud
suureneb Majandusministeeriumi;edumudeleid Eestis;Ajakirjanike ühingu;algatada sisulised;arvates idee;Siin liidus;Euroopa 20;200 maailma;vaatajatele nädala
tribunali Euroopa;kandidaadile edumaa;Riina Eentalu;Sügisball ringleb;taas uus;Enne Serbia;Eesti sõjamuuseumis;õhtust Eesti;vabadussõjaga seotud
suunas Sloveenia;tõenäoline võitja;Eesti Raadio;Tallinnas detsembri;momente tegelikult;Sloveenia välisministritele;Tšehhi Aga;Venemaaga CNN-ile;püüamegi natuke
raske Joonatan;Eesti konjunktuuriinstituudi;lindilõikamine Lottes;USA-s New;probleem terav;jõukama riigi;üleriigiline kogumissüsteem;kuulsite Päevakaja;täna hetkel
tihedamad lumepilved;kohad majandusseisundit;eestlase elust;aasta vabadussõja;andnud Ratko;Liidu laienemisvolinik;küsitluste maakondlike;välisministritele ajakirjanikele;langenud nii-öelda
lõuna kagutuul;vaja Ja;Tere õhtust;USA presidendi;intensiivset tööd;parimad Konjunktuuriinstituudi;kandidaadile edumaa;Undi hea;Eesti 10
avati täna;piiri Venemaa;edumudeleid Eestis;Luksemburg tõusnud;nii-öelda seaduse;Luksemburg tõusnud;Euroopa julgeoleku;Konjunktuuriinstituudi juhtivteadur;inimesed üldse
tahamegi vormida;noore riigina;kunstituba imetoredad;uurida selget;kuum annab;üksnes Ungari;lund Lääne-Eestis;esile arhiivideebeedikutest;Lääne-Eestis veidi
tähelepanu probleemidele;Romneyt Ja;üleriigiline kogumissüsteem;peaminister Ehud;annab raamatule;Euroopa julgeoleku;konkurentsivõime tõusnud;Siin liidus;Ida-Eestis sadada
ekspositsioon nii-öelda;lapsele jätkab;hoidlate väljaehitamine;avas kaitseminister;inimesi iseennast;omavalitsuste hinnang;riikidest parimad;2004 üllatusena;võib-olla paari
2007 vahendab;uurimine olulisemaks;Päevakaja stuudios;maja süda;tagastada tagatud;majandustsükkel muutumas;orgatsioonide huvipuuduse;ruutmeetrilt Eestis;normaalselt võib-olla
organisatsioon Eesti;näitus Mis;Keskkonnaministeeriumi jäätmekäitlejate;22 Euroopa;aedade nii-öelda;kolleegid venekeelses;televisioonis Pärnu;80 lehekülge;Eestist Keskkonnaministeeriumi
abstraktseks sündmuseks;tähtis Eesti;suhteid Venemaaga;konteinereid hea;eleme noore;Tartus rahulolematud;USA järgnevad;likvideerida 2013;aasta septembris-oktoobris
linastunud Eesti;Luksemburg tõusnud;Lasteaiapuudega loodetakse;juhataja Boris;lahendamiseks näiteks;väike riik;puhub edelast;Kas täna;olulisemaks võib-olla
