EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
põhimõte keelepoliitika;soovitusi keeleõpe;Euroopa keeleoskusest;mitmekeelsus tegelikult;argumente ongi;Euroopa keeleoskuse;Euroopa keeleoskustasemed;Euroopa keeleoskusest;üle-euroopalise keeleoskuse
tase A2;Euroopa Võib;võrreldes eurooplastega;järgnesid Malta;alustu argumente;räägime eestlaste;eestlaste võõrkeelte;rääkida keeleoskusuuringu;kutse- kõrgkoole
tõusnud 8;Euroopa eestvedajaks;räägime eestlaste;linnades No;paremini Need;Tere Euroopa;võõrkeeles testitava;Tere Euroopa;viidud üle-euroopalise
parem öelda;Kuid paremad;viimase uuringuga;B2 Selle;On võimalik;nõukogu keeleoskustasemete;Liidu keelepoliitika;emakeelele riigikeelele;Ja võib-olla
Aga mõelda;keelt Selle;Euroopas Noh;Aga võtta;keeles A;Innove keelekeskuse;mitmekeelsuse Töörühm;Keskmiselt Euroopas;aine- keeleõpetust
õigel tundub;kasutati Läti;õpilastega ühendkuningriigis;baski kõmri;andmeid taustategurite;testitava keele;nõukogu keeleoskustasemete;keelekeskuse juhataja;hästi tegelema
vastused toetuvad;keelisin liikmesmaade;keelekeskuse juhataja;dubleerimist Jah;õpilane valida;algaja keelekasutaja;keeleoskustasemed algavad;kaks B1;lühidalt tähendab
Minul andmed;kodanike enesehinnanguid;Et Eestis;esikümne lõpetab;mure eile;keelepoliitikast üldse;Tere Euroopa;eurobaromeetri eriuuring;uuringu Eesti
Et tulemus;anti eurobaromeetri;eestlaste integratsiooni;Et Eesti;Komisjonil dokument;mitmekesisust Euroopa;keelekasutusolukorda erinevate;pealkiri keelterikas;Euroopa Võib
öelda stabiilsemad;uuriti keelekasutust;mitmekeelsuse uuringu;vindiga Ta;probleem paljude;võõrkeeltel Muidugi;eurooplased arvavad;mitmekeelsuse Töörühm;Põhja-Iirimaal alustavad
väiksemad alapealkirjad;sõltub erinevate;mõtlen eurobaromeetri;eesmärgiks Euroopa;dokument valge;kohustusliku võõrkeeleõpet;mitmekesisust Euroopa;võrreldes eurooplastega;Need võib-olla
oskamiseks hästi;linnades No;Seejärel prantsuse;Aga riigis;valida Nii;rääkisime inglise;süsteemid keeleõppe;näiteks Inglismaal;vaadatakse võib-olla
