EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
3,2,2,1,0,3,2,3,1,11,maaelu; tervisesport; aasta; maaleht; põllumees; liikumisharrastus
3,2,2,1,0,3,2,3,1,11,maaelu; tervisesport; aasta; maaleht; põllumees; liikumisharrastus
3,2,2,1,0,3,2,3,1,11,maaelu; tervisesport; aasta; maaleht; põllumees; liikumisharrastus
3,1,2,1,0,3,2,3,1,11,maaelu; tervisesport; aasta; maaleht; põllumees; liikumisharrastus
3,1,2,1,0,3,2,3,1,11,maaelu; tervisesport; aasta; maaleht; põllumees; liikumisharrastus
2,1,4,1,0,3,2,3,1,11,maaelu; tervisesport; aasta; maaleht; põllumees
3,1,3,2,0,3,2,4,1,11,tervisesport; köögivili; aasta; maaelu; maaleht; põllumees
1,2,3,5,0,3,3,4,1,11,tervisesport; lill; köögivili; aasta; olümpiakomitee; maaelu; maaleht; põllumees
1,2,2,3,1,3,2,5,1,11,lill; aasta; olümpiakomitee; maaelu; maaleht; põllumees
3,2,1,5,2,3,3,1,1,11,tervisesport; lill; aasta; olümpiakomitee; maaelu; maaleht; põllumees
3,2,2,5,1,1,3,1,1,11,tervisesport; aasta; olümpiakomitee; maaelu; maaleht; põllumees; liikumisharrastus
