EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;muusika;Helin-Mari;saatekülaline;;laulja;täna;lemmikhelilooja;jätkama
popdžässlaul;sport;muusikakoht;hiljaaegne;number;pillimeeslaulja;laulmine;Toomas;muusikaharidus
soundtrack;kell;nimi;musitseerima;test;lemmikhelilooja;muusikamaailm;Helin-Mari;Eesti-Soome
kavistamine;popdžässlaul;eesnimi;hiljaaegu;moment;helin;muusikakoht;rääkima;võib-olla
võimalik;maa;muusikakool;teistkümnene;hell;kade;muusik;muusikaklubi;lihtsalt
muusikaõping;sõber;muusikaklubi;kummalisem;originaal;rõõmus;musike;lauljanna;kultuurikeskus
helikeel;elema;laulma;jätsiplaat;seen;meeldima;päev;kõlama;põhjus
vahetusõpilane;soundtrack;muusikaharidus;üldsegi;andma;musike;Mari;võtma;suhteliselt
tõlgendus;koosseis;muusikaline;meeldiv;kodu;võluma;apelsinimuusika;lugu;tegelikult
džässmuusik;pillimees;laulmine;hilisem;ring;muusikakoht;säravam;muusikakoht;usun-usuma
Panakvaarium;lisa;nimeline;üldse;salt;maailmanim;lemmik;muusikamaailm;kaunis
töötegemine;teooria;muusika;tegelikult;idee;eestikeelne;muusika;laulmine;uuesti
põhimõtteliselt;käpp;nimemälu;meeldima;ete;viiul;muusikaline;pillimeeslaulja;kuskilt
avaakord;osa;päike;esialgne;kell;meeldiv;särama;omamoodi;tuntud
hiphop;ostma;helisema;veidi;sisi;ilus;igapäevasiisk;laulja;variant
vokaalansambliprojekt;lõpp;laulja;kirikumuusika;lava;saatekülaline;päikesepaiste;näiteks;vajalik
muusikamaailm;küsimus;päikesepaiste;reisimine;seoses;andekas;muusikapedagoogika;laulma;vahe
küsimus;vanaema;helikeel;pärimusmuusika;tore;vaimustus;kaunis;mängima;hästi
majamuuseum;tundma;muusikamaailm;raadio;võimalik;mõnus;pärimusmuusika;lemmik;viis
mälestus;koht;Helin;igapäevasiisk;saam;tore;öö;kaasa;sport
üritus;kultuur;helistama;apelsinimuusika;näiteks;Eesti-Soome;õhtu;niiviisi;nii-öelda
põlvkond;aasta;raadio;sõitma;asi;kontsert;meeldima;mõnus;jõud
keeleline;maailmanim;number;saatma;kindel;rahul;rõõmus;muusik;10
jätsiplaat;üritus;lauljanna;mõtlema;auto;vägev;mõnus;ühtelugu;võimalik
põhitegevus;džässmuusik;kellaaeg;konkreetselt;taevas;tuttav;eestikeelne;paremini;29
