EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;kirikuajaluolane;kirikukogu;simmatrikuleerima;;ametipositsioon;piiskopikõrvalosa;toomkapiitlikeskus;riik
korrastikaansculassik;-st;piiskopkond;eraomand;argument;kuuluma;kloostrielanik;toomhärr;persoon
paiksustsensus;muusika;kuuluma;neljateistkümnes;root;esindama;piiskopkond;toomkapiitel;töötama
õppejõupõhine;maa;eluosa;vegeteerima;tool;arutama;kirikuajaluolane;toomhärra;õigus-arst
printsipiaalsus;kandma;otsustusõigus;näide;formular;kuressaare;piiskopi;kirikusüsteem;kirikukeskus
lõunaosa;filosoofiamagister;viibima;kõrgesti;andmed;vanus;peapiiskop;kirikuajaluolane;eesti
märkimisväärne;prokurör;istuma;saadasculastik;ideaal;viibima;piiskop;toomhärras;kuskilt
savinioon;arengulugu;piiskopi;allakäik;keep;panema;paavsti;tippvaimulik;käe-jalg
formuleering;paiksustsensus;veevachi;tegelemine;termin;teatud;aadlivõsk;vallaslaps;viis
otsustusõigus;tark;neljas;liikmekoht;roll;tegelemine;kloostrielu;paavsti;vene
supliig;kaasaeg;püsima;kiiremini;konstants;hooldama;kirikukogu;toomkooliharidus;70
supliit;aasta;piiskop;üleüldse;tipp;vaimulik;klooster;kirikuelukorraldus;valmis
ülekantud;härra;hääletama;realiseerima;poster;termin;kirikuelukorraldus;kirikukogu;kaunis
sohipoeg;parameeter;toimuma;paiksustsensus;bow;palvekiri;paavst;vana-liivimaa;kohtuma
saladiplomaatia;koosseis;jääma;tegelikult;andma;toomhärra;kirikusüsteem;kirikukeskus;kujundama
tõusma;oxford;kõnelema;konkreetne;toolen;pididama;institutsioon;viima;uuesti
läbiviimine;areng;tähtsam;moodsamalt;mat;võtma;kirikulugu;liige;reformatsiooniliikumine
põhja-saksamaa;koht;piiskopikõrvalosa;tegutsema;persoon;arenemislugu;kirikukeskus;kirikulugu;tekst
põhimõtteliselt;lõpp;tõusma;hilisem;kodu;vaja;kirik;kodanikupoeg;printsipiaalsus
