EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Afteeeffgaa põtna;laste heaolu;Soomes kooliturvalisuse;Tänased spordiuudised;arvuga toime;Soomes kooliturvalisuse;Soomes kooliturvalisuse;Soomes kooliturvalisuse;konverentsil Ukrainas
klaver Estonia;toimuv restoranide;Tere õhtust;reliikvia rikkamaks;lapsed andsid;koolis Lastel;Eesti koolipsühholoogide;Kauhajor koolitulistamised;tõstmiseks soovitusi
Stream haridus-;löönud Ja;homme ilmast;restoraninädal Tallinnas;üldist head;kooli ähvardusi;kooli ähvardusi;sündmustest MINA;turistid võib-olla
millegipärast tunne;Stream haridus-;pluss kolmest;helilooja Hans;iva See;moslemite väärtusi;õhkkonda koolis;kokkuvõtte laupäeva;valitsusvägede ümberpiiramise
apela osales;koolitulistamised Selle;Ukrainas endiselt;52 minutil;sihte edendada;tunnid Ähvardusi;juunioride Euroopa;Karjatse Soomes;rannikul võib-olla
tõsisem tõsisem;Tamm 20;Ülele koolidele;adrenaliinivajadust seiklushimu;kodus 32;Viljandi koolitulistamist;Poolas toimuvatel;Me lahenda;võib-olla Euroopas
õpilastele lihtsalt;Erle Püvi;Õhutemperatuur tõuseb;Surmeniale Genovi;geim suhteliselt;teemal orientaliste;Seaduse koolipidaja;tänasest Pärnus;märkimisväärselt ütles
võib-olla niuksed;kohtumises Tartu;Stream haridus-;kontserdimajale ülem;kodus viis;tugi õpilastele;Tugevdatakse õpilaste;rünnakute ÜRO;naiste võrkpallimeistrivõistlustel
päeval tunnid;Brüsselis usuäärmusluse;kell kuus;saatkonnas 1998;head propagandat;ajal Soomes;arutati Brüsselis;Tõnu Karjatse;vaja kindlasti
korda Suvepealinna;konflikti osapooli;koolitulistamisi lainel;kabinetklaver Jah;näidata osatakse;haridus- kultuuriministeeriumist;teemal orientaliste;kahjuks endiselt;aastased õde-venda
teemade arutati;meest Rünnakus;piidamiseni Neljapäeval;presidendi Bashar;No kindlasti;juunioride Euroopa;Rünnakarissa ülikoolilinnakus;ülikoolilinnakus ohvriterohkeim;12 punkti
natuke reguleerimist;käsitles klaverit;lubab vihma-lörtsi;lubab vihma-lörtsi;hea enamus;ülikoolilinnakus ohvriterohkeim;nooruse rumaluse;Nüüd lähemalt;direktori erinevate
edendada äärmuslikku;Neljapäeval toimunud;õpilaste võimalust;donetski lennuvälja;fundamentalism lubab;radikalismi konverentsil;laste heaolu;kättemaks Keenia;10 suudame
häid peakokkasid;siirdapaenopisteni üksile;Selliseid sõnumeid;lainel 2010;idee nimel;turvalisus alustalaks;vähendamisega hariduse;Selline Päevakaja;kooli direktori
lähemalt Viljandi;päeva Häälde;mõtlesime Pärnu;pingeline Mariupoli;romantilised kangelased;äärmuslased head;Euroopa väärtuskriisi;hea Eesti;täna pärastlõunal
mäng poolfinaalseeria;räägib lähemalt;koolipsühholoogide ühing;lubasid 200000;kolm punkti;noored ISISega;võib-olla Euroopas;neljanda aprilli;võidelda islamiriigi
