EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
sport olümpia;kontakte kultuuriinimestega;muutunud seminariprogramm;vaadeldakse klassikuid;teave filter;kultuuri seminar;kultuuriseminarist osa;ühingu kultuuriseminarist;Ja käisin
Saviby teksti;Neid sport;kultuuri seminar;loengut eesti;programme pakkuda;väliseestlastega kultuurisidemete;väliseestlastega kultuurisidemete;väliseestlastega kultuurisidemete;lugeda meeles
Tartu sünnilinn;eriti tujulised;esimene seminar;seminar niiet;filter tunne;Eestimaaga tutvumiseks;kontakte kultuuriinimestega;seminar väliseesti;kultuuriteada võimalik
Lecordes seeme;seminar pakub;seminarist osavõtjad;tunnetada linna;aspekt esivanemate;kontakte kultuuriinimestega;kultuurisektorist Eestist;kultuurisektorist Eestist;loengudel võib-olla
saanuid Lecordes;linna dünaamikat;seminar väliseesti;valitseb Tallinas;uut isiklikult;kultuurisektorist Eestist;sissevaade kultuurielule;kultuuri seminar;võib-olla komponeeris
kunstis võlub;väliseesti noortele;tänavune kultuuri;esmakordselt mõtlesin;objektiivselt oleneb;jäänud väliseestlastega;seminari osavõtjad;Eestis Kuidas;sündisin aeg
Täna päevade;Yorgi teatris;seminariprogramm paistaksid;Yorgis lugeda;inimene juured;kultuurielule toimetatakse;seminar väliseesti;Eestist intensiivse;sugulaste-tuttavatega suvise
Eesti kirjandus;seminar Ma;seminari eesmärk;Diana üldse;huvitab aspekt;kultuurisidemete arendamise;päevade kultuurisektoritega;väliseesti noortele;Kirjades oluline
kaasatõmbav dünaamika;arvan huvitab;tundus muutunud;Ei harjunud;intensiivse sissevaade;seminar väliseesti;kasutasid seminaris;isiklikult konnaseminaril;paistaksid muutunud
Jah võimalus;esimesel Mida;hotellis seminari;Ja tekib;olulisem New;kultuuriinimestega eksa;kultuuriteada võimalik;jäänud väliseestlastega;võimalik kaasa
teemade juurtele;inimene juured;loomulik üritust;seminar väliseesti;arvan kontakt;tunnetab seminaride;isiklikult konnaseminaril;Rexa ühingu;purjeregati ajal
