EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
mutantdiskosid;euroopas;klubikultuuriteemaline;tähendab;key;klubikultuuriteemaline;klubikultuuriteemaline;klubikultuurist;lääne-euroopas
prive's;kohtades;klubikultuuris;tegelesid;defineerima;klubikultuurimaastikul;klubikultuurimaastikul;klubikultuurimaastikul;tõeliselt
popultuuri;klubikultuurikontekstis;klubikultuuriga;mängiti;some;klubikultuuriüritustel;klubikultuuriga;klubikultuurikontekstis;võib-olla
smenstrimistus;harilikult;klubikultuurist;keeklubidest;ande;klubikultuurikontekstis;klubikultuuril;klubikultuuril;tegelesid
underground;stiilitunnetus;raadiokuulajad;ametlikematest;mana;klubikultuuriga;klubikultuuris;klubikultuuris;inimeste
klubikultuur;popkultuuritund;klubikultuuril;stiilidest;valida;klubikultuuril;klubikultuurikontekstis;klubikultuuri;niivõrd-kuivõrd
muusikaüritus;kultuur;klubikultuur;meeldib;head;klubikultuuris;klubikultuuri;klubikultuuriüritustel;juhtusin
kommertsialiseerus;detailselt;klubikultuuri;süstimise;andmeid;klubikultuurist;klubikultuurist;klubikultuuriteemaline;seotud
kommertsaliseerunud;mõjutatud;klubikultuuriüritustel;tegelevad;land;klubikultuuri;klubikultuur;klubikultuuriga;raames
nädalalõpuvaba;reivikultuuriks;raadio;lähinaabritega;nimetatakse;raadiokuulajad;klubikultuuriüritustel;klubikultuur;lääne-euroopa
