keyphrase;score
raadiol;0.8425
rahvusringhäälinguprodutsent;0.838
otse-eetris;0.8359
raadiotes;0.8355
Kuulajatega;0.8346
raadio;0.8328
muusikaekspordi;0.8279
kuulajad;0.8279
eurosoonikuga;0.8238
Eestisse;0.8236
Järgmisena;0.8229
kaasmuusikud;0.8224
otsesaadet;0.8221
Eestist;0.822
Kuulake;0.8212
maarjaMoonüürik;0.8211
Siim;0.8204
otseülekandega;0.8204
eestlasest;0.8202
esinejaid;0.8195
otsesaatetundi;0.8191
otsesaatesse;0.8188
kuulaks;0.8186
kuulete;0.8183
Järgmisel;0.8182
Meie;0.8174
kuulate;0.8172
Praeguseks;0.8169
Eurosonic;0.8162
Rootsist;0.8162
kontsertide;0.815
Pärnojaga;0.8138
eurosoonikult;0.8137
Nüüdseks;0.8137
eurosaanikel;0.8136
kuulake;0.8136
tänavamuusikalid;0.8134
kuule;0.8134
kuulame;0.8133
Eerik;0.8132
Nii-öelda;0.8125
Jaan;0.8123
Meisterjaanieilne;0.8122
kontsert;0.8121
Jaaniga;0.812
kuulakega;0.812
kõlas;0.8117
kontserte;0.8117
rokimängivaid;0.8115
festivalikutseid;0.8114
jälle;0.8114
eurosoonikul;0.8114
jaa;0.8112
räägin;0.8112
uudis;0.8112
lõpuks;0.8111
muusikast;0.8108
Kuigi;0.8108
muusikavideo;0.8106
räägime;0.8104
Tänaseks;0.8104
Sellepärast;0.8103
soonik;0.8103
kontserti;0.8102
saundiks;0.8094
tegelikult;0.8094
sooniku;0.8094
rohkemgi;0.8089
Siin;0.8089
Kiiste;0.8088
hästi;0.8087
viimase;0.8086
otse;0.8085
kuulsamalt;0.8081
kuuleme;0.808
kaasa;0.8079
näha;0.8076
vastufestivali;0.8074
meisterjaani;0.8073
uus;0.8073
intervjuud;0.8072
Väga;0.8072
esmakordselt;0.8072
saanudki;0.8072
ütleb;0.8072
näinud;0.8072
muusikatööstuse;0.8071
räägi;0.8071
tänaksin;0.807
Näiteks;0.807
meisterjaanieilne;0.807
plaadilepinguga;0.8069
Kui;0.8069
nii-öelda;0.8069
ütles;0.8067
Rajasaare;0.8066
alternatiivrokkbändid;0.8064
päriselt;0.8064
kuskilt;0.8063
Eestis;0.8063
intervjuude;0.8063
lauluhäälest;0.8062
Saaride;0.8061
vaata;0.806
hääle;0.8059
soonikuga;0.8059
Kontserdilõike;0.8058
vaatasin;0.8057
suurepärases;0.8057
uuesti;0.8055
kaotajaks;0.8054
suurim;0.8053
kordagi;0.8051
näeb;0.8051
täna;0.805
Raudsepp;0.8049
meisterjaan;0.8049
vaadata;0.8049
viimastel;0.8048
muusikaga;0.8047
Mulle;0.8046
uudiste;0.8046
Suure;0.8044
avaldatud;0.8043
toimuvad;0.8042
krooninganist;0.804
näiteks;0.804
Pärnoja;0.8038
Ahti;0.8036
rääkima;0.8036
uue;0.8036
jätkata;0.8034
Nii;0.8034
rääkides;0.8034
Tähelepanu;0.8033
Madalmaades;0.8033
parim;0.8033
ütlevad;0.8032
kaotajad;0.8032
küsisin;0.8029
algusesse;0.8029
Kusjuures;0.8028
mängisid;0.8028
Jaa;0.8028
jääb;0.8028
ebaauhinna;0.8027
õhtul;0.8027
öelda;0.8027
täpsemalt;0.8024
oledki;0.8023
Siimaste;0.8023
Pärnkontsert;0.8022
algusest;0.802
esinemiseks;0.802
Hollandi;0.8019
näitasime;0.8019
süntesaator;0.8018
värske;0.8018
toimub;0.8018
Euroopa;0.8013
läbimurdesingel;0.8012
artistimeisterjaan;0.8012
Saksamaal;0.801
mõnus;0.801
sõitnud;0.8009
tundub;0.8009
allajääjaks;0.8008
kindlasti;0.8008
Koit;0.8007
Ameerikas;0.8007
võitis;0.8007
Nagu;0.8007
sooritasid;0.8006
toimus;0.8006
kaugel;0.8003
joonud;0.8001
muideks;0.7998
järelkajasid;0.7998
liige;0.7998
võtta;0.7997
Tuleneb;0.7996
teistmoodi;0.7996
vinüüli;0.7995
Rongid;0.7994
kinni;0.7993
maailmaga;0.7992
kadunud;0.7992
tutvustasid;0.7991
Merivoo-Parro;0.7988
Saade;0.7988
ületasid;0.7986
vabamalt;0.7983
keskesaade;0.7981
konverentsil;0.798
pioneerid;0.7978
hetkeks;0.7978
Pärisid;0.7972
Rääkisin;0.795
EBU;0.7946
Kodusõja;0.7944
