keyphrase;score
klassikaraadiokuulajad;0.8583
Muusikauudised;0.848
Klassikaraadio;0.8477
Helsinki-music-idele;0.8426
klassikaraadiole;0.842
muusikauudised;0.8405
Muusikauudiseid;0.8395
klassikaraadio;0.8359
saatejuht;0.8349
raadioülekannetest;0.8342
klassikaraadios;0.8338
Baltimaade;0.8336
Baltimaades;0.8335
Kuulame;0.8334
Baltimaad;0.8332
kontserdikohtadest;0.8326
Baltikumi;0.8312
Kuulajani;0.831
kontserdist;0.8308
muusikasündmustest;0.8306
kuulajad;0.8295
kuulajale;0.8293
kontserdimaja;0.8283
kontserdihooaega;0.8283
lõppkontserdil;0.8279
kontserdikeskseks;0.8274
kontsert;0.8272
kuulamast;0.827
rahvusorkester;0.8269
Eestiga;0.8266
kontserdisaalidest;0.8266
kontserdisaalile;0.8264
klassikaraadiosse;0.8263
raadio;0.8262
kontserdi;0.8262
uudised;0.8256
kontserdipaikadest;0.8256
kuulasid;0.8244
kontserdihooaja;0.8244
kontserti;0.8238
rahvusmeeskoor;0.8237
kontserdielu;0.8237
kontserdimajas;0.8235
kontserdiga;0.8235
Kontserdiüllatus;0.8234
kontsertide;0.8234
kontserdielus;0.8232
muusikasõbrad;0.8231
Läänemeretemaatikaga;0.823
kontserdil;0.8229
muusikaajakiri;0.8228
kontserte;0.8225
kontsertturnee;0.822
järelkuulata;0.8219
kuulda;0.8218
kontserdisaali;0.8218
kuulsid;0.8216
saatejuhi;0.8214
Praegu;0.8213
kuulamist;0.8212
Raadio;0.821
kuulaja;0.821
Muusikamaailmas;0.8209
kuulame;0.8209
kuulnud;0.8208
avakontserdilt;0.8207
avakontserdil;0.8206
kuulamas;0.8206
kuuleksid;0.8205
Meie;0.8204
kontserdipaiga;0.8202
ooperifestivalipaiga;0.8201
kontserdimajade;0.82
kontserdisaalis;0.82
linnaorkestri;0.8199
Läänemere;0.8199
Aitäh;0.8197
rahvusooperis;0.8197
Maailmaorkestrid;0.8196
avakontserti;0.8192
Avakontserdil;0.8189
kontserdid;0.8186
Muusikahoones;0.8185
kuulab;0.8184
kuulsin;0.8183
muusikasündmuste;0.8183
Esimese;0.8182
rahvusooperit;0.8182
Nende;0.818
linnaorkester;0.818
kontserdisaale;0.8179
heliloojad;0.8177
kontserdisaalide;0.8177
klassikuplaat;0.8176
kõlaksid;0.8175
kontserdisaal;0.8175
Esimesel;0.8174
linnaorkestrit;0.8174
Kõigile;0.8171
kõlapilti;0.8171
lõpuks;0.8171
Kuuda;0.817
orkestrimuusikanäitajaid;0.8167
kuulama;0.8166
Lätava;0.8165
Leedu;0.8164
tavakuulaja;0.8163
rohkemat;0.8162
kuula;0.8161
heliplaadi;0.816
uudiseid;0.816
Lisaks;0.8157
Kõik;0.8157
viimase;0.8157
kuulis;0.8156
kontsertsaal;0.8156
Rootsis;0.8155
aastast;0.8152
Läinud;0.8151
Kuidas;0.8151
Nüüd;0.8151
kõlama;0.8149
koduleheküljelt;0.8148
kuuleme;0.8145
Saaremaa;0.8144
endiselt;0.8144
Uus;0.8143
Euroopas;0.8142
muusikutest;0.8141
muusikaelule;0.8139
muusikakollektiiviga;0.8137
kontserdipaikades;0.8135
kontsertmeister;0.8134
Leedut;0.8133
kuuleb;0.8131
akustiliselt;0.813
kõlab;0.8128
kõlas;0.8128
kõlasid;0.8126
kuulutab;0.8124
muusikast;0.8123
paremini;0.8122
loomulikult;0.8122
jälle;0.8122
sümfooniaorkestri;0.8121
muusikapreemia;0.8121
otse;0.8121
Lõpetuseks;0.8121
viimane;0.8121
toimunud;0.812
akustikud;0.812
kõla;0.812
Põhjamaade;0.8118
kuulu;0.8116
esitada;0.8114
Tallinna;0.8113
maailmas;0.8113
Tõnu;0.8112
suurepärasest;0.8111
esinejaga;0.8109
muusikasaali;0.8109
kuuendat;0.8108
tegelikult;0.8108
põhjanaabritelt;0.8107
siisTubina;0.8107
Viimastena;0.8107
Eesti;0.8106
Tänases;0.8105
täpsemalt;0.8104
orkestriteosed;0.81
täielikult;0.81
kaasa;0.8097
Ühesõnaga;0.8096
öelda;0.8095
tegemist;0.8095
peatoimetaja;0.8094
kultuurikeskuse;0.8091
Tänavu;0.8091
kõnelejad;0.809
püsti;0.8088
Kõigepealt;0.8087
kuulutatud;0.8086
sõnum;0.8085
leidnud;0.8082
Estonia;0.8081
seinadest;0.8079
Ameerika;0.8077
Pärnuga;0.8076
tütarlastekoor;0.8074
juhatusel;0.8074
Filharmoonikute;0.8073
Stockholmi;0.8072
ajastule;0.8068
kolleegidele;0.8067
laulavad;0.8067
segakoor;0.8063
Sibeliuse;0.8061
Putšiini;0.8059
Aikalt;0.8057
Tulevi;0.8056
