EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
õpilane cavel;dirigent hando;orkestrite piirkondlik;mängisid beethoveni;null probleeme;ühismängimised orkestripäevadel;juttu orkestri;virumaa kontsertorkestritöödest-tegemistest;väike-maarjas koorijuht
märksõnast sümfoonia;kogemus oluline;vanaema gaasimuusikakultuuri;kalliste piletihindadega;annab võimaluse;juttu orkestri;ühelgi orkestrile;noorteorkestriselts asutajad;võib-olla kaupluse
vanemuine estonia;näiteks klassikaraadiovõrkpallivõistkond;täiskasvanute orkestrite;vana üldlaulupeo;maks kodus;teate sümfooniaorkester;virumaaorkester sõidetakse;orkestriprojekt näide;õpetajatele huvi
orkestrimäng ütleme;mängida hea;noorte orkestris;meeldibki peadirigendiks;igav tegevus;kontsertorkestri staatus;näiteks kontsertorkestrit;orkestrist juttu;kooliga rääkida
project orkester;noorteorkestri nii-öelda;mängivad noorteorkestris;virumaa kontsertorkestritöödest-tegemistest;nullist hea;orkestrisse vanemuine;rääkinud orkestrile;noorteorkestrist virumaa;näiteks lääne-virumaal
näiteks estonia;muusikaõpetaja nimetame;õpetajatel orkestris;traagilisemad tuuakse;ongi näiteks;sümfooniaorkestrit nimetame;järjest orkestri;kontsertorkestritöödest-tegemistest kontserdielust;martin veermäe
kontrabass virumaa;meloodiaid teavad;gaasimuusikakultuuri vanaema;orkestriprojekt näide;probleem lokaalne;ütles sümfooniaorkester;laste sümfooniaorkestrite;tahaks orkestrisse;ütles võib-olla
programmides haydni;peeter-peter paimunugi;mängivad muusikakoolis;mängida kontsertorkestris;protsess pakub;kontsertorkester kord;õpetajatel orkestris;loodame noorteorkestrist;aastat 26
aldo meristo;näiteks kuno;orkestri orkestreid;kiiremini nädal;nimetame näiteks;tase orkestrisse;orkestrist juttu;noorteorkestrit jagatud;maavalitsuse haridus-
rootsi rapsoodia;sümfooniaorkestrit nimetame;piirkondliku orkester;virumaaorkester sõidetakse;kodus kasvatus;sellesamale virumaaorkestrile;sümfooniaorkestrit nimetame;virumaa noorteorkestrist;õppida erialadel
