keyphrase;score
lõpuks;0.8293
teineteisest;0.8272
alguses;0.8252
mälestustes;0.8242
retrolugudega;0.8236
juhtunut;0.8222
näiteks;0.8218
meenutustesseni;0.8218
peasissekäigust;0.8215
inimesega;0.8193
leidnud;0.8193
ütles;0.8193
teineteisega;0.8187
tulemisest;0.818
viimase;0.8178
loomulikult;0.8176
uuesti;0.8175
võtnud;0.8173
taanielist;0.817
öelda;0.8163
rohkemat;0.8162
käänakuid;0.8151
hetkedel;0.8151
taanieli;0.8151
näeb;0.8149
tagantjärele;0.8147
kujutluspiltidest;0.8146
näe;0.8137
tegelikult;0.8136
mees;0.8132
silmad;0.8132
jälle;0.8132
tantsul;0.8128
esimestel;0.8127
rääkima;0.8126
mõttepildis;0.8126
juhtudel;0.8124
sisevaenlastega;0.8121
järeltulija;0.812
mõtted;0.8119
nädalal;0.8117
kirjutanud;0.8116
kutsustanieliks;0.8116
jäänud;0.8116
mõtles;0.8116
natuke;0.8115
jälgi;0.8114
täis;0.8112
teemal;0.8107
tahab;0.8107
tantsu;0.8106
suhtest;0.8105
kaheksa;0.8103
täielikult;0.8103
kuidagiviisi;0.8102
mõeldes;0.8101
eestlasena;0.8098
eestistunud;0.8098
vanemate;0.8097
antsema;0.8096
kodus;0.8095
toimusest;0.8095
lapsega;0.8094
muutus;0.8089
mõnikümmend;0.8089
kujutleda;0.8089
kaks;0.8087
kinnastatud;0.8086
ajatanud;0.8086
üheskoos;0.8085
aastatel;0.8084
seegi;0.8084
tunnis;0.8084
tulevikuga;0.8082
kinni;0.808
inimesed;0.8079
daniil;0.8078
esiklaps;0.8078
kõrgemale;0.8078
tunnistaks;0.8075
rääkides;0.8074
sugupuu;0.8073
korruselt;0.8073
asju;0.8073
lugenud;0.8072
löönud;0.8071
tutvunud;0.807
venestunud;0.8069
otsingut;0.8069
pealegi;0.8069
pakkuda;0.8067
karuselt;0.8065
püüdlustel;0.8065
öelnud;0.8063
kolmanda;0.8062
jättis;0.8059
jõuad;0.8058
taaniel;0.8058
kirjeldanud;0.8057
süütevõtit;0.8054
sõbrannad;0.8053
kooliminekuni;0.8052
põnevust;0.8052
tajunud;0.8051
mõrkjat;0.805
sinnapaika;0.805
nässu;0.805
päeva;0.805
kaasa;0.8049
esmakordselt;0.8048
linnast;0.8047
voodi;0.8046
minutit;0.8045
õhtu;0.8041
poeskäike;0.8035
viigipükstes;0.8035
tuiganud;0.8034
mõistatamist;0.8032
põhja;0.8032
koolilast;0.8032
sõitis;0.8031
puudutades;0.8031
ühtäkki;0.8029
tõrvamusta;0.8029
pükstele;0.8029
vinüülpõrandal;0.8027
võõras;0.8027
ooteruumi;0.8024
naljakaks;0.8024
tuukripaberid;0.8023
kannatasid;0.8023
viisid;0.8022
tooliread;0.8021
kallistamisest;0.8021
väljapääsuni;0.802
vanemuise;0.802
õelnuks;0.802
apaatsus;0.802
eksisteerimine;0.8019
koosoldud;0.8019
nälg;0.8018
seletanud;0.8018
tahtnuks;0.8017
tuttav;0.8016
küsidagi;0.8016
millegipärast;0.8015
lähemale;0.8011
piltidele;0.801
krõpsupaki;0.8008
raamatuvirna;0.8008
naine;0.8008
abielust;0.8008
istusid;0.8007
lisamine;0.8006
näoilme;0.8005
klõpsuga;0.8005
ärkasid;0.8005
idüllilisena;0.8004
padjalased;0.8003
ainuüksi;0.8001
saamist;0.8001
julgemata;0.8001
ununevad;0.8
lahutatud;0.7999
tooma;0.7998
vaidiviiv;0.7997
takistuseks;0.7996
vaevumärgatavalt;0.7995
tagajärg;0.7995
autoregistrikeskuses;0.7994
tänaval;0.7991
muinas-eestis;0.7988
patsutusest;0.7985
käegalöömistunne;0.7983
masinatest;0.7982
ansust;0.7982
sõnumit;0.798
mängimiseks;0.7979
sõrmenukid;0.7978
dressipluusi;0.7976
edasiliikumist;0.7974
saabas;0.7972
jäädvustamata;0.7967
kõndis;0.7966
manööverdanud;0.7963
instinktidele;0.7954
tekstiosa;0.7953
repressioonidega;0.7952
naabermajade;0.795
õnnelikuna;0.795
valveõed;0.7942
ametnik;0.7942
rahvakunstnikuna;0.794
eluvormideks;0.7936
jäädagi;0.7927
maarjamõisa;0.792
intensiivravi;0.7908
jõulukaartide;0.7891
konjakiklaasi;0.7866
naatriumkloriid;0.779
