EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Cap tolmune põrand;seisma Jevgeni Sissov;ootama lugeja mõistma;pitsiigen luulekogu kohalik;suurus kompleks muutus;kõnetama lugeja romaan;kontekst lugema raamat;Sissov romaan tõlge;tegelikkus võib-olla petlikult
dekameroon katk Kross;ilmumine petsiign meeldima;lootma ootama lugeja;ilmselt kõnetama lugeja;viibima aus parem;lugema raamat inimene;reaalsus raamat lugema;Jevgeni Sissov romaan;tõrvastama postsovetlik riik
Pedžiigin sisekosmos romaan;tunduma kostervastan rikkus;aeg kontekst loema;luulekogu Moskva eriti;aus parem raamat;raamat lugema selge;ootama lugeja mõistma;Vikerraadio lugemissoovitus jupp;otsima asendustegevus tundma
kolleeg Pedžiigin Moskva;julgema küsima pruut;reaalsus raamat lugema;Ülar Lauk ilmselt;kannatus piin nii-öelda;lugemissoovitus jupp aeg;selge raamat ootama;chissov romaan tõlge;elu kaasaeg vene
Jevgeni Sissov romaan;loema hetk dekameroon;otsima lugeja tõlkija;tahtma trükitud hiigeltiraaž;seis viibima aus;lugema selge raamat;raamat ootama õige;Punane raamat sari;leidma elu armastus
ajalehekiosk ohumärk reaalsus;külastama teadma esmapilk;kontekst lugema raamat;esiplaan kunagine luuletaja;reaalsus lugu veidi;Vikerraadio lugemissoovitus jupp;lugema raamat inimene;lugemissoovitus jupp aeg;puutumatult seisma Jevgeni
luulekogu ilmumine petsiign;esmapilk tunduma asi;lugeja mõistma nägema;meeldima arusaamatu jabur;aeg kontekst loema;Sissov romaan tõlge;kõnetama lugeja romaan;lugema chissov romaan;tõlge reaalsus raamat
kohvitass pesema Cap;vähendama kannatus väärtus;raamat ootama õige;hingeline pide kontekst;rääkima väiksus kompleks;romaan tõlge reaalsus;lugemissoovitus jupp aeg;raamat ootama õige;nii-öelda keskpärane autor
merevesi päike hetk;karantiiniaeg reisimine keelama;ilmselt kõnetama lugeja;tõsi Kesk-Aasia riik;rikkus suurus kompleks;reaalsus raamat lugema;raamat lugema selge;lugemine soovitama Urmas;kirjandusringkond poeeti mõistma
loema hetk dekameroon;tundma töö kohvitass;lugema raamat inimene;reis raamat peategelane;tahtma kannatus osa;kontekst lugema raamat;lugema selge raamat;Pedžiigin sisekosmos romaan;tänane karantiiniaeg reisimine
