EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
empion üleüldse Kunstnik;kunstiajakiri peatoimetaja Leonhard;hea nägema täna;täna pooleteisttunnine intervjuu;point tegelema näiteks;kuulaja tänane saade;saade ajalugu kunstnik;Marko Laimre näitus;hiljem aeg-ajalt pöörduma
Nestor nõusolek perfomance;ülesanne selgelt läbikukkumine;kuulaja tänane saade;TV3 aren vaatlema;tegemine sort IP;vaatama kuulaja tänane;ˇja vaatama kunstnik;kunstnik Marko Laimre;väga-väga huvitav tegelikult
virabatus Overand niru;arutlus teos esitama;eriline probleem tekkima;kvalifitseerima rida piksel;saamatus sort graafiline;galerii võimalus kuulama;kunstnik monoloog Marco;kunstisaade keskenduma Marko;enam-vähem ainukene töö
Marco Laimre küsimus;võimalus võtma asi;galerii võimalus kuulama;Kunstnik Liit arvama;promo promo objekt;kunst vaatama kuulaja;ajalugu kunstnik monoloog;Marco Laimre küsimus;lihtsalt taat huvitav
status quo säilitamine;alustama kunstnik Marko;vaatama kuulaja tänane;üllatama rektor Signe;suurem point tegelema;kandma Monaloog kuulama;tänane kunstisaade keskenduma;kunstnik monoloog Marco;nimetama teema nii-öelda
esitamine status quo;vabatahtlik kunstimaailm pakkuma;esimene küsimus alustama;jõhker videokiht genereerima;tali ketav fail;monoloog Marco Laimre;Err tänane kunstisaade;kunstitoimetaja variant intervjueerima;aeg-ajalt pöörduma inimene
Elken E-Treier Leonhard;käsi lisama konkreetne;inimene video nägema;kvalifitseerima kunstimaailm sise;sort IP strateegia;ˇja vaatama kunstnik;kunstiväli sealne eellugu;keskenduma Marko Laimre;kunstiakadeemia väga-väga huvitav
täna poolgo Bourne;positsioon vabatahtlik kunstimaailm;tegelikult situatsioon täna;toimetaja kunstikriitik pakkuma;fail paluma teos;huvitav esitama teos;ütlema Päevaleht kunst;Marko Laimre isikuliselt;suur põhimõtteliselt suhteliselt
proportsioon Err tänane;aluma määr kerge;tänane saade erakordne;üldse esindama kohutavalt;võimalus objektiivne võimalus;kuulama ardistok Marko;võimalus kunst kolleeg;Marko Laimre viima;nii-öelda sotsiaalkriitiliselt kunstnik
täis virabatus Overand;diskursus oluline aasta;kunstnik Marko Laimre;juhtuma päevaleht üleeile;kindlalt tool ainukene;võimalus kuulama ardistok;kunst vaatama kuulaja;tänane kunstisaade keskenduma;kuulma täitsa oluline
