EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
4,4,3,2,3,5,3,2,2,15,rothschild; värvitoon; paruness; loss; fantaasiapidu; helgi
4,4,2,2,3,5,3,2,2,15,rothschild; värvitoon; paruness; loss; fantaasiapidu; helgi
4,4,3,2,3,5,3,4,2,15,rothschild; värvitoon; paruness; loss; fantaasiapidu; helgi
4,4,3,2,3,5,3,4,2,15,rothschild; värvitoon; paruness; loss; fantaasiapidu; helgi
4,3,3,2,3,5,3,4,2,15,rothschild; värvitoon; paruness; loss; fantaasiapidu; helgi
3,2,3,4,3,4,4,4,2,15,rothschild; värvitoon; paruness; loss; fantaasiapidu; helgi
4,3,6,4,3,4,3,4,4,15,erilaid; rothschild; värvitoon; paruness; loss; fantaasiapidu; helgi
2,4,5,3,3,3,4,3,3,15,rothschild; värvitoon; paruness; loss; fantaasiapidu; helgi
0,4,4,3,4,2,4,4,4,15,rothschild; värvitoon; paruness; loss; fantaasiapidu; helgi
2,3,4,3,4,3,5,4,3,15,rothschild; värvitoon; paruness; loss; fantaasiapidu; helgi
0,3,4,3,4,3,4,4,5,15,rothschild; värvitoon; paruness; loss; fantaasiapidu; helgi
