EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
6,5,3,6,5,4,2,4,4,13,uno; tammer; sümpaatne; eesti; loop; austraalia; enno; jalgpall; pere; habe; mees
6,6,2,6,6,5,2,4,4,13,uno; tammer; sümpaatne; eesti; loop; austraalia; enno; jalgpall; pere; habe; mees
7,6,3,6,6,5,2,5,4,13,uno; tammer; sümpaatne; eesti; loop; austraalia; enno; jalgpall; pere; habe; mees
7,6,2,5,7,5,2,5,4,13,uno; tammer; sümpaatne; eesti; loop; austraalia; enno; jalgpall; pere; habe; mees
8,6,2,4,7,7,2,6,4,13,uno; tammer; sümpaatne; eesti; loop; austraalia; enno; jalgpall; pere; habe; mees
6,4,4,5,7,5,3,7,4,13,uno; tammer; sümpaatne; eesti; austraalia; loop; enno; jalgpall; habe; mees
3,3,4,6,7,6,4,8,4,13,uno; tammer; loop; eesti; austraalia; enno; jalgpall; habe; mees
4,5,4,6,6,5,5,8,4,13,uno; tammer; eesti; loop; austraalia; enno; jalgpall; pere; habe; mees
3,5,2,6,7,6,3,5,4,13,uno; tammer; eesti; loop; austraalia; enno; jalgpall; habe; mees
3,5,3,7,6,5,5,7,4,13,uno; tammer; eesti; loop; austraalia; enno; jalgpall; pere; habe; mees
3,6,5,7,6,5,5,8,4,13,uno; tammer; eesti; loop; austraalia; enno; jalgpall; pere; habe; mees
