EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
ütles korpanson;Kui lavakunstikateedris;näitlejate nimed;mängivad Sest;anded Lorenz;käisite klassi;klassipäevikus esimene;Aarne Ükskülale;võib-olla tänaval
ärni monoloogid;proove Lavaproove;muusikakooli laulueriala;Algklassides esimeses;kodus kodus;Leedu teatriteadlase;kahtlesin muusikakooli;Leningradi teatriteadlased-kriitikud;paremini alguses
sisseastujate 30;närveeride siseseaduses;neljas klassis;rupi proovis;erakordsed anded;teadmisega etendust;Leedu teatriteadlase;Ikka esimestest;Leningradi teatriteadlased-kriitikud
laupäevasel seansil;anded Lorenz;Kordame 1983;treeningus kasutama;reserve uinuvad;jätkub Eesti;täiendav teatrikooli;juttu Viktor;töös pidevalt
öelda Või;keelt Läksimegi;Ja sageli;200 korra;kujutatud Et;keskööprogrammi Marje;parimad õppurid;klassipäevikus esimene;kohtumistel küsimuste-vastuste
Kui mõjutavad;jälgite etendustele;järjestust võimalik;nimi klassipäevikus;mängisid Need;Marje Lenk;teatriteadlased-kriitikud ütlesid;keskööprogrammi Marje;Mida rääkisin
soov näitlejaks;See olukord;vahetult laval;kindlasti Orgulase;instrumendiks meeter;kolm õppejõudu;koolitüdrukut mängis;sõltub näitlejast;monolooge aeg-ajalt
jäid hinded;kõrgkoolidest Jaan;masinad lihtsalt;eksib Aga;Aga rasked;arvamusel kooli;aastal kavas;lauljaks Viimases;mäleta No
kaupluses transpordis;esinemistel ainuisikuliselt;teatrist Ja;klaveriga akustika;astumine automaatselt;lugeda Nõukogude;esimesed tähed;Ühte koolitüdrukut;jäänud korralikult
väiksemas See;konservatooriumi Nii;Moskva Leningradi;Rakvere teatri;logele vedele;esimene roll;õpetas ärni;õppejõudu Voldemar;70 pikkust
