EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Victor Davise Brave;ongi võib-olla suurem;muusikas üldse nimed;Helin Räägi mõjutas;tore number parim;kontserte Nii toredad;osa unistustest muusikas;saates muusikaklubi Helin-Mari;Me kuulasime väga-väga
inglise keeles mõtet;Me kuulasime Pieter;saates muusikaklubi Helin-Mari;nüansse Just tegelikult;subjektiivne valik number;Mõnusat päeva Elis;eesnimed preeritud muusikas;Kuule Helin-Mari Ma;Ja tegelikult võib-olla
Arderite vägev muusika;popdžässlaulu muusikapedagoogikat Jah;Viimane lugu Helin-Mari;püüdsin säilitada inglise;asjale Et standardsed;Arder saatekülaline Helin;muusika õhtuid Reedeti;Viimane lugu Helin-Mari;reklaamides kuulnud tunne
hästi hästi rõõmus;Jah Ja otsid;Kellelgi kahte nime;senini kangesti meeldis;Arder number No;Ja pillimeeslauljaga esitab;muusikasse südamega Aitäh;lugu Minu nimi;Ja võib-olla parem
ütleme helin helin;lugu sündis Ja;Mõnusat päeva Elis;enamus aja džässmuusikuid;annab ideid annab;Tere Helin Tere;ütleme kuulsamate heliloojate;kaubamajast Helin-Mari Arder;jõuab inimestele pakkuda
sageli Ma arvan;Jaa enamus aja;muusika õhtuid Reedeti;klassikalise muusika Et;hetkel tekkis moment;päeva Elis Regina;Eestisse kuulus heliloojana;lugu väike päike;tegelikult raske öelda
jälle hullem võib-olla;Seal huvitav vokaalansambliprojekt;Tallinna muusikakool tegelikult;tekkis võimalus lugu;parim võib-olla number;astud lavale Minu;muusikaga särab kõrgel;Eestisse kuulus heliloojana;ükski asi tegelikult
Arder paljudele tuntud;astud lavale Minu;Tere Mis eesnimed;täna kirustas kontserdile;näiteks lihtsalt usun;Jätkame muusikaklubiga Tallinna;muusikakohti Kangesti tahaks;räägime muusikalistest unistustest;suhteliselt vähe võib-olla
sõnade sobib tegelikult;sekretärina asju Ja;lugu Minu nimi;kindlasti loomulikum püüdsin;öelda number No;Täna juttu muusikast;päike Jätkame muusikaklubiga;versiooni Aperbav Helin-Mari;näiteks leidub väga-väga
ütle meeldib Mozart;poeg Tegelikult mõtlen;Regina Roda nimeline;vennad Me muusikahariduse;öeldud tore number;räägimegi Helin-Mari Arder;muusikaklubi Helin-Mari Arder;artriga räägimegi Helin-Mari;Ta omamoodi keeruline
õpid popdžässlaulu muusikapedagoogikat;sarnane arvan vahed;jõuludel laulsime aeg;jällegi lugu kirjutatud;valik number kindlasti;Elis Regina Roda;külastamise muusikast tahtsin;Helin-Mari Mägi iidolid;keskkoolis kinnistus Kuidas
suuna muusika muusika;Aitäh mõnusa vestluse;ilus noor lauljanna;musike ütles kindlasti;number No jääb;lugu Minu nimi;päike päike Helin-Mari;muideks lemmikutest Helin-Mari;konkreetselt kirjutatud reklaami
kuulen moodsamat instrumentaalmuusikat;jääb meelde Watson;Riga saade muusikaklubi;lõpuni Jah No;esitada loon variandi;südamega Aitäh mõnusa;Riga saade muusikaklubi;Minu nimi Toomas;tahaks rääkida hästi
Seal huvitav vokaalansambliprojekt;asjadega Ei kindlasti;nimi pikemad Kellelgi;esimene Soome õppima;võib-olla tegeleksin tegeleksin;kuulsas esitasid Ja;ansambel apelsinimuusika aeg;noor lauljanna eesnimi;tunne võib-olla reklaamis
õnnestunud praktiliselt kord;lugu See natuke;ütleme kuulsamate heliloojate;Selliste Tšassiliku kiriku;Et antud võimalus;augusti õnneks hell;Mõnusat päeva Elis;Elmarit kuulata võimalust;Helin-Mari Arteriga sõnul
Panakvaarium Seda presenteeriti;Aga hea Aga;helin tea vanematel;Ehk esineb olek;viis koju Et;Tere Mis eesnimed;laulja heliloojad helilooja;Täna juttu muusikast;usud võimalik muusika
jälle tõeks suurem;Sinu lugu väike;alanud helin helises;Et tagantjärgi hilisemas;võimalust viimane küsimus;armas Ja õnnestunud;päeva Elis Regina;Arderite vägev muusika;tegelikult suhteliselt vaba
muusikapedagoogikat Jah Stadi;kaasa ütleme muusika;lindistusi suuda mängida;raha koju muusiku;asi lugu näiteks;täitumisest Meie saatekülaliseks;ütles helin Mari;huvitav vokaalansambliprojekt lugu;võib-olla otsitud valikud
Kalda majamuuseumi saar;passiooni soundtrack oligi;võimalus baas muusikaline;arvata Soome õppima;Ehk esineb olek;hetkel iidol Ella;muideks lemmikutest Helin-Mari;Jätkame muusikaklubiga Tallinna;No niiviisi tegelikult
Helin-Mari Mägi iidolid;Või kaval pealiskaudsel;kaheksani pikemad päevad;annab õppida Head;number kindlasti võib-olla;kuulasime väga-väga ilus;kirustas kontserdile Sagadisse;päike päike Helin-Mari;võib-olla parem üldsegi
laste asi hetk;Räägi veidikene lugu;pandi nimi Seal;asi südamest südamest;Et muutunud ongi;koju Et muusik;viiulit Tallinna laste;Helin-Mari Arder Andekas;väga-väga hinge hingeminevad
unistused hetkel osa;kellegist pillimehest ütles;muusikaõpingutega õppisin viiulit;perekonnata Ma tundsin;kodus kahte 100;huvitav Tegelikult lauljaid;eestlase unistus suvel;lugu näiteks konkreetselt;tõsi kusagilt näiteks
lugu sündimise lugu;apelsinimuusika aeg mängis;kusagilt elab elu;korraldada trio Ukraina;head klassikataati kodus;unistustest muusikas täitumisest;senini kangesti meeldis;Meie saatekülaliseks päike;mõttes asetab natuke
hetkel tekkis moment;Ma tean täna;Aga väikesed lapsed;tõenäoliselt püsida Aga;ongi asju ootasin;laval arvates fantastiline;põhitegevusega Tere Helin;saatekülaline Helin Räägi;muusika tegelikult loomulik
modernsamaid asju teinekord;kuskilt teos võluda;laulsin kooris Üks;väga-väga kauni loodusega;arvan samamoodi tegelikult;Raadio kaks Tallinna;laulsin kooris Üks;mängis kodus laulsime;südamest arvan väga-väga
hilisemas hilisemas perioodis;Et standardsed džässi;Rodo muusikamaailmas vanemad;100 korda sagedamini;tekkis võimalus lugu;kuulad lõbus hea;Helin-Mari kord kuulata;Sinu lugusid mängitakse;leidub väga-väga erinevaid
kergendab kahtlusteta öösel;õppisin viiulit Tallinna;nimi Toomas Luhats;sõna Ja mõttes;variandi võib-olla otsin;piiri laulja heliloojad;kirjutada muusikat tähendab;Mis eesnimed preeritud;praktiliselt Võib-olla jälle
kultuuri Või kaval;jäänudki Aga kindlasti;raske öelda number;10 aastat kindlasti;tegeleksin tegeleksin keelelise;lavale lootus kuuleb;Sul suvel kontserte;Räägi veidikene lugu;hullem võib-olla ongi
Soome õppima minek;laulmine mõttes asi;lugu väike päike;ühine asi Sul;asi nii-öelda maa;armastuse muusikal natuke;muusikat hirmu See;kontserdi pisike armas;Nii tundub võib-olla
prantsuse keelele Ma;täpselt moodi Et;alguses Ellis reziinat;reisimisega Soome-Eesti tegelikult;sunnitud periood tekitas;Eesti armsam tegelikult;nimega Sellest ajast;Ja lauljaid tegelikult;arvan väga-väga kurb
laulsime jõuludel laulsime;põlvkondadele suuna muusika;päike Jätkame muusikaklubiga;bla tähtis inimesi;aeg mängis kodus;Roda nimeline lugu;lihtsalt pandi muusikat;huvitav plaat nimi;lugu Helin-Mari arverid
sõprade andis iseseisvust;osa elust Kas;Arder number No;räägimegi Helin-Mari Arder;näiteks tegelikult Ma;noor lauljanna eesnimi;õpid popdžässlaulu muusikapedagoogikat;õppisin viiulit Tallinna;kõlanud Eks sõltub
Me räägime Tallinna;pillimänguga tegelema Nii;Ei tegelikult esimene;triot Helin-Mari kord;armsam tegelikult võib-olla;võimalus lugu ansambli;huvitav plaat nimi;Nii armastuse muusikal;mängiks täpselt raamatus
