EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
mõte mõtted;tänavust tantsupidu;Esimene laulupidu;sügisel männimetsa;head ;tantsupidu alustame;algab tantsupidu;tantsupeo Ma;võib-olla öelda
Inboli lugu;päiksesoopuu Hendriku;Ja muusik;julge Selles;emme kodus;kauaoodatud päev;tantsupeole koju;näeme päristantsupeo;mees hetkel
õnne valaja;See jääb;eestimaal tähistame;11 toetades;arvan arvan;Pärast tantsupeo;1000 tantsijat;Tantsupeoprogramm ehitatud;korda öelda
Tauli maa;mängib Inboli;hingamine väljakul;heinapallid Või;ütleme uus;kuulajad täna;metsamaal tantsu;Tule tantsime;lugeda muusika
võib-olla tekib;Tants kannab;tantsuõpetajate loomingut;laulupidu 50;arm Nii;ametlikku etendust;kuus tantsu;Esimene laulupidu;korraga 1536
tänutunne suurem;Olen Kui;osalejad puhata;inimestele korda;kindlasti hein;Esimene laulupidu;Pärast tantsupeo;laulupidu 50;võib-olla meelde
viimsest reliikvia;Eestimaa kauaks-kauaks;1000 tantsijat;Kõigist laulu;öelda vorm;väljakul publikusse;algab laulu;Eestimaa hingab;1536 meest
plokis Eestimaa;hing Lepo;Pärast tantsupeo;30 aastat;rollis soos;publik vaatab;tantsida Et;tantsupidu väljakul;Et 11
teadsime teemaplokk;Tule tantsime;Eestimaa hingab;hästi konkreetselt;aidates soos;etendust Mina;loomingut tantsuõpetajate;tähistame pärisorjusest;Võib-olla vaatajatele
Me anname;anname pärandit;kuulasime äsja;Ja tantsuga;tantsu autor;valmis hetkel;Tallinnasse tantsupeole;eestimaalt Tallinnasse;tantsupidudest jäänud
jäänud pala;Et tänutunne;ametlikku etendust;eelistada Kõik;toetades aidates;päev paari;ametlikku etendust;hetkel seitse;ütleb mees
pikseloits Ei;aru Läbi;lugeda muusika;Et erinevaid;hulk inimesi;1000 tantsijat;tantsus naine;peo püsib;Nii lapsed
Eestimaale iseloomulik;laulu Sellega;alustame Tegelikult;tulemuga kaasa;seitse kingad;peo püsib;publik vaatab;pidu inimestele;tantsija 10
kuulasime äsja;tantsupidu väljakul;tunda tundeid;Sellega algab;publik vaatab;vaatajaid esimest;Ja kuulajad;Sellega algab;Eestimaa kauaks-kauaks
pärisorjusest vabastamise;eesti tantse;vaatajatele staadionile;eestimaalt Tallinnasse;ühtegi ühtegi;lastele lastele;täpselt kell;aastat meestevägi;suuda Et
S7 hoidma;isetegemisest sõltubki;nii-öelda avatants;eestlastele pelgupaigaks;tantsime tantsu;etendus viimane;meest Tants;ühtegi lugu;laulu öelda
