keyphrase;score
;1.0
andmeid;0.831
rein;0.8295
tookord;0.8232
detailide;0.8172
kodu;0.8167
tähendab;0.8135
idee;0.8133
ootamise;0.8123
seost;0.8115
kodus;0.8114
näiteks;0.8079
koduse;0.8078
asi;0.8073
usu;0.8069
taevas;0.8062
inises;0.8061
veeb;0.8048
inimene;0.803
vihm;0.8027
vahetasime;0.8021
hele;0.8016
lennu;0.8012
mets;0.8012
era;0.801
koju;0.8006
inspiratsioon;0.8003
probleeme;0.8002
talletunud;0.7999
vanem;0.7998
ütleme;0.7996
omadus;0.7989
mehed;0.7988
korda;0.7988
kuuluvat;0.7987
onu;0.7986
nimetada;0.7986
kam;0.7984
ukse;0.7982
arvan;0.7982
mõistade;0.7981
vead;0.7981
viisin;0.7975
higist;0.7975
tead;0.7975
võimalikult;0.7974
unes;0.7973
selge;0.7973
meelde;0.7971
theo;0.797
meeldiv;0.7967
uus;0.7966
asja;0.7965
ütlen;0.7964
alandavat;0.7964
esimene;0.7963
otsustaja;0.7963
kaks;0.796
seinte;0.7959
tekitasid;0.7952
parim;0.7946
toa;0.7945
toomingal;0.7944
suve;0.7943
paremale;0.7941
unustada;0.7941
teadsin;0.7941
au;0.7938
keskendunult;0.7938
hetkel;0.7938
abstraktsemaid;0.7937
tea;0.7935
onnis;0.7933
paraku;0.7933
paneb;0.793
uue;0.7929
altkulmu;0.7928
elas;0.7924
varju;0.7923
und;0.7922
mure;0.7921
koe;0.7921
uskunud;0.792
rangeid;0.7919
nurka;0.7918
karta;0.7917
aeglane;0.7916
no;0.7911
onni;0.7911
iseloomulik;0.7911
karje;0.791
aeg;0.7909
ülbe;0.7904
võib-olla;0.7903
pobises;0.7903
isa;0.7901
punktiivsele;0.79
asutuses;0.7899
saaju;0.7898
autodes;0.7895
naabrite;0.7895
hirmutav;0.7893
ausalt;0.7888
pakatav;0.7885
vanematest;0.7883
rebis;0.7882
võimalused;0.7882
palav;0.7881
villem;0.7878
umbse;0.7878
ootab;0.7877
silmad;0.7877
paksu;0.7876
viktor;0.7875
vaatan;0.7875
magus;0.7874
pula;0.7873
imbunud;0.7873
anda;0.7869
kaon;0.7868
kompass;0.7865
nobedalt;0.7865
putke;0.7864
okste;0.7864
laseb;0.7853
panime;0.7852
upitatud;0.7852
taskunuga;0.7848
poolsosinal;0.7848
istuli;0.7847
madala;0.7847
vingwami;0.7846
lageda;0.7845
minuvanune;0.7838
sitke;0.7837
maha;0.7833
märk;0.7832
passi;0.7827
reaktsiooni;0.7826
boriss;0.7826
aru;0.7824
tavakatas;0.7822
kamp;0.7821
peened;0.7821
vile;0.7815
huuled;0.7815
suitsetamine;0.7814
ajal;0.7814
voolama;0.7811
vette;0.7809
mutt;0.7804
kaua;0.7804
togis;0.7803
nina;0.7799
kilomeetris;0.7798
ema;0.7798
riskantset;0.7798
osas;0.7796
terav;0.7795
rinnale;0.7794
raamatus;0.7794
eraldi;0.7794
koosseis;0.7793
kalda;0.7792
motoon;0.7791
kategooriliselt;0.779
kätt;0.7788
tulek;0.7787
hüüatas;0.7785
aegruum;0.7783
kreutzwald;0.7783
aasta;0.7776
tegu;0.7775
leo;0.7772
kerkiks;0.7771
lae;0.776
tormasid;0.7755
lausus;0.7753
aimamatut;0.7746
las;0.7743
söötler;0.7742
nihkunud;0.7741
jama;0.7734
noogutas;0.7723
camp;0.7721
nuhk;0.772
tibutama;0.7717
poris;0.771
tonte;0.7706
pagan;0.7703
balangu;0.77
kuller;0.7684
meisterlikult;0.7681
linna;0.768
punker;0.7677
tahab;0.766
tõnn;0.7604
loiult;0.7563
paha;0.7515
tohi;0.7436
