EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Victor Davine Brave;näiteks panema muusikakool;muusika üldse nimi;ülikool sisi lõpetama;tore number parim;mõnus päev Elis;mõnus päev Elis;muusikaklubi Helin-Mari Arder;ütlema uskuma armastus
youl London Slim;tundma lugu mängima;noor lauljanna eesnimi;meeldima Mozart täitsa;ütlema number no;saatma muusikaklubi Helin-Mari;täna jutt muusika;rääkima Helin-Mari Arder;viimane lugu Helin-Mari
Pieter Keidral passioon;laulmine mõte asi;esimene kaks nimi;jääma Läänemeri kindlasti;number no jääma;teos külg pillimeeslaulja;päev Elis Regina;viimane lugu Helin-Mari;muusikaline mõte Hiiumaa
popdžässlaul muusikapedagoogika Stadi;aeg džässmuusik lihtsalt;põhitegevus Helin eesnimi;seen tegelikult kahtlustama;subjektiivne valik number;muusikaklubi Helin-Mari Arder;armastus muusika natuke;lugu nimi Toomas;kindlasti võimalik inimene
Keidral passioon soundtrack;kaubamaja Helin-Mari Arder;aeg laulma varakult;jaa jätkama muusikaõping;ütlema tore number;sude lemmik Helin-Mari;elav muusika õhtu;saatma muusikaklubi Helin-Mari;väga-väga kaunis loodus
päev Elis Regina;tõde suurem unistus;nimeline lugu nimi;helilooja tegelikult üldse;Arder number no;laulja helilooja helilooja;elav muusikakoht kangesti;Helin-Mari kord kuulama;võib-olla rääkima Tallinn
iido Ella Fitzgerald;oioi mõte ütlema;nimi aeg esimene;Helin-Mari Arder saatekülaline;andma iseseisvus usk;laulja teos külg;saade muusikaklubi Tallinn;Arder rääkima muusikaline;mõte ütlema hästi
keel õping Tartu;tuju inimene auto;muusikaklubi Helin-Mari Arder;Helin-Mari kord kuulama;raske ütlema number;pillimees laulja teos;ütlema helin Mari;Helin-Mari Arder saatekülaline;kiusatus kuulama väga-väga
Arder vägev muusika;selts hästi käpp;päike päike Helin-Mari;veidi kinnisem kontsert;parim võib-olla number;muusikaklubi Tallinn Kaubamaja;elu muusika särama;leidma kuulma Helin-Mari;inimene õnneks üldse
õping Tartu valik;soundtrack laastama teistkümnene;aeg esimene muusika;üldse iido arvama;number no suurelt;unistus lugu youl;esinemine august õnn;tegelikult laulja näiteks;Mozart täitsa tegelikult
