EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
ütles korpanson;Kui lavakunstikateedris;näitlejate nimed;mängivad Sest;anded Lorenz;käisite klassi;klassipäevikus esimene;Aarne Ükskülale;võib-olla tänaval
masinad lihtsalt;proove Lavaproove;kahtlesin muusikakooli;las tegeleb;kodus kodus;Leedu teatriteadlase;kahtlesin muusikakooli;Leningradi teatriteadlased-kriitikud;paremini alguses
ärni monoloogid;närveeride siseseaduses;klassi no;Spencer dressi;erakordsed anded;teadmisega etendust;meeldis klassi;Ikka esimestest;Leningradi teatriteadlased-kriitikud
See olukord;anded Lorenz;alguses halb;Algklassides esimeses;reserve uinuvad;Algklassides esimeses;koolitükkidega Ikka;juttu Viktor;töös pidevalt
akustika nootide;lavale valjuhääldi;tulevase noorsooteatri;tundsite Juhan;kujutatud Et;eesti keeles;Õpetaja käsi;esimene roll;kartma võib-olla
roostetavad pidevalt;tuttavaks prototüüpidega;Kordame 1983;treeningus kasutama;meenutab meeldivat;jätkub Eesti;Leedu teatriteadlase;keskööprogrammi Marje;kohtumistel küsimuste-vastuste
õppida õppeaineid;keelt Läksimegi;seisnud Algklassides;fantaseerida laveerida;mängisid Need;keskööprogrammi Marje;täiendav teatrikooli;näitlejad tuntud;Mida rääkisin
sisseastujate 30;Tallinnas teatrikunstipidupäeva;ilmselt 24;matkasin kindlasti;instrumendiks meeter;Marje Lenk;parimad õppurid;lauljaks Viimases;monolooge aeg-ajalt
laupäevasel seansil;jälgite etendustele;Ja lapsepõlvesõbra;200 korra;maksimumi oletada;kolm õppejõudu;keskkoolis Jaanus;Ühte koolitüdrukut;mäleta No
alguses halb;paneb maksimumi;tähestikulises järjekorras;loiuks mõttelagedaks;Aga rasked;lavakunstikateedris kordagi;teatrisse hiljaks;Ani täismehena;jäänud korralikult
kurvemat traagilisemad;Waterloo sild;keskkoolist tütarlaste;häbeneda head;astumine automaatselt;arvamusel kooli;tundi ööpäevast;õppejõudu Voldemar;70 pikkust
öelda Või;See olukord;ettevalmistatud tunniks;Koguva külas;logele vedele;lugeda Nõukogude;kooliõpilase püüdlikkus;30-ni Praegu;eriti näitleja
palee näiteringi;Draamateatri valvelauatädidele;Eriti viimane;Selle sõna;meeldivat hetke;viisime paberid;vanuses näidendis;nimesid Näiteks;Vaat tundub
teatrimaja korda;kõrgkoolidest Jaan;punased pisarad;nimi klassipäevikus;vaja kodust;alguses head;koolitüdrukut mängis;Kuidas teistmoodi;61 aastal
Kui mõjutavad;ühtlase edusammude;vahetult laval;Aarne Ükskülale;kontrollida sundida;hea õpilane;aastal kavas;Köstrit mängis;tundub pidevalt
jäid hinded;Ühte koolitüdrukut;Leedu teatriteadlase;kindlasti Orgulase;aast kindel;trioga esitasime;esimesed tähed;klassi Tallinna;töötada Ja
Rakvere teatri;konservatooriumi Nii;masinad lihtsalt;taas kummitama;palee nukuteater;1983 aastal;õpetas ärni;Ja lapsepõlvesõbra;sündmuste räägite
