EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Johannes Semper;maailmalagendikul Enteksa;avastame planeedi;Inglise seitsmeteistkümnenda;andjad Meile;nägi üpris;puust sild;lennukis mõtted;Olin erutatud
esinemised Juba;langeb Canon;Kuid lendasime;ajal lendasime;pargis tookord;Meie Ann;nägime esemeid;Veel sügavamalt;võib-olla tundsin
näinud fotodokumente;SSlaste hirmutegudest;kohutavalt tühi;jääb silmadesse;ähmane visa;loogiline jõgi;loogiline jõgi;maailma Vaatasin;vaibuma inimesed
liigutatud tallinlased;pahaaimamatut neiu;Võib-olla arhitektuuri;lause Vabale;nähtavasti uus;leida sild;Jäärakud lõhestasid;mõttemerest Smorney;19 aastased
tajume aeg-ajalt;vee Naised;lennuki alumiiniumist;lähemalt uurida;hingest voolates;lendasime soojalt;Kuid lendasime;Ainult üksinda;nägime esemeid
Stalingradi kaitsemuuseumi;Ja Võib-olla;maailma rahvaste;kaasa Siis;harjutab inimesi;meridiaani Kuid;ennenägemata puid;kutserännakule Laulis;lõunal Leningradi
huvi uudishimu;tunda Läänemerd;vesi Ainult;saalis Askleb;tookord metsik;Läks pikk;mullaks elavad;Kuidas piloot;tihti tundub
tihti tundub;Mäletan söökla;Vaatasime erifondis;omane suure;avasin jälle;igatsesid inimesi;kombel vägeva;novellis linnas;rahulik tugev
1944 aasta;kaldanuka jääb;Esimene lend;natuke vähem;luges summutatud;elavalt Antu;Oli tuuline;asustamatusest Sellest;Kesk-Euroopast kirendab
vineerbasse raadid;kullatud tornitipud;tulipalavalt päikest;Vist varem;fotodokumente võimalik;lennata tundmatute;vihisedes langeb;Kesk-Euroopast kirendab;kõrvus kajama
ihud Mina;Mõnigi auväärt;sajandi luuletaja;raadio televisioon;planeedi suhtelisest;väsimuse Vaatasime;väiksemaks meri;Jaan Krossi;kodust vihma
ilmumisest möödas;vereoja tihke;natuke vähem;ajalehtedes ilmus;ilus hingest;planeedi tõelise;inimkonna ahela;Volskis möödusid;põletavalt kaunis
ruttasid noored;lapsukest varemeid;meridiaani Kuid;ilusas majas;lennuteelt avastame;taevas laiad;lasksime kaua;laps Meie;Ta püsti
külma kevade;Semper liigutavalt;varem viibinud;puru Kui;koduma kuju;jalutasime Volga;väsimuse Vaatasime;avastame planeedi;Leningradis viibinud
ennenägemata puid;võidelnud Ta;mõttemerest Smorney;piloot lennata;võitleb võidab;Hiljem lõik;vihma segane;Tean sõda;inimene osa
mullaks elavad;Nevski Moskva;uksest sarnaneb;televisioonistuudio neiu;hinge heitvat;mullaks elavad;uuesti vantsisime;Marie tüürimehe;tungis tugev
masinate saalis;kunagisest relvast;mullasaladust Oli;trammides poodides;häda Need;rahvas saabus;blokaadi Paleed;keele näitena;laine õõtsutasid
Kuidas piloot;auaadresse märk;tänas Eestit;korda astuda;aed kannikiste;kaks reisi;tihe rohelus;maailmalagendikul Enteksa;eesti keeles
Neist jäänud;katastroofi ellujäänutele;loogiline jõgi;pungis kramplikult;tekitab maakera;kõnetasid trammides;tahtsin näha;inimene saar;Rootsist Ja
jäädvustavad kõiksite;seikluste naerdi;tunde aiast;Volgogradis televisioonistuudio;joad taevas;ellujäänutele Ükski;tundsin kahe;veebruari päevik;mõtlesin kassi
Swing siidi;meridiaani Kuid;korrusel prantsuse;Tibutas kodust;passiivselt eitada;Jane asustab;Pärast sõda;Leningradlased imesõbralikud;harida Kuid
kihamas läikivate;endiselt Kuid;valgete õite;Ermitaaži uksest;abitu paistata;lahkumise Seni;Oleksin tahtnud;põgenikemurruga sihtida;külastanud Stalingradi
pikad perspektiivid;rohelus tänavate;näinud fotodokumente;sujuvust Jah;elamuid Alles;tihke terase;Oleme lugenud;kaitsemuuseumi luges;do 114
supi kard;tundsin kahe;üksinduses Läks;vuntsidega sõjamees;laine uhub;kaotasid kuulama;Päevane kuumus;Nüüd elustus;korstnate võimukad
tehase korstnate;ennenägemata puid;Olime 19;keeles keele;aeg Veera;esmakordselt lõunas;varemeid koristama;Bergalt kujutanud;seitsmeteistkümnenda sajandi
esile eesti;kaasa Siis;oluliste esemete;passiivselt eitada;istuma külvasid;vähene Me;päeva surematu;Ermitaažis tõepoolest;Amatöörvõtte pahaaimamatut
uhub merede;sõda Leningradis;kättesaadav Kirjandusõhtud;armsalt sinav;haiget meest;inimene saar;rahvas saabus;külastanud Stalingradi;Kuid tund
lugenud blokaadipäevadest;olevaist vereoja;maanteed Hiljem;Jane asustab;leinama koduma;suure katastroofi;fantanka silla;purustada Kuidas;Kuid 632253
