EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,1,1,1,1,1,1,3,1,11,reena; kaitseliit; muhu
1,1,1,1,1,1,1,3,1,11,reena; kaitseliit; muhu
1,1,1,1,1,1,1,3,1,11,reena; kaitseliit; muhu
1,1,1,1,1,1,1,3,1,11,reena; kaitseliit; muhu
1,1,1,1,1,1,1,3,1,11,reena; kaitseliit; muhu
1,1,2,1,1,1,1,3,1,11,reena; kaitseliit; muhu
1,1,2,1,1,1,1,3,1,11,reena; kaitseliit; muhu
2,1,2,0,1,0,1,3,1,11,reena; tehnika; kaitseliit; muhu
2,1,3,0,0,0,2,3,1,11,reena; tehnika; kaitseliit; muhu
2,1,3,1,0,0,2,3,1,11,reena; tehnika; kaitseliit; muhu
2,2,4,1,0,0,2,3,3,11,reena; tehnika; kaitseliit; muhu
