keyphrase;score
nägema Rochaeld kunstikollektsioon;0.9664
ümbritsev Vallikraavivesi peegelduma;0.9628
kaarik võidusõidurada moodustama;0.9617
Tehaar loss ümbritsema;0.9607
sõilen roomakatoliku usk;0.9602
Rochaeld kunstikollektsioon pärit;0.9591
portselan kuueteistkümnes 13;0.9588
suurem fantaasiapidu Euroopa;0.9585
13 sajand flaami;0.9577
uusgoot konservatiivne variant;0.9567
kutsuma suurem fantaasiapidu;0.9565
12 sajand seisma;0.9563
tehaar perekond viimane;0.9563
vana haarselents piirkond;0.9562
vana romantiline paik;0.9559
näitama August paru;0.9555
meel loss restaureerima;0.9552
taas kord vikerraadio;0.955
mõit jäiusa filminäitleja;0.9549
tants Paruness jänvanud;0.9546
kõrge gooti aken;0.9541
Kauskas teedeehaar üleni;0.9537
Lehaar loss ridamisi;0.9533
katedraal stiil kujundama;0.953
parunetienwansoilen ilmselt piisavalt;0.9528
79 roosisort taim;0.9528
progressiivsem vaade uusgoot;0.9527
1506 säilinud ürik;0.9526
allans külaelanik tähendama;0.9525
Eedeehaaria loss uuesti;0.9524
Vellepock ajastu mässumeelne;0.9522
Fansailen arhitekt Peetrus;0.9522
iis Kärol Linevand;0.952
tehaar ajalugu tähtis;0.952
1000 gabaroks pukspuuaed;0.9519
suuresti Gildi auliige;0.9516
1000 inimene lavastama;0.9515
pukspuuaed eraldav pukspuuhekk;0.9513
kontsert märgitäis välistama;0.9512
Parun kontsailen avastama;0.9509
lääs lugematu keskaegne;0.9509
sajand jäänud müüriosa;0.9508
avar tihti ümbritsema;0.9508
eraldama telliskivitoon 15;0.9507
kõrge esikülgtorn kaunistav;0.9506
-st aasta säilinud;0.9506
peaasjalikult valitsema uusgooti;0.9504
köiber Amsterdam raudteejaam;0.9504
lossisein säilima 15;0.9503
vesi seisev madal;0.9502
Etienne abikaasa lääs;0.9501
Heleen mees lossikastel;0.95
kuueteistkümnes 13 sajand;0.9499
kujundama suur peegels;0.9498
Parun suguvõsa suurepärane;0.9496
tütar Helen abielluma;0.9494
fantaasiapidu Euroopa tooma;0.9494
lillepeenar tega rangelt;0.9494
Pariis Euroopa lõpmata;0.9492
Haarseilenci laat kokkutulek;0.9488
Lääs Ing religioosne;0.9487
kaunis Vellepock ajastu;0.9487
keskaeg uusgootika käsutama;0.9487
esivanem portree jälgima;0.9487
uusgootika käsutama 19;0.9486
nägu kuus meeter;0.9486
1434 surema pärija;0.9485
il Heleenel kaunis;0.9484
elanud Utrecht piiskopi;0.9483
kaks kõrge nelinurkne;0.9483
ümar nurgatorn nelinud;0.9483
tore fantastiline diib;0.9482
turvas kivisöeg spetsiaalselt;0.948
hollandi paru eetseenvanud;0.948
lõunarannik vabalt tunduv;0.948
säilen 1641 juhtuma;0.948
uusgoot stiil tähendama;0.948
kaunistama riik Vansseilen;0.9478
peegelduma loss kõrgeim;0.9476
vapp hoone kunstitäis;0.9475
lühilugu näidend parunetienwansoilen;0.9475
15 sajand lõpp;0.9475
meel Kauskas teedeehaar;0.9474
istutama anceelen Pariis;0.9473
sisekujundus Etienne abikaasa;0.9472
Hiina portselan kuueteistkümnes;0.9472
loss restaureerima aasta;0.947
-st sajand ehitama;0.9469
välistama tore vanaaegne;0.9469
sajand ehitama uus;0.9468
provints arhitekt Petrus;0.9468
variant niinimetatud üüdreht;0.9467
Frederik fanud söilenwan;0.9467
Ing religioosne sisu;0.9465
restaureerima aasta 1892;0.9465
abikaasa lääs Rothschildi;0.9463
aasta 2000 kuuluma;0.9463
muusikaliteatrietendus põnevam ilmselt;0.9462
meenutama mood katoliku;0.9462
