EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Hadcolt Kim;parem Kas;esimese klassi;leiab bussi;tore retsept;Tere Mari;Kadakas eesti;Keelekõrv 537;mõtlema sõna
släng moodustanud;rääkinud vanaemad-vanaisad;Keelekõrv 537;asjatundja Mari;reporter See;rääkisid Tallinna;toimetaja Mari;Kadakas eesti;võib-olla peabki
tegelastele olümpiakangelasi;Pakituid kohvreid;keeles põlluharija;aabitsatest Ja;meelde vormi;Mari Kadakas;räägivad Kama;keelenõunik Einar;töötama Ja
Saate aru;raadiokanali inimestele;küllap ema;võistlema Või;vaatame kontrollima;toimetaja Mari;õppekirjanduse asjatundja;õpikute töövihikute;kirjutada kahe
peas õigekeelsussõnaraamatust;Või hoolas;ikat kultuuripõldu;mitmuses aeg;kaks asi;keelekasutaja skonnas;väljendit Loskutov;Ja kaanel;rääkinud vanaemad-vanaisad
eriti väldete;Hadcolt Kim;vanuses inimestest;platsil võeti;mitmuses aeg;lohepulgad Annika;tänati suureliselt;raha Meie;arvu kindlasti
sõdurite arv;nud-kesksõna täiendina;põlised tunnen;keeleelu Et;seoses tahan;lauset Mina;keelenõunik Einar;vormi saatejuht;Keelekõrv 537
tahvli Krihvli;Aga lõpuks;täname suur;Keelekõrv 537;pikemalt vastata;tänud suured;kirjutatud Vastand;rahvaluulest Aga;tänase keele
lastele omane;Aga võib-olla;rasvases kirjas;rikkam värvikam;vastuolu asi;kuulajad jagada;hääldades erilise;kallite raamatute;hästi korda
suunas vaatame;rääkis õppekirjanduse;rääkinud vanaemad-vanaisad;Veel moesõnast;arv Ja;Minu aidanud;tahvlil kriidikiri;märgitud argikeelena;riigi erinevad
mitmuses aeg;pannes soodusmüügikuulutusi;lõbus lugu;Ta levinud;usu üldine;huvitav kiri;Küsib reporter;hariduspõllul töötama;äratanud kaasa
rahateemaga Või;aabitsatest Ja;Mari Kadakas;kindlasti vanem;olegi retsept;avaldamiseks inimesele;leidub keelekasutaja;alguse kirjatarkuse;Ma mõtlema
