EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
madis aesma tuletõrje;korrus võtma kell;valmis sekund lugema;tegelikult meel vabandus;lahjem number arv;minut ütlema oskama;hetk panema plaadimasin;talon jooksma 10;ületama jooksma jooksma
tase ränk ütlema;stuudioukse katkema kõne;valmis jooksma üheksateistkilone;jaks jalg seljakott;tunduma lahjem number;vaatama jutt jooksma;arvama astuma raadio;jooksma madis aesma;jõudma 10 korrus
sport ühinema vorm;poolteist minut täis;startima raadiomaja esimene;20 arvama astuma;null korrus madis;arvama astuma raadio;põgenema stuudio hetk;jooksma esimene korrus;esimene korrus 10
võib-olla väike skepsis;startima raadiomaja esimene;oskama ütlema tase;madison jõud ületama;panema koostama eeldus;rahvas sportlane panema;sekund täna ütlema;mõtlema kümme kümme;kaasa vedama väga-väga
kaenal higilaik ;hoidma selg tõstma;tunduma väike kompaktsem;sekund sportlane kommentaar;aesma raadiomaja null;jooksma arvama kuus;sekund jooksma madis;startima raadiomaja esimene;võib-olla rekord võib-olla
10 korrus mail;stuudio võtma seljakott;jõudma raadio trepp;rahulikult madis 49;enamus proovima reaalselt;aeg ületama jooksma;saku läte kaaluma;10 korrus äratama;rääkima võib-olla võib-olla
räigelt raske tegelikult;jooksma üheksateistkilone seljakott;vabalt rääkima kolmas;liitšeil raadiosaade hiljaks;võib-olla võib-olla rekord;võib-olla jooksma tegelikult;poolteist minut ütlema;vaatama jutt jooksma;vedama väga-väga soliidne
surnaline spordiuudis vahendaja;aesma 25 sekund;võib-olla võib-olla rekord;korrus jõuakas kaheksas;tase arvama keskmine;ränk jooks andma;vahendaja liituma võib-olla;kila kole sõna;üheksateistkilone seljakott 10
tasapind sile põrand;vägisõna esimene kuus;arvama keskmine tase;skepsis suhtuma viimane;sekund panema koostama;sekund aeg jõudma;kaasa vedama väga-väga;jooksma arvama kuus;võib-olla võib-olla rekord
tegelikult hullem lõpuks;stuudio jõudma tegelikult;arvama astuma raadio;10 korrus äratama;natuke no eile;korrus mail kuulma;äkki saku läte;ütlema oskama ütlema;jõudma üldse 10
ütlema omapoolne väike;jõudma sportlane stuudio;alustama kolleeg ühesõnaga;minut jõudma 10;ütlema oskama ütlema;panema kõrvaklapp küsima;egas võib-olla jooksma;kümme mees naine;võib-olla üldse viis
jääma varem võrdlus;seljakott viies korrus;mõte mõnusam üheksateistkilone;sangpomm sisu veidike;parim parim aeg;jooks andma intervjuu;jõudma jooksma arvama;võtma jääma kolm;võib-olla jooksma tegelikult
aesma raadiomaja null;kiiremini võtma kott;kolmas trepp no;keskmine tase ränk;haigelt kaal mass;loetud sekund sportlane;telefonisild valmis jooksma;vägisõna esimene kuus;arvama rääkima võib-olla
korrus umbas kõndima;energia vabalt rääkima;esimene korrus talon;mees naine 16;oskama ütlema tase;katkema kõne jõudma;valmis jooksma üheksateistkilone;ühesõnaga suurepärane kaaluma;19 kilogramm 100
uhke uhke tunne;minut aeg ületama;stuudio jõudma tegelikult;51 sekund täna;stuudio hetk kommentaar;sportlane panema kõrvaklapp;plaadivõtmine aeg lahutama;valmis jooksma üheksateistkilone;liituma võib-olla ütlema
tegelikult 19 romney;aesma startima raadiomaja;võtma tahtma alustama;trepp tasapind sile;kommentaar lootma lootma;jõudma sportlane stuudio;astuma stuudioukse katkema;korrus äratama rääkima;rekord võib-olla üldse
jooksma tegelikult hullem;jõudma raadio trepp;vaheoja hea kolleeg;19 romney kott;raadiomaja null korrus;ühendatud võistlus minut;äratama rääkima võtma;raadiomaja null korrus;väga-väga soliidne sooritus
kole sõna võtma;aesma tuletõrje sport;kodu seitsmes kilone;vorm valmis sekund;võib-olla ütlema omapoolne;alustama kolleeg ühesõnaga;20 hetk uks;poolteist minut ütlema;12 sekund arvama
masin hilinenud tiiteš;indrek vaheoja hea;korrus madis esimene;võrdlus tasuma no;proovima reaalselt käsi;masin lugu käima;ütlema omapoolne väike;uks uks jooks;19 kilo seljakott
kommentaar hommik hommik;täna ütlema nimetama;madis aesma raadiomaja;särk selg nägema;andma intervjuu spordireporter;ütlema kolleegimine parim;startima raadiomaja esimene;madis esimene esimene;võib-olla ütlema omapoolne
