keyphrase;score
loss ;0.8466
orn moment;0.837
sobiv tool;0.8304
tore loss;0.8267
tellis loss;0.8249
loss seisma;0.8194
loss sein;0.8188
loss torn;0.8181
tohutus loss;0.8155
roll paruness;0.81
loss vare;0.8091
euro pass;0.8088
loss toredasti;0.8088
loss Steel;0.8083
ehitama loss;0.8069
uus sein;0.8038
andeks noor;0.8037
loss park;0.8017
moment valge;0.8013
loss 15;0.8
lesbiline partner;0.799
nurk norklik;0.7971
suuresti vastavalt;0.7966
massiivne loss;0.7965
tunduma loss;0.7963
restaureeritud tip-top;0.796
lift tollane;0.7948
paruness il;0.7948
istutama anceelen;0.7941
loss General;0.7939
käima näiteks;0.7937
loss 1912;0.7932
eesmärk saavutama;0.7931
niivelt paruness;0.793
oskama vastama;0.792
paruness Helene;0.7915
ornament punavalge;0.79
aed stiil;0.7889
aar naaber;0.7885
andma Helen;0.788
president 1898;0.7874
arv erinev;0.7866
pass eriti;0.7865
soilen paru;0.786
loss maan;0.7856
paruness tohutu;0.7851
asuma haardseilenc;0.7846
foto vaatama;0.7844
paremale mitmekorruseline;0.7841
hirv hani;0.7836
luid part;0.7827
tooma 22;0.7826
asi aeg;0.7824
usk andma;0.7823
uskumatu fan;0.7823
leiduma uus;0.7823
pehme soe;0.782
kaheksane bastion;0.782
kindlus Albio;0.7818
tellima park;0.7816
aken eri;0.7816
General vaator;0.7815
hele särav;0.781
andmed lausa;0.7804
tega rangelt;0.7794
juhtuma taas;0.779
haar lossma;0.779
erakordne armastus;0.779
tore fantastiline;0.779
alumine serv;0.7789
roomakatoliku usk;0.7785
tellima Bess;0.7784
sajand ehitama;0.7783
uusgoot konservatiivne;0.7781
ekstravagantsus asi;0.7775
tun hall;0.7767
seisma Amsterdamine;0.7766
haruldane ese;0.7758
neljandik ring;0.7755
tütar andeks;0.7754
-te aasta;0.775
jagabel Women;0.7745
mainima Stephen;0.7745
tellis Petrus;0.7744
lossimüür torn;0.7739
vanker ratas;0.7737
sisu maa;0.7737
vanne Haar;0.7731
näkoon nägu;0.7725
lagi rippuma;0.7725
autoklubi president;0.7724
roll Holland;0.7718
Steel tehaar;0.7717
1434 surema;0.7715
hoone hästi;0.7714
abielluma 1887;0.7711
sündima Rothschild;0.7708
tool lauanõu;0.7699
August paru;0.7699
kuulus nimelt;0.7695
1000 inimene;0.7694
täht saal;0.769
Clippers progressiivsem;0.7686
nägema Rochaeld;0.7683
seis noor;0.7673
vanne haar;0.7672
park avar;0.7672
hobune hobune;0.767
naad rahakas;0.7667
poolsada kilomeeter;0.7662
Peck Joan;0.7661
partner Reneeveevieen;0.7661
säilen 1641;0.7659
Heleen mees;0.7658
skulptuur maa;0.7656
noor daam;0.7654
maan maha;0.7647
restaureerimine ajal;0.7639
klassikaline geomeetriline;0.7639
Heleene bet;0.7638
Moore hulk;0.7636
kaks kõrge;0.7625
maha ehitama;0.7623
sajand hiljem;0.7623
lill buke;0.7616
maja ana;0.7614
Terry Pratchett;0.7613
Ing religioosne;0.7612
kivine värav;0.7612
vapidia ornament;0.7608
Amsterdam Pariis;0.7606
CR riivama;0.7605
kuldroos pruun;0.7604
15 -st;0.7602
süda lubama;0.76
piiskopi Bernold;0.76
park põhiplaan;0.7596
vaskpott pann;0.7594
panoraam puu;0.7593
haad söölens;0.7586
1912 Petrus;0.7586
7000 puu;0.7585
ehitama hoone;0.7584
Gregory Peck;0.7582
müüritorn müür;0.7578
CN Gustav;0.7576
puu galer;0.7574
park august;0.7574
kõrguma imeilus;0.7567
kahhelkivi kaunistama;0.7564
Ellen van;0.7557
loss kirik;0.7556
tohutu ruum;0.7555
talu Parun;0.7554
Leenwançailen poee;0.7553
1960 -te;0.7551
Holland suurim;0.7551
Tokyo muuseum;0.7548
Parun CR;0.7546
20 algus;0.7546
kivisammas parunetienwan;0.754
Eesti lausa;0.7536
Peetrus Clippers;0.7535
Henryk Campbell;0.7532
22 1000;0.7531
rõdu Sidi;0.7523
liige Josiinavan;0.7523
Linevand Ellen;0.7522
1912 arhitekt;0.7521
Campbell liivama;0.7519
Petrus Guybers;0.7518
Etienne abikaasa;0.7512
Albio Poola;0.751
Frederik fanud;0.7508
tants Paruness;0.7507
Helen juudi;0.7507
akadeemia õpetlane;0.7505
Haar lahkuma;0.7502
raamatukogu Rothschildi;0.749
aasta 1391;0.7488
Lääs Ing;0.7487
prantsuse Riviera;0.7478
provints keskus;0.7471
aasta 1932;0.7461
150 pakkuma;0.7456
Utrecht 1869;0.7451
Davidson mootorratas;0.7451
Dirkwançailen Joseina;0.7432
küla külaväljak;0.742
Amsterdam raudteejaam;0.741
asuma Tokyo;0.7406
Gustav Frederik;0.7404
Erilaid Pajo;0.7401
Joan Collins;0.7383
1892 1912;0.7372
Holland Utrecht;0.7334
Clippers Holland;0.7328
Jaapan Hiina;0.7211
Collins Roger;0.7183
Harley Davidson;0.7
