keyphrase;score
uus press;0.8189
loss peremehetema;0.8109
seade uus;0.8099
andma nädal;0.8058
idee tasku;0.8051
tegevus loss;0.805
etendus sky;0.8034
loss mäss;0.8032
resolutsioon tekst;0.802
kinni hull;0.8019
loss park;0.8017
loss siseruum;0.8015
varustus vastav;0.8002
kaks erinev;0.7996
asi kindlasti;0.797
hull mees;0.7968
enamik toodang;0.796
toimuma lain;0.7954
taas osa;0.7953
teatama eile;0.7951
toode toode;0.795
kõikjal paraku;0.7949
meeter sekund;0.7933
geni silm;0.7933
inimene paraku;0.7918
isiklik kontroll;0.7916
sündmus loss;0.791
tingimus selts;0.7906
peatamine andma;0.7899
tase ballast;0.7893
praktika komme;0.7891
istung minister;0.7885
vajalik struktuur;0.7885
orjaaegne asi;0.7874
andma aeg;0.7869
operatsioon sisemine;0.7868
käivitama uus;0.7865
preili tantsima;0.7859
tekst arutama;0.7858
organiseerima taas;0.7855
kilomeeter ekstreemne;0.7852
homme toimuma;0.785
vaba aeg;0.7844
öösel soe;0.7839
üritama takistama;0.7834
Alatskivi loss;0.7834
revolutsiooniline sündmus;0.783
son betoon;0.7826
ilm udu;0.7822
koht saksa;0.7816
iko toor;0.7815
kaugemale no;0.7814
toimuma turvaliselt;0.781
president vahetumine;0.7809
istuma vestlema;0.7808
uus 20;0.7806
eile jätkuma;0.7802
eelolev öö;0.7802
homme seitsmes;0.7799
pärnaalleel box;0.7796
lamp panema;0.7784
vaim viibima;0.7784
avama kell;0.7776
tootma betoon;0.7768
kaks osa;0.7768
uus vaherahu;0.7758
vahe Vital;0.7753
vald uus;0.7752
lain niukne;0.7751
oriendus orjus;0.7741
press kaks;0.7739
dekat geni;0.7737
osaleja lugu;0.7735
loom loom;0.7729
linn 100000;0.7722
loss Tartu;0.7721
vend Raul;0.7719
asi täna;0.7715
Novikov inimene;0.7714
uus kivipress;0.7714
Ottama ilm;0.7711
armee hoiatama;0.7704
festival tore;0.7701
soe 22;0.77
oskama prognoosima;0.7694
sajatama suisa;0.7694
läbima 150;0.7693
rahvas andma;0.7685
raske huvitav;0.7685
söögisaal Emmdee;0.7685
video võtma;0.7679
stuudio Kai;0.7677
neli 10;0.7677
stsenar lavastaja;0.7675
turniir turniir;0.7673
valmistama relv;0.767
sade puhuma;0.7667
elektrigeneraator raske;0.7666
mõte kokkuvõte;0.7664
relv raudrüü;0.7664
nädal algus;0.7662
hoiatama Zidane;0.7661
aasta aasta;0.7658
minimalistlik skulptuur;0.7645
no seis;0.7645
grupp parun;0.7644
esinema Aleksander;0.7644
kiika piir;0.7641
toodetud 1996;0.7637
osa pealtvaataja;0.763
kuudepikkune JÜRI;0.7627
esimene lossipreil;0.7625
USA saade;0.7619
10 skulptor;0.7619
hindama töö;0.7619
relv TV;0.7614
CNN korrespondent;0.7613
lugu lugu;0.7613
müüma 70;0.7608
kurt kõrv;0.7607
tootmisliin IKodor;0.7604
töötaja professionaalne;0.7602
30 kilomeeter;0.76
seis Eesti;0.76
toimuma Ukraina;0.76
lisa Elna;0.7599
Fidel koster;0.7595
Boris trassokinitas;0.7594
külastama Nolcanite;0.7594
filmima eesti;0.7594
poolaasta 30;0.7587
välisminister Boris;0.7585
kevad kevad;0.7579
kogunema julgeolekunõukogu;0.7577
Condoleezza Rice;0.7575
festival osalema;0.7575
kõnnitee sõidutee;0.7574
Elizabeth Christensen;0.7573
ajalooline loss;0.7572
47 aasta;0.7567
meheleminek 1905;0.7566
küsimus Simson;0.7566
naine Josephine;0.7559
10 pank;0.7559
plahvatus Tüüros;0.7556
kell 12;0.7552
festival 10;0.7552
1996 -st;0.7551
omavalitsus esimene;0.7546
Arved Nolken;0.7544
Iisrael Hezbollah;0.7543
haarama siduv;0.7539
Columbia kivi;0.7537
1905 aasta;0.7537
350 kuupmeeter;0.7533
üheksa Ameerika;0.7533
Keller Vital;0.7528
realiseerimine Eesti;0.7527
miljon kroon;0.7512
viies august;0.7508
Türgi nafta;0.7506
demokraatia Katia;0.7505
Liibanon Iisrael;0.7504
Christensen Margarita;0.7491
Kuuba kultuuriminister;0.7486
Margarita kamar;0.7481
Jüri Kruus;0.748
leopard töö;0.7479
kirdetuul kaks;0.7468
täna Alatskivi;0.7461
Rice pöördumine;0.7459
aasta Columbia;0.7459
22 27;0.7446
Liit Velo;0.7429
Eesti Eesti;0.7426
Venemaa Leedu;0.7424
tagalapataljon võistkond;0.7408
vabaõhuetendus küla;0.7406
Juri ihanorov;0.7402
Prantsusmaa Pärnu;0.7398
Tallinn festival;0.7386
Kai Vare;0.7386
Fidel Castro;0.7372
Riina Eentalu;0.737
Taani Rootsi;0.7369
hunt leopard;0.7365
Tauno Kangro;0.7364
Mati Kaal;0.7362
Viktor Janukovitš;0.7351
andma teadma;0.7349
Novikov Sergei;0.7348
200 350;0.7338
Vambola Paavo;0.7336
naftas Cavara;0.7335
Castro Kuubat;0.7322
Külli Tammik;0.7318
Tartu vald;0.7311
Novikov Venemaa;0.7304
Tartu Vambola;0.7301
Kuubal Kuuba;0.7286
