EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;ameti;Lääne-Aafrika;tähendab;;rahvamuusikaalase;Eikellegimaa;inimesele
rütmika;Salis;Lääne-Aafrikas;vabamaalist;noorem;rahvamuusikaga;Lääne-Aafrikaga;muusikas
Võimalik;ilmaletulek;Lääne-Aafrikaga;vabamaali;valida;rahvamuusika;Lääne-Aafrika;tegelikkusest
võimalik;spets;aafrika;aafriklasele;head;muusikas;eikellegimaa;muusikalisest
märkimisväärselt;aastate;aafrikapärase;aegamööda;funkab;muusikaks;Lääne-Aafrikas;tänapäevane
Babamaal;Jomarthene;rahvamuusikaga;aafrikapärase;elemente;Muusikali;maailmamuusikust;Võimalik
orgestrabaobab;märki;Aafrikast;seitsmesajaleheküljelises;laste;muusikat;muusikast;kõlaga
aruturm;;rahvamuusika;küpsesse;-test;muusikast;Muusikali;Mõnel
voolofon;isa;Aafrikas;meloodilise;menu;muusikalises;Kambja;vaheliti
ülekaalus;piisavalt;Aafrika;rahvamuusikaalase;vormilt;muusikalisest;aafrikapärase;muusikalises
pühendus;maa;raadio;sõnagallasebavama;positiivism;muusikaliselt;rahvamuusikaalase;võistelda
Enam-vähem;perekonnapea;popmuusika;mängivad-laulavad;andekaks;kuulanud;rahvamuusikaga;vastvaidlemiseta
enam-vähem;müstikutest;muusikast;mitmekesisuse;tähendab;kuulates;muusikalisest;muusikast
häälestatud;sõna-;raadi;laiatarbelise;kontekst;muusikalise;muusikat;jätkus
Roorselt;kultuuride;muusikuteseltskonnaga;ebaühtlaselt;andekamaid;muusikakutset;Nigeeria;esimene
Talifarcatud;taandub;muusikuid;kahvanäoliste;intuitiivset;kuulate;muusikukutsesse;muusikainstrumentide
Craieti;jagab;muusiku;professiooni;võimalik;kuula;Muusikuks;kõlapinda
balloon;traditsiooni;kuulajatest;silmanähtavalt;näiteks;mängivad-laulavad;rahvamuusika;kogukonnast
lõigatsioon;tuhandeid;popmuusikas;eripäraseid;koduse;akustilise;muusikaks;nimelt
sõnagallasebavama;mehe;muusikud;pühakutesite;asi;kõlapinda;muusikastaarist;hääletoruks
mõistetavused;osutanud;muusikainstrumentide;rütmilisi;kindel;kuulda;muusikaliselt;kadunud
Paabomaal;rahvuslik;rahvamuusikaalase;tänases;saadavusele;kuuldavad;muusika;jälle
lõppkokkuvõttes;väike;mängivad-laulavad;paljulapselise;Need;muusikastaarist;Kambjast;aastat
tänapäeva;Kui;kõlab;nüüdisajani;usutakse;kuulajate;muusikuteseltskonnaga;järeltulijaid
tänapäevane;Eikellegimaa;muusikuks;Aafrikast;pojas;täna;muusikuks;mitmekesise
stuudiois;70;muusikute;abistajaid;eksistents;muusikute;Aafrikas;traditsioonide
Lääne-Aafrikas;Aga;muusikaks;kaunite;enamik;muusika;muusikuid;muusikalise
üldisemalt;klanni;laulja;mitmekesisust;printsid;kuulajatest;muusikas;paljude
õnnestumisi;südameid;muusikat;tänaseni;pind;kõla;Aafrikast;popmuusikastaaride
teatmeteoses;korraga;muusikastaarist;originaalpealkiri;Seal;Muusikuks;muusikud;kogukondade
vististi;mõjutatud;kuulajate;erutasid;arvab;kõlalt;rokkmuusikast;kahepalgeline
mängivad-laulavad;Nonii;muusika;hübriide;mitmekesisuse;müstikutest;Nõnda;tootega
kuivoolafisaund;Minu;kuulajad;mitmekesise;kodumaal;kõlaga;lõpualbumeid;asja
Nigeeria;maale;muusikalisest;põhjalikku;Näiteks;raadio;kitarrigeeniusest;häälestatud
eksistents;läänemaailmahuvilised;esimesest;vanadest;unustamata;rokkmuusikana;maalimuusikat;krooniga
põhjapiirkonnas;-test;põhjapiirkonnas;kauamängivaga;poja;muusikuteseltskonnaga;rokkmuusikana;suhtumine
rütme;muusika;muusikas;sünnikohast;valed;popmuusika;muusikakutset;Euroopast
näotult;-te;ansambli;konkreetne;kolme;praeguseaegne;muusikute;õigusega
kõnelen;laste;põhjaosast;erilise;meel;popmuusikas;Kõige;muusikakutset
kahvanäoliste;Aafrika;popmuusikastaaride;vabamaal;korda;äratasid;mängivad-laulavad;aastatest
popmuusikastaaride;sund;laulda;mõneti;alust;rokkmuusikast;maalilaulud;traditsioonidest
Lääne-Aafrika;Bubba;esimest;tegelikult;kindlasti;laulude;Aafrika;ühtviisi
positiivism;keskkonnast;muusikalise;samaväärne;kuulub;muusikud;kohalike;kuulate
tõepoolest;põhjalikku;lõunast;raadiks;hingestav;kuulajad;muusiku;vaieldamatult
meloodiate;pind;muusikakutset;võrdlemisi;nimetada;rokkmuusika;kõlalti;nime
osastava;Head;kuuldavad;skulptuurides;sund;laulsid;laulja;traditsiooniliste
sisukokkuvõtet;kolmat;kuuldud;mängisid;sime;muusikuid;laulaks;Tõsi
helistuudiad;võrreldes;kuulanud;muusikukutsesse;palade;muusiku;kõlapinda;arvata
parajastiminaarselt;eripära;muusikaliselt;asjatundjad;realiseerimisel;muusikainstrumentide;Tavamaali;paratamatult
võib-olla;Seesuguse;kuulda;nõndanimetatud;kahte;kõlalti;kõlaga;Päriselt
