EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
kuus Richards Croft;lugu endo haakkell;raadiokuulaja töötama hästi;mees huvitama tegelikult;kraiste kombigre filter;nutikas maailm raadio;minut kuulama raadio;maailm lihtsalt raadiokuulaja;laupäev kell 10
nõel georia low-bay;hommikusaade küla sinkoving;maailm lihtsalt raadiokuulaja;29 kuulama raadio;artist tooma partner;minut kuulama raadio;maailm lihtsalt raadiokuulaja;nutikas maailm raadio;hästi küsima looma
John Grant Global;suurepärane kontsertõht in;viimane uudis raadio;raadio kaks Kristo;eeter esmaeeter Gravity;sündima raadiosaade mõtlema;point aasta raadiojaam;sündima raadiosaade mõtlema;teitama jaanipäev no
Attack hamm vetäkk;tähtsam nimi kutsumine;kindlasti kurjam Singer;üürikorter parem etaks;of the laps;maailm lihtsalt raadiokuulaja;muusika korraks no;raadio äpp Goog;õnnelik homme 11
Julia Bonnie Clyde;ansambel päratrus turist;App Store kuulama;kuus film Music;istuma äkki tool;minut viis rahvusringhääling;viimane uudis raadio;raadio märskneljas vaba;tunduma 19 juuni
tänane drive nädal;väike mäletama südaöö;mees huvitama tegelikult;Mäks Mektressey esitus;kuulama kaks check-check-check;kaugusel leidma raadio;raadio äpp Goog;Rajasaar näide kuulama;aru teitama jaanipäev
post pop depress;vabima laps suvi;raadio kaks Kristo;Krister Rajasaar näide;number ootama sõnum;raadiokuulaja töötama hästi;minut kell kuulama;Store kuulama raadio;14 seitsmeteistkümnes märts
Play App Store;Richards Croft aasta;kell kuus Richards;A3 afi leivapuu;rohkelt üllatus artist;raadio kaks Kemidela;jaanipäev no teadma;29 kuulama raadio;hipster surm näitleja
of the laps;ütlema pahandama saba;no tegelikult telelavastus;in industriaalrokk austaja;kodu kuulama intervjuu;raadio kaks nädal;uudis tund aeg;Croft aasta raadiojaam;ilmselt suhteliselt kindel
Estoming Sandei kell;Tallinn linn maabuma;jääma lugema kuus;56 minut neli;varasem printima uks;minut rivi kuulama;raadio kaks nädal;südaöö raadio kaks;märkmik kiri 19
