EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
bootišeed lauljanna Cybans;soovile tegevad Siiski;hollandlanna Elizabeth Esselink;kahtlemata Liisabit jänese;link verinoor piiga;Elizabethi poolsalaja muusikute;hollandlanna Elizabeth Esselink;plaadist hittmaistel pala
Solex Brändi California;Elizabeth esse linke;esinev hollandlanna Elizabeth;tõlgitud Läbi paljude;Elizabeth link verinoor;populaarmuusikaga kroonik katsub;Elizabeth Esselink mängima;30 aasta jäämata
Elizabeth Esselling See;maalanna Elizabeth Esseling;päriselt Elizabethist mängib;mänginud Hollandi rokkansamblis;näiteks inglise keeles;vanamuusikatehnikat salvestas esimese;Elizabeth Esseling tegemist;inglise keeles enamasti
Cybans pooleldi Elizabeth;bootišeed lauljanna Cybans;näiteks inglise keeles;päriselt Elizabethist mängib;laule tiit valides;arvustustes populaarmuusikaga kroonik;esinev hollandlanna Elizabeth;sisuliselt kuuekümnendatel seitsmekümnendatel
maalanna Elizabeth Esseling;Madalam jumalanna Elizabeth;probleem tähendas Elizabeth;olekski albumiga pikap;Elizabeth Essel link;eikellegimaal avatud muusikasaade;Elizabethi poolsalaja muusikute;tegelikult Elizabeth link
rootslanna Stina Nordens;muusikaliselt mineteks ällymek;lauludes tarvitatava inglise;parimaid kriitikuid Iiemmbeeemmen;linki eesnimekaim erinevalt;kirjutatud arvustustes populaarmuusikaga;Elizabeth Esselling elektroonilise;süntesaatoril abiga võrdlemisi
Peppis Solex Brändi;omab kokkupuutepindu sooleks;Elizabethi poolsalaja muusikute;abimeest naist kitarristide;pakkus teatava koguse;poolsalaja muusikute kontserditel;soolodaam Elizabeth esse;Niisiis tänase esmase
jumalanna Elizabeth Esselling;harva piinampemm Tubli;leedi Elizabeth õhutab;hea meelega filmima;esse linki eesnimekaim;koguse vanamuusikatehnikat salvestas;tegelikult Elizabeth link;Elizabeth Esselink mängima
Elizabeth Essel link;mängib muusikaliste helidega;artistide ilmselt tundmatuks;populaarmuusikaga kroonik katsub;pikap Et head;avatud muusikasaade ongi;kirjeldades soolodaam Elizabeth;pärinevad allikast nii-öelda
Singradi song Raitrid;tegevusi kirjeldades soolodaam;sarnaste gruppide muusika;lõbustest eesti naljasaate;esse linke tegelikult;teatava koguse vanamuusikatehnikat;sooleks leedi Elizabeth;naisi tihtipeale Slitz
