EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
nädal konsalm;majanduspoliitiline programm;euroala tippkohtumine;ütlema uudisteagentuur;intress jam;toimuv eurotsoon;tähtaeg Euroopa;Eurostatt ennustus;kuulaja nii-öelda
Kosmoseagentuur NASA;intress vahendama;festival toimuma;esisugulane seletama;Leader programm;fond Eesti;eurotsoon liider;uudistetoimetus kokkuvõte;no ilmselt
ilm pärastlõuna;hoidma maailmasõda;planeet rida;Hitler asetäitja;liider programm;tähtaeg Euroopa;Brüssel arutama;Eesti parim;pressikontsert astunud
Eesti näitamine;töödokument rahandusminister;kuu uudistetoimetus;kosmosekeskus Venemaa;madalaim intress;abirahandusminister Jürgen;kriisiriik laenutähtaeg;Tartu välisuudis;inimene võib-olla
Bulgaaria elanikkond;näljahäda näitama;Venemaa presidendivalimine;planeet rida;vastama reaalne;töödokument rahandusminister;euro Eesti;Putin vihjama;2010 põllumajandusprojekt
uudis festivalipass;Kärdla kohvikutepäev;kuulutama ÜRO;Eesti alustatud;silt objekt;kriisiriik laenutähtaeg;Euroopa finantsstabiilsus;teatama Venemaa;38 arvatavalt
arheoloogiadoktor Jüri;pank ühendav;maanduma täna;abipakett 57;standard vangla;välistama Tallinn;Kreeka abistamine;vahendama Reuters;võib-olla natuke
rütmipill natukene;rahvusringhääling raadiouudis;põllumajandusprojekt tunnistama;Salme USA;programm toetus;istuma Brüssel;Tallinn saatma;võtma Janek;10 aasta
Lääne-Berliin standard;panema murutasand;lennukitehas festivalipass;näljahädapiirkond näljahäda;andma ennetav;tippkohtumine ettepanek;töödokument rahandusminister;hea uudis;nii-öelda lahti
kliimamuudatus looduskatastroof;kidur lugu;võib-olla EFSF;16 koma;probleem toime;Kreeka abistamine;maapiirkond Euroopa;vajama 2014;inimene nii-öelda
linnutorn savimaja;meede ettevalmistav;Euroopa finantsstabiilsus;2000 üheksateistkümnes;sobiv meede;kokkuvõte neljapäev;abirahandusminister Jürgen;rahvusringhääling raadiouudis;viimane võib-olla
protsent vesi;kirik Viljandi;Viljandi kultuurimaja;bändkemp 2010;alge inimene;Tallinn Raekoda;kokkuvõte neljapäev;kriisiriik laenutähtaeg;maa-elu kalandusvõrgustik
arendus remont;nõustuma lapselaps;hauamonument kolmapäev;välismaa artist;tore projekt;aeg kriis;kriis näiteks;28 Eesti;neljapäev 21
ruunikivi kaevent;protsent Eurostatt;atlantis muuseumieksponaat;esinema 28;etnoPiret rist;Liit rahastatav;vahendama Reuters;Noormaa rääkima;kannatama tugev
Tartu välisuudis;laulma jumalateenistus;muuseumieksponaat Kennedy;lendama 1941;küsitav eile;finantsstabiilsus fond;kohtumine ootama;neljapäev 21;14 välismaa
laenuandmisvõime 440;peaosa rütmipill;tugev traditsioon;Senegal tagurpidi;inimene aed;keskkonnaprogramm esindaja;tippkohtumine ettepanek;tutvustama Eesti;infokeskus maa-elu
Euroopa finantsstabiilsus;toimuma finantsstabiilsus;neljapäev 21;rütmipill natukene;dokument ilmnema;bändkemp 2010;Venemaa keskvalimiskomisjon;Liit pikendama;tänavune folk
klomp kivi;panema mälestusmärk;süstikulend programm;üheksa miljon;inimene hulk;vähenema Bulgaaria;Tartu välisuudis;Jürgen kommentaar;teadma 11
jääma natuke;Baier asuv;peaminister Vladimir;arutama Kreeka;töö dokument;laen loodav;kapitaliseerima pank;riigipea kohtumine;suur huvi
vahendama Reuters;muuseumieksponaat Kennedy;programm Atlantis;lennukitehas festivalipass;ootus vastama;aeg tegevusgrupp;protsent Eurostatt;-st juuli;muusik tänavu
2010 põllumajandusprojekt;president Medvedjev;andmed aparaat;keskpaik 173400;alustatud programm;osakond juhataja;25 aprill;Kelt viimane;festival tänavu
vana lennukitehas;aed hoolitsema;uudisteagentuur AFP;Zeitung esisugulane;eeskuju huvitavam;maapiirkond Euroopa;Läänemaa noor;Re kapitaliseerima;mängimine nii-öelda
Putin vihjama;toimuma aasta;ootama soe;hoovihm äik;toime küsitav;range majanduspoliitiline;kohtumine töödokument;Kiviberg hea;püüdma teema
Brüssel toimuv;Tallinn Raekoda;abirahandusminister Jürgen;pärimusmuusika festival;panema esimene;kraad tänane;projekt siinsamas;fookus seadma;2025 -ks
huvitavam salapart;koostama strateegia;pärimusmuusikahuviline soovitama;11 mängima;õpitub andev;infokeskus maa-elu;Liit rahastatav;tänane Päevakada;28 Eesti
suur huvi;-st 31;vana lennukitehas;Saaremaa leitud;võimalik võimalik;Noormaa rääkima;Nürnberg protsess;õhtu kuulmine;inimene igapäevaselt
käärid kreeka;mees liikuma;rahvusringhääling raadiouudis;kahjuks uks;meeter sekund;aasta Nürnberg;kaevama Saksamaa;kirjutama Süddeutsche;neljas märts
tuba hoov;tegelema EFS;neli miljon;vajama 2014;remont sealne;liituma illis;aeg rääkima;Kreeka võlakiri;võtma igapäevaselt
fond tegelik;õhtu kuulmine;paar-kolm nädal;istuma Brüssel;otsus esiteks;2025 -ks;juuli Viljandimaa;pressikontsert astunud;pakkuma fond
pääsema sisekontsert;pärimusmuusikaline nähtus;vihjama kandideerima;Ghanas päev;toetama maaelu;2010 põllumajandusprojekt;vähenema Bulgaaria;laenuandmisvõime 440;lihtsalt hästi
aasta Lääne-Berliin;15 aastane;kuulmine ;rahandusminister Jürgen;ostmine range;programm Viljandi;kuulutama ÜRO;Scheffer ütlema;kogus 10
ütlema õpituba;voo võimalik;pank ühendav;aasta no;tunnistama parim;Taal toetus;ESM poliitiliselt;ettevalmistusperiood rääkima;rahul 15
tugev alatoitumus;tervisespordikeskus käima;võimalus eesmärk;mõistma 1946;aeg tegelema;meel keskpank;kuu uudistetoimetus;Brüssel arutama;võib-olla nii-öelda
range majanduspoliitiline;võlakiri välistama;jääma kahjuks;kosmosesüstik Atlant;jagatud jagama;erastamine katma;2025 -ks;raam lahti;30 aasta
