EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
õpime Et õpin;klassi pääseda Oli;meeldib käia raadios;Mis arvate klassi;Et valid no;Teie õpite Tallinna;huvitav eriala õpite;Aule tänane karikakramängusaade;mõelnud näiteks võib-olla
tüdruku õmbles neoon;jäi Sest keskkool;klass üpris huvitav;meeldima saateid Noh;valid no laadse;õpite Tallinna koolis;õpite Tallinna koolis;tänane karikakramängusaade räägib;koolist vaatasime toimub
planeedid huvitavad üpris;koolne Seal nii-öelda;Mulle meeldis eriala;Mis arvate keskkooliaeg;hall mass Seal;tahaks Aga ajakirjanikuks;nimelt eriala huvitas;ajakirjanikuks tahan näitlejaks;asja huvitavate inimestega
hästi paljudes kohtades;nõuab raha Ja;näiteks armastus keskkoolis;meeldib käia raadios;Et võimalus kasutada;erialas tele raadiomajas;eriala huvitas tahan;karikakramängusaade räägib armastusest;näiteks võib-olla kooli
sõprussuhted asi ütled;B-klassiõpetaja lõbus Mina;tavalises keskkoolis eripärane;keskkooli Mulle meeldis;variandid koht q;raadios huvitav Me;eriala huvitavamaks kooliskäimise;raadio žurnalistikat Mina;õpite võib-olla vähem
sähvatus paljud öeldakse;lavakasse loodan eksamikomisjonid;Ja raadios huvitav;räägin muinasjututeadlaseks vaatab;q näiteks peas;tele raadio žurnalistikat;Teie õpite Tallinna;reporteriks Mina koolis;võib-olla natuke huvitavam
lihtsalt võimalus kõrghariduse;ala töötama Isegi;vihkan koolide vahetust;lõbus tore B-klassiõpetaja;koht q näiteks;ajakirjanikuks jää Minule;pluss eriala huvitavamaks;tele raadio žurnalistikat;meeldib käia huvitavaid
irvitavad nats kena;reporteriks Mina koolis;keskkooli Mulle meeldis;nüansse häbenetakse arvata;idee maksab Et;žurnalistikat Mina näiteks;arvate klassi inimestest;žurnalistikat Mina näiteks;põhiline Aga võib-olla
lihtsalt varsti lõpeb;Muidugi klassiklassis võib-olla;tahaks kooli seista;kooli täiskasvanu ühtub;Et võimalusi kasutada;reporteriks Mina koolis;eriala õpite võib-olla;tahaks Aga ajakirjanikuks;Muidugi klassiklassis võib-olla
hääl ilusaks Mõlemas;sammu öelda Tead;tore koolist elust;Tähendab tulevik lavakasse;no õppima yhte;Tallinna koolis üheteistkümnendas;erialasid Et valid;ajakirjanikuks jää Minule;Et tahaks kooli
koolis käinud Ma;tuntuks Või tähtsam;kuskile tasulisse kooli;pluss Rääkisime eriti;poistest noorem käib;huvitav eriala õpite;asja huvitavate inimestega;armastus kooli Kas;lihtsalt aasta aega
õnnelik õnnelik rõõmsad;kummid See erakordselt;klassis koolis tuuakse;klassis koolis tuuakse;sümboolse summa sea;raadio žurnalistikat Mina;eesti keelt õppima;tele raadiomajas See;aiast loomulikult lõbus
