EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Ka Mäng Twana;Sina vahemikku mahud;Tere taas kuulajatele;Kärdla keskväljakul kummaline;võib-olla kaks funktsiooni;toimub raadiojutud jääda;Kärdlas räägime Hiiumaast;tüüp koloriitne kirjandushuviline
piirivalve tsensuur piiri;Vaat külastame Hiiumaa;Nüüd Kärdla keskväljakul;tants süles oskame;inimene inimene unistab;Vikerraadio tänane pühapäevasid;Eesti raadio arhiivist;ulatuvad tänapäevani üht-teist
ütleme laias laastus;Sõltub Kas tahad;Haapsalust oodatud absoluutselt;inimest saatejuhiga istuvad;armsam tuntum praktilisem;eraldama seminari paaripäevase;Hiiumaa muuseumi peavarahoidja;arhiivist leidnud laule
tegemist praktilise lähenemisega;emotsionaalselt niisuguguse Nende;Viljandi kultuurikolledžisse ajal;vanaisast figuuridest muss;kontides nooremad mehed;informatsiooniline teadaanne juhtub;sõnad tänast pühapäeva;võib-olla 10 aastat
Tallinna-keskseks Tallinna keskseid;Tere Tere Sina;süda programm stuudiost;kindlasti kenaks kohti;koju koduuksest satu;tunnen nädala viimased;teistmoodi saarlane Kes;aeg-ajalt mees ootab
rivistunud muusikaline kollektiiv;1000 spetsiifiliselt vene;kodusse tahaksid Heltermaa;Et praktiline asi;asi sealjuures nipp;puhkusid Sul kiiret;versiooni Maie Orav;Kõigepealt paar sõna
ütled rahvariided Miks;Et annab tundele;Kummaline nädala aega;pahane loendamatute inimeste;mõiste kaob kaob;päev loomulikult autentset;11000 raamatut videokassetid;lääne- lõuna-põhja ida
protsenti olulisem Kas;ajal Hiiumaa eksootika;liige 10 aasta;pulmadeks tähtsateks sündmusteks;merega tab Seal;laul Kiiguuli kuulaiva;narmasjuured täitsa Isamaa;perekondades aeg-ajalt mees
eksisteerinud aastal lisa;sisejalast Olen mõelnud;põhielemendiks näiteks vett;näiteks Gotlandile Ja;põhielemendiks näiteks vett;Tahtsin vaata Voolmil;Rätsep päevast Sina;kirjanduses kunstis võib-olla
rahvast kantseldada häid;koduuksest satu Siis;linnapea tooli kõlab;asi sealjuures nipp;antakse patte andeks;teenime lisapunkte Horvaatias;Me kuulame pillilugu;Ida-Virumaalt otsustas Hiiumaale
