keyphrase;score
Helin Räägi mõjutas;0.9628
kogenud Aga muusika;0.962
meeldib Mozart täitsa;0.9615
Helin-Mari Arder saatekülaline;0.9602
meel Hoolimata tegelikult;0.9601
üldse Iidol arvates;0.96
muusika õhtuid Reedeti;0.9595
siirdugemgi muusikalises mõttes;0.959
Sellepuhul kani kurvastada;0.9584
Sagadisse veidi kinnisem;0.958
kirustas kontserdile Sagadisse;0.9577
helilooja tegelikult üldse;0.9574
Arder paljudele tuntud;0.9571
vahedega esinemisi üldse;0.9571
veidi kinnisem kontsert;0.957
Ma usun muusikat;0.957
muusikas saavutanud Sind;0.9568
saatekülaline Helin Räägi;0.9568
kindlasti iidoleid meeldib;0.9564
noodipaberit Vedasin noodijooni;0.956
ostetud Et klassikalist;0.9559
esinema Aga üldiselt;0.9558
parajasti valmistada lugu;0.9557
Aga kuulame versiooni;0.9555
See kujunenud niiviisi;0.9553
Ja pillimeeslauljaga esitab;0.9551
esinemisi üldse puhata;0.955
keelele Ma tean;0.9547
Slimi sude muideks;0.9547
nüansse Just tegelikult;0.9545
seen tegelikult kahtlustan;0.9545
püüdsin säilitada inglise;0.9544
pärimusmuusika festivalil Selliste;0.9541
panid muusikakooli hetkel;0.9539
sude muideks lemmikutest;0.9537
apelsinimuusika aeg mängis;0.9536
Kas muusika vanemad;0.9535
Ja Eestisse ülikooli;0.9534
täpselt raamatus lisama;0.9534
läkski noodijoontega Noodijooni;0.9534
Helin-Mari artriga räägimegi;0.9533
Helin-Mari kord kuulata;0.953
mismoodi lugu inspireeritud;0.953
ülikooli jälle tööd;0.953
tegelikult Ma rahul;0.9526
kontserte Nii toredad;0.9526
vanasti raskem kasseti;0.9526
nii-öelda maa lisada;0.9525
kaugemale küsimus mismoodi;0.9524
tegelikult igapäevasiiski laval;0.9523
nats Raadio kaks;0.9522
senini kangesti meeldis;0.9521
ülikoolis õpid popdžässlaulu;0.9521
Sinu lugusid mängitakse;0.9519
seletada Märkamatult olemegi;0.9519
Praegu väike paus;0.9517
sõitis esinema Aga;0.9517
lihtsalt uue loo;0.9516
plaadi parajasti valmistada;0.9516
kätmatiini uuema aja;0.9515
Ei merega tegelikult;0.9515
Eri Klas poksikindad;0.9514
Nuut tromboonimängija happesinist;0.9514
eelistanud hoopiski sport;0.9514
mängitakse lugu See;0.9514
alanud helin helises;0.9513
muusikakoole viiulit mängima;0.9513
paljudele ammusest tuttav;0.9513
arvates klassika kuulnud;0.9513
Mida oskagi seletada;0.9512
autos mängib plaadi;0.9512
hetkel eelistanud hoopiski;0.9508
samamoodi toonud päikest;0.9508
aega läkski noodijoontega;0.9507
äsja kuulanud meeldis;0.9506
teinudki lihtsalt meeldis;0.9505
kuulan muusikat suhteliselt;0.9505
Kas arvata Soome;0.9504
teosed kuulsas esitasid;0.9504
lavale Kõik jäänud;0.9504
olegi mängiks täpselt;0.9504
Võib-olla jälle modernsamaid;0.9503
natuke kummalisem tunne;0.9503
kontserdile Sagadisse veidi;0.9503
enamus aja džässmuusikuid;0.9502
jaa jätkasingi muusikaõpingutega;0.9498
tahaks Hirmsasti tahaks;0.9498
tundsid tahan tegeleda;0.9498
muusika jääda muusikasse;0.9497
Hiiumaale Kassari mängime;0.9496
kuskilt teos võluda;0.9496
hiljaaegne lemmik usun;0.9496
baas minagi tegelikult;0.9495
klassikalise muusika Et;0.9492
Elmarit kuulata võimalust;0.9491
kergendab kahtlusteta öösel;0.9491
muusikaga See tegelikult;0.9489
Kassari mängime loo;0.9489
nimega Sellest ajast;0.9488
muusik Jaa enamus;0.9488
siirdumine täpselt moodi;0.9488
saates muusikaklubi Helin-Mari;0.9487
niiviisi raskem Raskem;0.9486
tekkis võimalus lugu;0.9486
lihtsalt meeldis muusika;0.9486
Aga üldiselt pausi;0.9485
mõttes eestikeelne kindlasti;0.9485
Siis kätmatiini uuema;0.9482
teavad Räägi veidikene;0.9482
täitumisest Meie saatekülaliseks;0.9481
Kullust kindlasti aitab;0.9481
öelda muusika alanud;0.9481
Et arvan samamoodi;0.948
klassika kuulnud parimaid;0.9479
Hirmsasti tahaks peenasest;0.9478
tegelikult lemmikuid kuup;0.9478
Arderite vägev muusika;0.9477
videot Ehk esineb;0.9476
kindlasti loomulikum püüdsin;0.9476
Jah tegelikult kindlasti;0.9476
kultuurikeskuses väikese kontserdi;0.9475
Hiiumaast suvesid veetnud;0.9475
Jah säili Vägoriteks;0.9474
loodan samamoodi toonud;0.9474
säili Vägoriteks ainuke;0.9473
oskan põhimõtteliselt mängi;0.9473
tüüp tegelikult igapäevasiiski;0.9473
muideks lemmikutest Helin-Mari;0.9472
No põhimõtteliselt usun;0.9471
elust Kas muusika;0.9469
See väga-väga kauni;0.9468
paljudele tuntud loona;0.9467
kirjandust Et Helin-Mari;0.9467
täitsa Tegelikult leidnud;0.9465
muusika Mulle tundub;0.9465
48 tundi lihtsalt;0.9464
maa lisada Loo;0.9463
Või kaval pealiskaudsel;0.9463
kuulnud parimaid esitusi;0.9462
Vaata saadet muusikaklubi;0.9461
mõjutas Arderite vägev;0.946
kuub suitsed äsja;0.9459
Helin-Mari Arder triot;0.9459
Brasiilia muusika kontsert;0.9458
kodustest suunatud Ei;0.9458
räägime Tallinna kaubamajas;0.9457
pillimehest ütles pillimees;0.9455
seotud kopeerida Aga;0.9454
omamoodi helilooja asjas;0.9454
kontsert kõbus 29;0.9454
Kuidas õpingud Helsingi;0.9453
Oi raske küsimus;0.945
meeldib Ta näinud;0.945
Tegelikult leidnud muusikas;0.9448
teos võluda Et;0.9447
Rodo muusikamaailmas vanemad;0.9444
Ma õppisin tegelikult;0.9444
teooria kest musike;0.9443
usun-usun inimestevahelist vahelisse;0.944
Kindlasti mõjutas Eesti;0.944
pooleli jätta kummaliselt;0.944
pakkuda tähtsam bla;0.9439
Sul suvel kontserte;0.9438
trio Ukraina kultuurikeskuses;0.9436
Ja õppisin keskkooli;0.9434
kuulame versiooni Aperbav;0.9434
enamasti kavistamised pabistada;0.9427
arvan samamoodi tegelikult;0.9427
mõttes Hiiumaale Kassari;0.9425
ülikoolist sisi lõpetanudki;0.9422
Prantsusmaa Seal huvitav;0.9421
pillimeeslauljaga esitab teoseid;0.9417
Kuni tekkis võimalus;0.9416
vennad Me muusikahariduse;0.9413
Ja seen tegelikult;0.9413
jällegi lugu kirjutatud;0.9413
musike ütles kindlasti;0.9412
võib-olla Me räägime;0.9411
lõpuni Jah No;0.941
esimene Soome õppima;0.9409
andnud järgnevatele põlvkondadele;0.9409
Üks hetk dirigent;0.9408
Seal huvitav vokaalansambliprojekt;0.9408
meili meilingviski reklaami;0.9408
Selliste Tšassiliku kiriku;0.9405
õppisin tegelikult keskkooli;0.9403
armastusse No Ma;0.9403
muusikapedagoogikat Jah Stadi;0.9401
Ja kultuur käib;0.9401
tegeleda muusikaga See;0.9399
kuup brit nats;0.9398
viiulit mängima näiteks;0.9387
lugu Victor Davise;0.9382
annab õppida Head;0.938
variante huvi kopeerida;0.9378
asi südamest südamest;0.9376
perekonnata Ma tundsin;0.9373
Watson autos mängib;0.937
korraldada trio Ukraina;0.9369
ühine asi Sul;0.9352
